# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:54:12 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/sdoh3_1k.json
# init = 2 (Default)
# random
#   seed = 66246
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_3za0vfsd0/poisson_3-20250829005412_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.232796
# Diagonal elements of inverse mass matrix:
# 0.0217914, 0.0170633, 0.0133538, 0.0238667, 0.0164811, 0.0208672, 0.0157546, 0.0284427, 0.02187, 0.0203343, 0.0303027, 0.0185009, 0.0191403, 0.027105, 0.0231857, 0.0155456, 0.0319286, 0.0197666, 0.0187882, 0.0249383, 0.0318015, 0.023165, 0.0249616, 0.0263563, 0.019644, 0.031877, 0.0245211, 0.0206038, 0.0271482, 0.0176599, 0.0150312, 0.0226357, 0.0231681, 0.0190596, 0.0278944, 0.0151649, 0.0251629, 0.0155642, 0.0212975
-1032.75,0.998081,0.232796,4,15,0,1058.12,0.137161,0.145266,0.338818,-0.0473547,0.166682,-0.0343177,0.305089,-0.0826671,-0.0809861,-0.00202828,-0.380166,0.387461,0.11491,-0.528897,-0.0354719,0.239509,-0.445521,-0.234462,-0.0319336,-0.0694405,-0.547453,0.124079,-0.0932213,0.126353,-0.129815,-0.43495,-0.131502,0.321443,0.000999042,0.535846,0.50678,0.153537,-0.238306,0.0981675,0.309602,0.358962,-0.131434,0.237805,0.471811,0.137161,0.145266,0.338818,-0.0473547,0.166682,-0.0343177,0.305089,-0.0826671,-0.0809861,-0.00202828,-0.380166,0.387461,0.11491,-0.528897,-0.0354719,0.239509,-0.445521,-0.234462,-0.0319336,0.0689095,-1031.24
-1033.77,0.991944,0.232796,4,15,0,1055.98,-0.160559,0.122599,0.264289,0.177941,0.232558,0.192601,0.33545,-0.0304856,0.145348,-0.0728641,-0.506147,0.127615,-0.131381,-0.814186,0.11576,0.134931,-0.0313186,0.0500956,-0.151549,-0.357199,-0.363299,0.258371,0.0374357,0.236574,0.324513,-0.498359,-0.069621,-0.0154237,-0.47481,0.68886,0.253083,-0.188078,-0.0337321,0.515427,0.124223,0.494406,0.0909758,0.386867,0.213585,-0.160559,0.122599,0.264289,0.177941,0.232558,0.192601,0.33545,-0.0304856,0.145348,-0.0728641,-0.506147,0.127615,-0.131381,-0.814186,0.11576,0.134931,-0.0313186,0.0500956,-0.151549,-0.00069866,-1031.94
-1026.47,0.985452,0.232796,4,15,0,1050.17,0.0255849,0.292868,0.230517,0.108369,0.416337,0.135617,0.199807,-0.330037,-0.0531671,-0.134104,-0.316671,0.105621,0.0617672,-0.275718,6.67591e-05,0.227351,-0.306662,-0.0874442,-0.308456,0.171955,-0.400847,0.283626,-0.145459,0.292505,0.38382,-0.228968,-0.284322,0.0454123,-0.243729,0.535993,0.567481,0.0433981,0.0963058,0.336211,0.0839908,0.293665,0.0956433,0.264195,0.216618,0.0255849,0.292868,0.230517,0.108369,0.416337,0.135617,0.199807,-0.330037,-0.0531671,-0.134104,-0.316671,0.105621,0.0617672,-0.275718,6.67591e-05,0.227351,-0.306662,-0.0874442,-0.308456,0.0083539,-1025.15
-1026.68,0.945673,0.232796,4,15,0,1041.18,-0.0594646,0.0409515,0.400259,-0.114334,0.382702,0.115719,0.301875,-0.537967,-0.0851884,0.195294,-0.260093,-0.0130333,0.0542763,-0.234371,-0.0338869,0.402148,-0.1428,-0.248715,-0.143963,-0.0372521,-0.357532,0.179193,-0.0477206,0.209628,0.382513,-0.180493,-0.0133365,-0.0713865,-0.0150376,0.735471,0.35792,-0.149235,0.0254573,0.431247,0.149868,0.231935,0.0780675,0.14569,0.364295,-0.0594646,0.0409515,0.400259,-0.114334,0.382702,0.115719,0.301875,-0.537967,-0.0851884,0.195294,-0.260093,-0.0130333,0.0542763,-0.234371,-0.0338869,0.402148,-0.1428,-0.248715,-0.143963,-0.0194088,-1025.35
-1028.79,0.975158,0.232796,4,15,0,1046.05,-0.0658825,0.179329,0.501052,-0.036324,0.103331,0.156788,0.280117,-0.034956,0.111296,-0.127997,-0.452092,0.0255979,-0.365969,-0.191617,-0.0193327,0.28287,-0.223021,0.123552,-0.148473,0.179459,-0.255663,-0.128051,-0.0600475,-0.0297642,-0.000923616,-0.11104,-0.0243748,0.192022,0.00474231,0.573803,0.598331,0.0803163,0.235375,0.52267,0.0316594,0.46124,-0.0762556,0.523466,0.23443,-0.0658825,0.179329,0.501052,-0.036324,0.103331,0.156788,0.280117,-0.034956,0.111296,-0.127997,-0.452092,0.0255979,-0.365969,-0.191617,-0.0193327,0.28287,-0.223021,0.123552,-0.148473,-0.0982704,-1027.43
-1027.35,0.991121,0.232796,4,15,0,1042.75,-0.085276,0.223899,0.299589,-0.0543228,0.210895,-0.0763861,0.36499,-0.189672,-0.0981182,-0.162819,-0.257057,-0.00716169,-0.160856,-0.0112297,-0.0420306,0.352975,-0.169019,0.0503988,-0.200589,0.0492807,-0.221902,-0.108576,0.187618,0.0455313,-0.154479,-0.338262,0.195343,0.207661,-0.173372,0.597112,0.526849,0.0275636,0.203197,0.41323,-0.139866,0.324188,-0.243624,0.410093,0.54547,-0.085276,0.223899,0.299589,-0.0543228,0.210895,-0.0763861,0.36499,-0.189672,-0.0981182,-0.162819,-0.257057,-0.00716169,-0.160856,-0.0112297,-0.0420306,0.352975,-0.169019,0.0503988,-0.200589,0.01179,-1026.08
-1028.67,0.964739,0.232796,4,15,0,1047.39,0.243723,0.367713,0.31407,-0.0581439,0.28049,0.0283856,0.290834,-0.279911,-0.0450227,-0.00179631,-0.437992,0.218808,-0.0783169,-0.54565,-0.343143,0.378411,-0.303432,-0.0911594,0.227412,0.00672321,-0.290312,0.109971,0.0377303,0.276064,0.288013,-0.633735,0.0611421,0.0595574,-0.0768101,0.580837,0.532943,-0.278885,0.226808,0.237028,0.136207,0.60037,0.28396,0.405217,0.0618391,0.243723,0.367713,0.31407,-0.0581439,0.28049,0.0283856,0.290834,-0.279911,-0.0450227,-0.00179631,-0.437992,0.218808,-0.0783169,-0.54565,-0.343143,0.378411,-0.303432,-0.0911594,0.227412,-0.165277,-1026.87
-1030.14,0.870053,0.232796,4,15,0,1045.63,-0.246286,0.225522,0.426757,0.0533265,0.210635,0.126648,0.449338,-0.238117,-0.116856,0.0805174,-0.356233,0.0821463,0.00651831,-0.143208,0.118142,0.262858,-0.202837,-0.151419,-0.29903,-0.117515,-0.136968,0.0635699,0.0651272,-0.12168,0.107142,-0.167233,-0.0501621,0.094659,-0.0791425,0.490232,0.316842,0.134265,-0.2237,0.464061,-0.206551,-0.00505889,-0.30583,0.338861,0.501797,-0.246286,0.225522,0.426757,0.0533265,0.210635,0.126648,0.449338,-0.238117,-0.116856,0.0805174,-0.356233,0.0821463,0.00651831,-0.143208,0.118142,0.262858,-0.202837,-0.151419,-0.29903,-0.288421,-1029.01
