# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_4_model
# start_datetime = 2025-08-29 03:54:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/s8hl4kx1.json
# init = 2 (Default)
# random
#   seed = 74599
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_4pjngffif/poisson_4-20250829005450_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.184147
# Diagonal elements of inverse mass matrix:
# 0.0160584, 0.0140623, 0.028155, 0.0191663, 0.0178385, 0.0233533, 0.0184818, 0.0181282, 0.0182971, 0.0217043, 0.0204478, 0.0148918, 0.0249156, 0.0139663, 0.034407, 0.015103, 0.0271517, 0.0268837, 0.0224896, 0.021348, 0.0254759, 0.0174014, 0.022765, 0.0257828, 0.0188252, 0.0211621, 0.0235559, 0.0206978, 0.0218328, 0.0243158, 0.0281196, 0.0214941, 0.0232493, 0.0194346, 0.0258471, 0.0265861, 0.0311646, 0.0193265, 0.0286931, 0.00417387
-1043.21,0.968473,0.184147,5,31,0,1063.39,0.37367,0.435045,-0.683504,0.201274,0.105663,-0.0346041,0.0739792,0.0681225,0.109891,-0.163445,0.10644,0.227697,-0.429878,0.028056,-0.315934,0.427326,-0.450575,-0.158412,-0.187496,-0.0533409,0.0882128,0.269754,0.269774,-0.0506636,0.0683219,-0.0176791,-0.10926,0.170356,-0.0850982,-0.148702,0.146029,0.223335,0.0602444,0.0287111,-0.298621,-0.130263,-0.196444,0.107413,-0.128477,0.291705,0.37367,0.435045,-0.683504,0.201274,0.105663,-0.0346041,0.0739792,0.0681225,0.109891,-0.163445,0.10644,0.227697,-0.429878,0.028056,-0.315934,0.427326,-0.450575,-0.158412,-0.187496,0.266685,-1042.08
-1055.66,0.923633,0.184147,4,31,0,1074.18,0.601215,0.345292,-0.707751,0.308164,0.274862,0.0519883,0.0947071,-0.0372826,0.190152,-0.168545,0.0482708,0.230267,-0.704463,0.25268,-0.236208,0.0956122,-0.216704,-0.391271,-0.288766,-0.0510201,-0.045661,0.222628,0.310368,-0.119947,0.0535455,-0.041081,0.0299982,0.244037,-0.365709,-0.196449,0.113318,0.0571725,0.159137,0.0737238,-0.219015,-0.299474,-0.0388028,0.453378,-0.217346,0.290206,0.601215,0.345292,-0.707751,0.308164,0.274862,0.0519883,0.0947071,-0.0372826,0.190152,-0.168545,0.0482708,0.230267,-0.704463,0.25268,-0.236208,0.0956122,-0.216704,-0.391271,-0.288766,0.257779,-1054.1
-1057.97,0.970058,0.184147,4,15,0,1082.03,0.398057,0.115629,-0.631873,0.325486,0.182642,-0.130425,-0.111147,0.192453,0.222103,-0.13359,0.2425,0.238607,-0.733488,0.448489,-0.490621,0.0899757,-0.336333,-0.165604,0.0380539,0.195004,0.27605,0.400471,0.432372,-0.245074,0.0854282,0.113143,-0.310169,-0.163875,-0.035419,-0.0760861,0.0383787,-0.18337,-0.158196,0.0124191,-0.213584,-0.183682,-0.168398,0.289762,-0.482651,0.273265,0.398057,0.115629,-0.631873,0.325486,0.182642,-0.130425,-0.111147,0.192453,0.222103,-0.13359,0.2425,0.238607,-0.733488,0.448489,-0.490621,0.0899757,-0.336333,-0.165604,0.0380539,0.239086,-1056.31
-1047.36,0.93389,0.184147,4,15,0,1074.45,0.44066,0.204243,-0.407042,0.134554,0.121557,-0.0746134,-0.00542812,0.0121081,0.0484251,-0.0778489,0.0940696,0.354952,-0.384429,0.207496,-0.539016,0.324831,-0.414867,-0.338342,0.0143726,0.243212,-0.0888951,0.454641,0.330934,-0.177205,-0.0806401,0.120156,-0.292819,-0.0454599,0.0292805,0.112429,-0.0591202,0.0266275,-0.0126541,0.101376,-0.489832,0.107064,0.181762,0.370153,-0.0714772,0.266042,0.44066,0.204243,-0.407042,0.134554,0.121557,-0.0746134,-0.00542812,0.0121081,0.0484251,-0.0778489,0.0940696,0.354952,-0.384429,0.207496,-0.539016,0.324831,-0.414867,-0.338342,0.0143726,0.284318,-1046.11
-1046.83,0.771985,0.184147,4,15,0,1062.42,0.380913,0.21648,-0.49736,0.0580928,0.242524,-0.105221,0.0161331,-0.00657275,-0.00630556,-0.0995826,0.0528759,0.25136,-0.466659,0.339877,-0.132839,0.228068,-0.441627,-0.378508,-0.0322679,-0.0042271,-0.169277,0.195273,0.341483,-0.290947,0.0903542,0.183785,-0.100055,-0.0409723,0.0508483,0.167718,-0.0124242,0.221785,-0.247189,0.188037,-0.384168,-0.0834781,-0.0578338,0.303744,-0.0157937,0.223166,0.380913,0.21648,-0.49736,0.0580928,0.242524,-0.105221,0.0161331,-0.00657275,-0.00630556,-0.0995826,0.0528759,0.25136,-0.466659,0.339877,-0.132839,0.228068,-0.441627,-0.378508,-0.0322679,0.38062,-1045.77
-1049.01,0.869697,0.184147,5,31,0,1069.09,0.307275,0.466057,-0.119347,0.0509577,-0.077749,-0.20722,0.0510052,0.0633594,-0.205288,-0.118254,0.207846,0.0933234,-0.294352,0.0588185,-0.644416,0.295703,-0.224611,-0.0497204,-0.0935212,0.134843,0.176203,0.394389,0.151527,-0.0934739,0.301634,0.0162209,-0.264714,-0.0142944,-0.0569347,-0.465925,-0.142486,-0.104974,0.44232,-0.0724729,-0.19909,-0.0570124,-0.447561,0.323914,-0.177544,0.281759,0.307275,0.466057,-0.119347,0.0509577,-0.077749,-0.20722,0.0510052,0.0633594,-0.205288,-0.118254,0.207846,0.0933234,-0.294352,0.0588185,-0.644416,0.295703,-0.224611,-0.0497204,-0.0935212,0.440133,-1047.78
