# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_4_model
# start_datetime = 2025-08-29 03:54:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/s8hl4kx1.json
# init = 2 (Default)
# random
#   seed = 74599
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_4pjngffif/poisson_4-20250829005450_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.190301
# Diagonal elements of inverse mass matrix:
# 0.0153459, 0.0144528, 0.032579, 0.018754, 0.0208626, 0.0245656, 0.0168715, 0.0203651, 0.0195845, 0.0239539, 0.0208099, 0.0178024, 0.0329386, 0.0161964, 0.0267022, 0.0172201, 0.0321726, 0.0204856, 0.0194688, 0.0261581, 0.0208794, 0.0164053, 0.0177538, 0.028616, 0.02128, 0.0192038, 0.0202506, 0.0249186, 0.0241182, 0.0253414, 0.0238908, 0.0183303, 0.0220601, 0.0240917, 0.0272019, 0.0228747, 0.0281314, 0.0156955, 0.0243621, 0.00434422
-1051.94,0.778135,0.190301,5,31,0,1077.73,0.387374,0.260802,-0.324516,0.196961,0.10928,-0.368696,0.0371656,-0.0639201,-0.0579057,-0.0480107,0.199075,0.197211,-0.0617303,0.207721,-0.360071,0.387691,-0.42895,-0.290998,-0.215025,0.202097,0.155664,0.172937,0.176677,-0.402778,0.21849,0.187654,-0.020375,0.464182,0.0968276,-0.108595,0.023308,0.115428,0.306152,0.464522,-0.343141,-0.338206,-0.429299,0.414581,0.0792234,0.225802,0.387374,0.260802,-0.324516,0.196961,0.10928,-0.368696,0.0371656,-0.0639201,-0.0579057,-0.0480107,0.199075,0.197211,-0.0617303,0.207721,-0.360071,0.387691,-0.42895,-0.290998,-0.215025,0.236542,-1050.53
-1053.17,0.924495,0.190301,4,31,0,1073.68,0.478279,0.44272,-0.509495,0.216225,-0.178015,-0.0549971,0.0996656,0.281721,-0.186764,-0.135053,0.248921,0.107055,-0.482719,0.287215,-0.480919,0.346126,-0.211006,-0.344403,-0.259683,-0.0788393,-0.0326131,0.403128,0.383272,-0.0626824,0.0164073,0.11281,0.0391156,-0.160375,-0.35388,-0.0479162,0.0769961,0.242678,-0.00168674,-0.16255,-0.290678,0.152235,-0.0752077,0.406004,0.154105,0.205332,0.478279,0.44272,-0.509495,0.216225,-0.178015,-0.0549971,0.0996656,0.281721,-0.186764,-0.135053,0.248921,0.107055,-0.482719,0.287215,-0.480919,0.346126,-0.211006,-0.344403,-0.259683,0.335127,-1051.77
-1049.94,0.961883,0.190301,5,31,0,1071.16,0.384686,0.351469,-0.568962,0.205462,0.414805,-0.221769,-0.177169,0.0635364,0.124561,-0.00888051,0.118011,0.11574,-0.443676,0.152313,-0.489298,0.306292,-0.513472,-0.00591693,-0.206093,0.0346317,0.0497426,0.36467,-0.00407038,-0.0762494,0.195295,0.0419755,-0.161233,-0.146436,-0.0371299,-0.118047,0.0106769,0.0564156,-0.0229922,-0.248851,-0.253303,-0.281429,-0.428125,0.250911,-0.265694,0.306915,0.384686,0.351469,-0.568962,0.205462,0.414805,-0.221769,-0.177169,0.0635364,0.124561,-0.00888051,0.118011,0.11574,-0.443676,0.152313,-0.489298,0.306292,-0.513472,-0.00591693,-0.206093,0.39836,-1048.6
-1052.28,0.96203,0.190301,4,15,0,1069.24,0.595195,0.477604,-0.689567,-0.0301104,0.147323,-0.550857,0.00797221,0.247258,-0.144342,0.0443079,0.169926,0.263527,-0.268223,0.355405,-0.242343,0.227053,-0.543203,-0.105532,-0.0840342,0.0243473,0.123745,0.385528,0.0708614,-0.108209,0.0431293,-0.139163,-0.265181,0.012258,0.160334,-0.112715,0.0618383,0.0761815,-0.035805,0.19477,-0.578438,-0.163705,-0.484144,0.281085,-0.292517,0.328339,0.595195,0.477604,-0.689567,-0.0301104,0.147323,-0.550857,0.00797221,0.247258,-0.144342,0.0443079,0.169926,0.263527,-0.268223,0.355405,-0.242343,0.227053,-0.543203,-0.105532,-0.0840342,0.122639,-1050.58
-1049.97,0.996813,0.190301,5,31,0,1074.5,0.241645,0.261352,-0.0479767,0.182514,0.0882114,-0.00560901,0.143058,-0.0490296,0.000854701,-0.237502,0.164255,0.102816,-0.473691,0.105722,-0.565088,0.334234,-0.0616867,-0.433833,-0.0618934,0.00539431,-0.204377,0.0643356,0.313858,-0.484049,0.145805,0.165068,-0.0608413,-0.1871,-0.326172,-0.23992,-0.445313,-0.195863,0.16844,-0.0241731,-0.18977,-0.154562,-0.134193,0.21727,-0.0630916,0.411275,0.241645,0.261352,-0.0479767,0.182514,0.0882114,-0.00560901,0.143058,-0.0490296,0.000854701,-0.237502,0.164255,0.102816,-0.473691,0.105722,-0.565088,0.334234,-0.0616867,-0.433833,-0.0618934,0.311645,-1048.8
-1048.9,0.828619,0.190301,5,31,0,1067.28,0.545756,0.452697,-0.647447,-0.128713,0.126217,-0.380886,0.101952,0.210476,-0.0562112,-0.0865753,0.121204,0.226112,-0.287716,0.186229,-0.16011,0.230486,-0.548452,0.0251192,-0.116663,0.094755,0.164716,0.422126,0.0719005,-0.0203761,0.179411,-0.0480436,-0.247446,0.0485473,0.224532,-0.0955385,0.185173,0.251364,-0.0367806,0.27134,-0.371992,-0.0343698,-0.438682,0.309835,-0.218256,0.228656,0.545756,0.452697,-0.647447,-0.128713,0.126217,-0.380886,0.101952,0.210476,-0.0562112,-0.0865753,0.121204,0.226112,-0.287716,0.186229,-0.16011,0.230486,-0.548452,0.0251192,-0.116663,0.186527,-1047.49
