# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_1_model
# start_datetime = 2025-08-29 03:52:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/m9owq7zp.json
# init = 2 (Default)
# random
#   seed = 46868
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_1dwp4nrd_/poisson_1-20250829005210_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_1.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.225485
# Diagonal elements of inverse mass matrix:
# 0.0416529, 0.0402391, 0.0414522, 0.0423118, 0.0416713, 0.0326958, 0.0326845, 0.0369118, 0.0370174, 0.0390792, 0.0408574, 0.0435969, 0.0403299, 0.0417284, 0.041655, 0.0387116, 0.0484183, 0.0322492, 0.0423188
-274.771,0.809199,0.225485,4,15,0,282.641,-0.195034,0.196407,0.104705,-0.376612,-0.0659296,-0.402944,0.80754,0.230914,0.168721,0.309825,0.439576,-0.0641779,0.0610085,0.0133813,-0.230836,0.239547,-0.397318,-0.383181,0.211084,-0.195034,0.196407,0.104705,-0.376612,-0.0659296,-0.402944,0.80754,0.230914,0.168721,0.309825,0.439576,-0.0641779,0.0610085,0.0133813,-0.230836,0.239547,-0.397318,-0.383181,0.211084,-0.666676,-273.827
-276.844,0.791896,0.225485,4,15,0,289.862,0.137258,0.152809,-0.192001,-0.739226,-0.198485,-0.582931,0.776431,-0.287116,0.506951,-0.0999491,0.540381,-0.132968,-0.175066,-0.0965964,-0.121355,-0.271985,-0.0373462,0.529213,0.238566,0.137258,0.152809,-0.192001,-0.739226,-0.198485,-0.582931,0.776431,-0.287116,0.506951,-0.0999491,0.540381,-0.132968,-0.175066,-0.0965964,-0.121355,-0.271985,-0.0373462,0.529213,0.238566,0.053415,-275.478
-273.406,0.974259,0.225485,4,15,0,280.477,-0.329628,0.356997,0.427998,-0.191575,-0.0322425,-0.279321,0.562458,-0.0563145,-0.017351,-0.0254029,0.396885,-0.467383,0.0412033,-0.276346,-0.24436,0.503826,0.0964001,0.0395711,0.236723,-0.329628,0.356997,0.427998,-0.191575,-0.0322425,-0.279321,0.562458,-0.0563145,-0.017351,-0.0254029,0.396885,-0.467383,0.0412033,-0.276346,-0.24436,0.503826,0.0964001,0.0395711,0.236723,-0.74214,-272.561
-268.004,1,0.225485,4,15,0,282.573,0.214101,0.265285,0.0264513,-0.399151,-0.126923,-0.589631,0.65152,-0.0542584,0.416357,-0.00860321,0.349286,-0.214418,-0.247349,-0.223234,0.00743857,-0.0752766,-0.16965,0.313586,0.105743,0.214101,0.265285,0.0264513,-0.399151,-0.126923,-0.589631,0.65152,-0.0542584,0.416357,-0.00860321,0.349286,-0.214418,-0.247349,-0.223234,0.00743857,-0.0752766,-0.16965,0.313586,0.105743,-0.241273,-267.173
-272.678,0.888773,0.225485,4,15,0,277.646,0.404499,0.312323,0.0354211,-0.501947,0.000613278,-0.447257,0.852086,0.0401581,0.278758,-0.131826,0.505246,-0.108249,-0.358746,-0.45312,-0.227437,0.195419,-0.302564,0.404159,0.0041419,0.404499,0.312323,0.0354211,-0.501947,0.000613278,-0.447257,0.852086,0.0401581,0.278758,-0.131826,0.505246,-0.108249,-0.358746,-0.45312,-0.227437,0.195419,-0.302564,0.404159,0.0041419,-0.501679,-271.436
-271.601,0.999589,0.225485,4,15,0,279.441,-0.133685,0.515623,0.377686,-0.233619,-0.414187,-0.563558,0.850275,-0.459793,0.0843,0.125847,0.387072,-0.525473,-0.068582,-0.086571,-0.116251,0.302899,0.0448777,-0.0931839,0.293155,-0.133685,0.515623,0.377686,-0.233619,-0.414187,-0.563558,0.850275,-0.459793,0.0843,0.125847,0.387072,-0.525473,-0.068582,-0.086571,-0.116251,0.302899,0.0448777,-0.0931839,0.293155,-0.286832,-270.318
