# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = bradley_terry_4_model
# start_datetime = 2025-08-29 03:51:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/6mdw4ry5.json
# init = 2 (Default)
# random
#   seed = 47703
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/bradley_terry_418ff0_gd/bradley_terry_4-20250829005127_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=bradley_terry_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_skills_raw.1,log_skills_raw.2,log_skills_raw.3,log_skills_raw.4,log_skills_raw.5,log_skills_raw.6,log_skills_raw.7,log_skills_raw.8,log_skills_raw.9,log_skills_raw.10,log_skills_raw.11,log_skills_raw.12,log_skills_raw.13,log_skills_raw.14,log_skills_raw.15,log_skills_raw.16,log_skills_raw.17,log_skills_raw.18,log_skills_raw.19,log_home_advantage,kappa,log_skills.1,log_skills.2,log_skills.3,log_skills.4,log_skills.5,log_skills.6,log_skills.7,log_skills.8,log_skills.9,log_skills.10,log_skills.11,log_skills.12,log_skills.13,log_skills.14,log_skills.15,log_skills.16,log_skills.17,log_skills.18,log_skills.19,log_skills.20,log_lik
# Adaptation terminated
# Step size = 0.275368
# Diagonal elements of inverse mass matrix:
# 0.305869, 0.249241, 0.303546, 0.336046, 0.273691, 0.359083, 0.309086, 0.26451, 0.308698, 0.315877, 0.313795, 0.298181, 0.298673, 0.295224, 0.302636, 0.30344, 0.367224, 0.351776, 0.307566, 0.0480458, 0.0294874
-162.381,0.932936,0.275368,4,15,0,174.043,0.357424,0.917697,0.266505,-1.04345,-0.0236727,0.0778519,0.774676,-1.51099,-0.407136,-0.216081,0.814513,0.227906,-0.602595,-0.72852,-0.273263,2.39988,-0.193599,-0.556549,-2.24165,0.569678,0.935577,0.357424,0.917697,0.266505,-1.04345,-0.0236727,0.0778519,0.774676,-1.51099,-0.407136,-0.216081,0.814513,0.227906,-0.602595,-0.72852,-0.273263,2.39988,-0.193599,-0.556549,-2.24165,1.96105,-152.69
-161.454,0.986828,0.275368,4,15,0,168.605,0.634733,0.991446,-0.420761,0.159066,0.903079,-0.105698,0.0923905,-0.204361,-0.783232,0.127889,-0.669824,0.329902,0.367885,-0.306896,-1.21776,-0.611224,0.435736,0.109675,-0.470619,0.749321,1.17839,0.634733,0.991446,-0.420761,0.159066,0.903079,-0.105698,0.0923905,-0.204361,-0.783232,0.127889,-0.669824,0.329902,0.367885,-0.306896,-1.21776,-0.611224,0.435736,0.109675,-0.470619,0.638578,-157.562
-158.181,0.819422,0.275368,4,15,0,172.856,0.978766,0.709331,-0.120635,-0.996965,0.110092,0.146946,0.772031,-1.04112,-0.262931,-0.266733,0.910905,0.402316,-0.547189,-0.594146,-0.533715,1.92762,0.229119,-0.140084,-2.0913,0.609614,1.07316,0.978766,0.709331,-0.120635,-0.996965,0.110092,0.146946,0.772031,-1.04112,-0.262931,-0.266733,0.910905,0.402316,-0.547189,-0.594146,-0.533715,1.92762,0.229119,-0.140084,-2.0913,0.407699,-150.283
-160.35,0.918577,0.275368,4,15,0,173.912,0.864312,1.21853,-0.415745,-0.495838,0.892597,-0.294587,0.435797,-0.340214,-0.97126,0.0169461,-0.559317,-0.581624,-0.00977803,-0.232413,-1.27371,0.910924,-0.143525,-0.951882,-0.413963,1.10458,1.42711,0.864312,1.21853,-0.415745,-0.495838,0.892597,-0.294587,0.435797,-0.340214,-0.97126,0.0169461,-0.559317,-0.581624,-0.00977803,-0.232413,-1.27371,0.910924,-0.143525,-0.951882,-0.413963,2.34476,-154.558
-165.682,0.908381,0.275368,4,15,0,173.447,0.386961,1.16233,0.522375,-2.90456,0.933091,0.0288122,0.921678,-0.661965,-0.520159,0.0378295,-0.476567,0.0961294,-0.200354,-0.855581,-0.860995,1.30137,0.319712,0.163575,-1.68405,0.465892,0.805803,0.386961,1.16233,0.522375,-2.90456,0.933091,0.0288122,0.921678,-0.661965,-0.520159,0.0378295,-0.476567,0.0961294,-0.200354,-0.855581,-0.860995,1.30137,0.319712,0.163575,-1.68405,2.29036,-155.508
-161.46,0.894965,0.275368,4,15,0,175.096,0.892179,1.37652,-0.566664,0.427299,0.499397,-0.00424647,-0.13182,-0.930775,0.0353634,-0.098195,0.156128,-0.14756,-0.741881,-0.205498,-0.00597504,0.273745,0.190966,-0.0469004,-1.21186,1.0307,1.31405,0.892179,1.37652,-0.566664,0.427299,0.499397,-0.00424647,-0.13182,-0.930775,0.0353634,-0.098195,0.156128,-0.14756,-0.741881,-0.205498,-0.00597504,0.273745,0.190966,-0.0469004,-1.21186,0.23978,-157.059
-159.965,0.997508,0.275368,4,15,0,168.751,1.04301,0.659236,-0.136191,-1.40839,1.40833,-0.54085,-0.386256,-0.554142,-0.596941,0.227299,0.790506,0.515179,-0.240824,0.134473,-0.1918,1.01989,-0.269901,-0.387517,-1.35368,0.699108,0.875078,1.04301,0.659236,-0.136191,-1.40839,1.40833,-0.54085,-0.386256,-0.554142,-0.596941,0.227299,0.790506,0.515179,-0.240824,0.134473,-0.1918,1.01989,-0.269901,-0.387517,-1.35368,0.268578,-153.822
-163.391,0.989959,0.275368,4,15,0,172.468,0.912062,0.953308,-0.134499,-0.529652,0.251854,-0.16119,0.756656,-0.443028,-0.68413,-0.178689,-0.776831,0.587701,0.601132,-1.67525,0.400474,1.42727,-0.31946,-0.747194,-0.981277,0.348895,0.800974,0.912062,0.953308,-0.134499,-0.529652,0.251854,-0.16119,0.756656,-0.443028,-0.68413,-0.178689,-0.776831,0.587701,0.601132,-1.67525,0.400474,1.42727,-0.31946,-0.747194,-0.981277,0.740745,-157.12
-161.398,0.812467,0.275368,4,15,0,173.099,0.521178,0.253172,-0.0129146,0.0959613,-0.222353,0.405111,1.15116,-1.14202,-0.795322,0.115189,0.851775,0.525044,-0.868657,-0.252188,-1.35505,0.663165,0.901623,0.0617474,-0.937375,0.781422,0.994881,0.521178,0.253172,-0.0129146,0.0959613,-0.222353,0.405111,1.15116,-1.14202,-0.795322,0.115189,0.851775,0.525044,-0.868657,-0.252188,-1.35505,0.663165,0.901623,0.0617474,-0.937375,0.0407573,-155.78
-165.887,0.998058,0.275368,4,15,0,172.136,1.13458,1.85062,0.722952,-0.626554,1.16024,-1.13335,-0.62105,0.221989,-0.368353,0.406222,0.0240355,0.195563,0.218635,-0.791189,-0.54178,0.404076,-0.520878,-0.416849,-1.36128,0.280641,0.996533,1.13458,1.85062,0.722952,-0.626554,1.16024,-1.13335,-0.62105,0.221989,-0.368353,0.406222,0.0240355,0.195563,0.218635,-0.791189,-0.54178,0.404076,-0.520878,-0.416849,-1.36128,0.0423833,-159.117
-162.416,1,0.275368,4,15,0,174.99,0.3169,0.816021,-0.359152,-0.919498,0.216249,0.437914,1.37697,-1.39624,-0.5103,0.0269299,-0.459394,0.454205,-0.738905,0.782303,-1.4197,1.10359,0.720566,-0.71377,-0.380851,0.461583,0.891716,0.3169,0.816021,-0.359152,-0.919498,0.216249,0.437914,1.37697,-1.39624,-0.5103,0.0269299,-0.459394,0.454205,-0.738905,0.782303,-1.4197,1.10359,0.720566,-0.71377,-0.380851,0.646167,-155.763
-162.096,0.998863,0.275368,4,15,0,170.574,1.21763,0.163664,0.255456,-0.324075,0.677214,-0.497116,-0.497274,0.119816,-0.415236,-0.25418,0.672479,0.0547594,0.574064,-1.59095,0.083872,0.378556,-0.248171,0.124069,-1.96514,0.844757,1.20447,1.21763,0.163664,0.255456,-0.324075,0.677214,-0.497116,-0.497274,0.119816,-0.415236,-0.25418,0.672479,0.0547594,0.574064,-1.59095,0.083872,0.378556,-0.248171,0.124069,-1.96514,1.47055,-156.055
-167.892,0.94052,0.275368,4,15,0,176.818,2.02612,-0.711265,0.0804322,-0.257213,0.350472,0.454185,0.429566,-1.15119,0.326956,-0.340097,0.795299,1.11696,-1.13476,-0.62258,0.370889,0.329111,-0.0575069,-0.593557,-2.35235,0.863335,1.07522,2.02612,-0.711265,0.0804322,-0.257213,0.350472,0.454185,0.429566,-1.15119,0.326956,-0.340097,0.795299,1.11696,-1.13476,-0.62258,0.370889,0.329111,-0.0575069,-0.593557,-2.35235,0.940521,-158.796
-168.239,0.963367,0.275368,4,15,0,185.974,1.52346,-0.53158,-0.404466,-0.59864,-0.1745,0.238063,-0.209819,-1.00533,-1.17877,-0.896027,-0.446958,0.271238,-0.616144,-0.167068,0.228159,0.828609,1.26156,1.07373,-1.08669,1.18551,1.3309,1.52346,-0.53158,-0.404466,-0.59864,-0.1745,0.238063,-0.209819,-1.00533,-1.17877,-0.896027,-0.446958,0.271238,-0.616144,-0.167068,0.228159,0.828609,1.26156,1.07373,-1.08669,1.89116,-161.034
-164.885,0.998263,0.275368,4,15,0,178.351,0.935632,-0.605464,0.0532567,-1.44621,0.102783,0.510684,0.132563,-0.582073,-0.196447,0.150605,-0.416177,0.663636,-0.906555,-0.62146,-0.18829,0.919153,-0.267083,1.48972,-1.29204,0.797909,1.26444,0.935632,-0.605464,0.0532567,-1.44621,0.102783,0.510684,0.132563,-0.582073,-0.196447,0.150605,-0.416177,0.663636,-0.906555,-0.62146,-0.18829,0.919153,-0.267083,1.48972,-1.29204,1.56377,-158.658
