# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_4_model
# start_datetime = 2025-08-29 03:55:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/_24tunzu.json
# init = 2 (Default)
# random
#   seed = 17901
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_4nonx7q78/poisson_4-20250829005518_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.139968
# Diagonal elements of inverse mass matrix:
# 0.135078, 0.198175, 0.109277, 0.14931, 0.0973805, 0.161066, 0.216183, 0.166127, 0.128573, 0.137845, 0.177291, 0.173146, 0.138498, 0.14528, 0.164121, 0.228125, 0.128428, 0.19006, 0.160983, 0.158907, 0.123252, 0.22601, 0.296987, 0.200566, 0.132181, 0.142545, 0.228827, 0.130151, 0.137284, 0.194285, 0.184332, 0.146953, 0.235093, 0.185463, 0.114281, 0.194733, 0.193501, 0.113275, 0.203862, 0.0279222
-149.514,0.995536,0.139968,5,31,0,162.562,0.493709,-1.23497,0.220063,0.133249,0.767962,-0.782471,-0.523185,-0.133659,0.475948,-0.176419,0.863901,-0.0866285,0.0896644,0.128376,0.0548465,-0.383903,-0.151543,-0.0810868,-0.380317,0.663288,0.506977,-0.298521,-0.0638315,0.515558,0.194442,0.0148859,0.0372941,1.12289,0.0642284,0.413254,-0.201081,0.97875,0.226807,-0.640927,0.394194,-0.956414,-0.148707,0.897986,0.501147,-0.1453,0.493709,-1.23497,0.220063,0.133249,0.767962,-0.782471,-0.523185,-0.133659,0.475948,-0.176419,0.863901,-0.0866285,0.0896644,0.128376,0.0548465,-0.383903,-0.151543,-0.0810868,-0.380317,0.706468,-144.088
-144.292,0.993204,0.139968,5,31,0,167.317,-0.173889,-0.410022,0.602234,0.132378,0.716639,-0.353928,0.561453,0.185928,-0.571682,0.0385508,-0.225321,-0.155132,0.0370991,-0.312157,0.29986,-0.934903,0.792966,-0.332695,-0.170436,0.0407005,0.326891,-1.17836,-0.993998,-0.569537,0.40133,0.365185,-0.391936,0.207201,0.612434,-0.261686,-0.0110831,0.00965256,-0.24819,-0.190796,0.201024,0.22655,-0.480628,0.781026,-0.771521,0.421648,-0.173889,-0.410022,0.602234,0.132378,0.716639,-0.353928,0.561453,0.185928,-0.571682,0.0385508,-0.225321,-0.155132,0.0370991,-0.312157,0.29986,-0.934903,0.792966,-0.332695,-0.170436,0.273058,-139.617
-145.736,0.968814,0.139968,5,31,0,158.801,0.621725,-1.12568,0.833983,-0.131554,0.638862,-0.318171,-0.99205,0.11183,0.497687,-0.270525,0.457109,-0.0460587,0.233968,0.0819077,-0.128624,-0.167598,-0.199383,-0.318646,-0.133697,0.270913,0.70187,0.28037,-0.73404,0.428146,0.251822,-0.0885767,-0.020901,0.759216,0.0151943,-0.229656,0.0789491,0.632308,0.123646,-0.133129,0.398305,-1.03017,0.293937,0.859864,-0.1951,0.180719,0.621725,-1.12568,0.833983,-0.131554,0.638862,-0.318171,-0.99205,0.11183,0.497687,-0.270525,0.457109,-0.0460587,0.233968,0.0819077,-0.128624,-0.167598,-0.199383,-0.318646,-0.133697,0.354911,-141.089
-148.657,0.919494,0.139968,5,31,0,164.052,-0.314321,-0.0455768,0.687579,-0.32451,0.840317,-0.173641,0.816506,0.0719042,-0.715758,-0.845055,-0.208686,-0.315679,-0.0718318,0.00774888,0.72496,-0.652659,0.348675,0.198663,-0.461202,-0.160064,0.955839,-0.617434,-0.375169,-0.600616,0.536074,0.527747,-0.169496,0.308963,0.510603,-0.428987,-0.0956326,0.089964,0.0395599,-0.479558,0.315843,0.193608,-0.103168,0.863872,-0.192784,0.192664,-0.314321,-0.0455768,0.687579,-0.32451,0.840317,-0.173641,0.816506,0.0719042,-0.715758,-0.845055,-0.208686,-0.315679,-0.0718318,0.00774888,0.72496,-0.652659,0.348675,0.198663,-0.461202,0.432566,-144.177
-153.12,0.91582,0.139968,5,31,0,169.416,0.690144,-0.539199,0.99968,0.279965,0.606578,-1.08506,-1.36988,0.233097,0.575574,0.537025,0.306225,0.140392,-0.618782,0.0185445,-0.265259,-0.483064,0.550614,-1.43734,0.241904,0.333152,0.055688,-0.419389,-1.01483,-0.129261,-0.19215,-0.197435,-0.581647,0.95582,-0.0488608,-0.0321164,0.00601984,0.735433,-0.462233,-0.327149,0.56675,-0.957079,0.0210209,0.589244,-0.211448,0.301359,0.690144,-0.539199,0.99968,0.279965,0.606578,-1.08506,-1.36988,0.233097,0.575574,0.537025,0.306225,0.140392,-0.618782,0.0185445,-0.265259,-0.483064,0.550614,-1.43734,0.241904,0.618848,-145.911
-147.388,0.971777,0.139968,5,31,0,170.362,-0.182244,-0.267316,0.426364,-0.278275,0.753571,0.0377566,0.538614,-0.188207,-0.42626,-0.796875,0.0280009,0.0254145,0.358063,0.00900228,0.66055,-1.01686,0.185648,0.315704,-0.755091,0.21884,0.96682,-0.408805,-0.779317,-0.0579091,0.760378,0.447788,0.0337076,0.56298,0.417473,-0.3947,-0.323623,0.0131108,0.0770508,-0.538439,0.18566,-0.104244,-0.000587561,0.363446,-0.113981,0.357733,-0.182244,-0.267316,0.426364,-0.278275,0.753571,0.0377566,0.538614,-0.188207,-0.42626,-0.796875,0.0280009,0.0254145,0.358063,0.00900228,0.66055,-1.01686,0.185648,0.315704,-0.755091,0.572435,-143.245
