# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_1_model
# start_datetime = 2025-08-29 03:52:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/xvy_8dhx.json
# init = 2 (Default)
# random
#   seed = 6670
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_1hnpm73vg/poisson_1-20250829005246_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_1.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.239934
# Diagonal elements of inverse mass matrix:
# 0.0117244, 0.0104021, 0.0115645, 0.0113565, 0.0114268, 0.0115061, 0.0120405, 0.0108174, 0.0107723, 0.0105055, 0.0119356, 0.0117966, 0.0132902, 0.0107469, 0.0123497, 0.0114139, 0.0110159, 0.014064, 0.00998454
-1057.74,0.616798,0.239934,4,15,0,1067.19,0.210627,0.0504288,0.0963178,0.220665,0.0633969,0.252821,-0.16333,-0.249588,-0.261026,0.14293,0.290227,-0.188551,0.0784742,0.1986,-0.0126866,-0.323092,-0.538546,0.244046,-0.201239,0.210627,0.0504288,0.0963178,0.220665,0.0633969,0.252821,-0.16333,-0.249588,-0.261026,0.14293,0.290227,-0.188551,0.0784742,0.1986,-0.0126866,-0.323092,-0.538546,0.244046,-0.201239,0.0895253,-1057.23
-1063.41,0.676728,0.239934,4,15,0,1075.04,0.364534,0.0518694,0.212789,0.260369,-0.0359495,0.161903,0.0448528,-0.290087,-0.303161,-0.321919,0.226309,-0.114858,-0.0343657,0.325443,-0.0577018,-0.331403,-0.298599,0.186318,-0.242855,0.364534,0.0518694,0.212789,0.260369,-0.0359495,0.161903,0.0448528,-0.290087,-0.303161,-0.321919,0.226309,-0.114858,-0.0343657,0.325443,-0.0577018,-0.331403,-0.298599,0.186318,-0.242855,0.19651,-1062.89
-1053.86,0.990111,0.239934,4,15,0,1070.44,0.155505,0.0191115,0.00599624,0.436345,0.0167077,0.491486,-0.0717307,-0.0410295,-0.0810552,-0.0893665,0.157425,-0.261434,0.319527,0.0669828,-0.22064,-0.259355,-0.232596,0.170976,-0.404695,0.155505,0.0191115,0.00599624,0.436345,0.0167077,0.491486,-0.0717307,-0.0410295,-0.0810552,-0.0893665,0.157425,-0.261434,0.319527,0.0669828,-0.22064,-0.259355,-0.232596,0.170976,-0.404695,-0.178159,-1053.33
-1052.38,0.954908,0.239934,4,15,0,1060.56,0.112517,0.101613,0.045886,0.230785,-0.126085,0.219484,0.0851113,-0.0690516,-0.152559,0.00136832,0.223543,-0.0851335,-0.0596023,0.249982,-0.131377,-0.323271,-0.241565,0.328778,-0.164801,0.112517,0.101613,0.045886,0.230785,-0.126085,0.219484,0.0851113,-0.0690516,-0.152559,0.00136832,0.223543,-0.0851335,-0.0596023,0.249982,-0.131377,-0.323271,-0.241565,0.328778,-0.164801,-0.245621,-1052.07
-1052.73,0.999963,0.239934,4,15,0,1058.97,0.0718834,0.0580456,0.136787,0.253713,-0.060963,0.208577,0.0430638,-0.0780992,-0.134191,-0.0135125,0.224807,-0.128459,-0.112856,0.24601,-0.0855455,-0.380829,-0.312158,0.295499,-0.180834,0.0718834,0.0580456,0.136787,0.253713,-0.060963,0.208577,0.0430638,-0.0780992,-0.134191,-0.0135125,0.224807,-0.128459,-0.112856,0.24601,-0.0855455,-0.380829,-0.312158,0.295499,-0.180834,-0.050938,-1052.39
-1053.73,0.992977,0.239934,4,15,0,1062.33,0.133936,0.209613,0.120065,0.302107,-0.0727199,0.234812,-0.21571,-0.0664783,-0.0665235,-0.00411018,0.119669,-0.00985538,0.245365,0.128184,-0.288338,-0.38058,-0.395836,0.342366,-0.248644,0.133936,0.209613,0.120065,0.302107,-0.0727199,0.234812,-0.21571,-0.0664783,-0.0665235,-0.00411018,0.119669,-0.00985538,0.245365,0.128184,-0.288338,-0.38058,-0.395836,0.342366,-0.248644,-0.08732,-1053.26
