# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = bradley_terry_3_model
# start_datetime = 2025-08-29 03:50:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/cub52lt7.json
# init = 2 (Default)
# random
#   seed = 4219
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/bradley_terry_3jjkb8d1f/bradley_terry_3-20250829005029_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=bradley_terry_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_skills_raw.1,log_skills_raw.2,log_skills_raw.3,log_skills_raw.4,log_skills_raw.5,log_skills_raw.6,log_skills_raw.7,log_skills_raw.8,log_skills_raw.9,log_skills_raw.10,log_skills_raw.11,log_skills_raw.12,log_skills_raw.13,log_skills_raw.14,log_skills_raw.15,log_skills_raw.16,log_skills_raw.17,log_skills_raw.18,log_skills_raw.19,kappa,log_skills.1,log_skills.2,log_skills.3,log_skills.4,log_skills.5,log_skills.6,log_skills.7,log_skills.8,log_skills.9,log_skills.10,log_skills.11,log_skills.12,log_skills.13,log_skills.14,log_skills.15,log_skills.16,log_skills.17,log_skills.18,log_skills.19,log_skills.20,log_lik
# Adaptation terminated
# Step size = 0.230743
# Diagonal elements of inverse mass matrix:
# 0.149878, 0.135375, 0.145086, 0.125714, 0.123097, 0.132808, 0.146363, 0.129365, 0.106049, 0.132413, 0.118671, 0.130178, 0.137519, 0.104388, 0.135145, 0.161461, 0.131372, 0.152537, 0.138547, 0.0133417
-400.717,0.833244,0.230743,4,15,0,411.759,1.32869,0.459865,-1.58557,-0.529565,0.267221,-0.215174,-0.0773554,-0.344639,0.443678,-0.296869,0.550898,0.733497,-0.520705,0.289046,-1.40101,1.10297,-0.274263,-0.00505921,-0.876969,1.05945,1.32869,0.459865,-1.58557,-0.529565,0.267221,-0.215174,-0.0773554,-0.344639,0.443678,-0.296869,0.550898,0.733497,-0.520705,0.289046,-1.40101,1.10297,-0.274263,-0.00505921,-0.876969,0.951308,-394.954
-403.298,0.977549,0.230743,4,15,0,410.702,1.06037,0.711647,-0.652354,-0.109481,0.244405,-0.562415,-0.167983,-0.66951,0.351074,0.290876,0.950112,1.05439,-0.376184,-0.0847632,-1.50696,0.783489,-1.03209,-0.303915,-0.870653,0.962568,1.06037,0.711647,-0.652354,-0.109481,0.244405,-0.562415,-0.167983,-0.66951,0.351074,0.290876,0.950112,1.05439,-0.376184,-0.0847632,-1.50696,0.783489,-1.03209,-0.303915,-0.870653,0.88994,-397.75
-401.125,0.987417,0.230743,4,15,0,411.159,0.696052,0.0843528,-0.540611,-0.330425,0.349104,-0.193959,0.129703,0.236662,-0.0572791,-0.18519,0.650927,0.557825,-0.28412,0.175348,-0.450194,0.560589,-1.23333,-0.0656559,-1.04177,0.777574,0.696052,0.0843528,-0.540611,-0.330425,0.349104,-0.193959,0.129703,0.236662,-0.0572791,-0.18519,0.650927,0.557825,-0.28412,0.175348,-0.450194,0.560589,-1.23333,-0.0656559,-1.04177,0.941969,-398.003
-400.963,0.997225,0.230743,4,15,0,408.565,1.20696,1.0193,-0.990759,-0.503883,-0.0175714,0.214289,-0.122962,0.524814,-0.139267,0.104519,0.23213,0.240248,-0.5803,-0.0948584,-1.54811,0.521048,-0.105146,-0.234481,-0.439681,0.927936,1.20696,1.0193,-0.990759,-0.503883,-0.0175714,0.214289,-0.122962,0.524814,-0.139267,0.104519,0.23213,0.240248,-0.5803,-0.0948584,-1.54811,0.521048,-0.105146,-0.234481,-0.439681,0.71371,-396.717
-402.152,0.886122,0.230743,4,15,0,414.625,1.06462,0.58186,-1.18537,0.229399,0.0381283,-0.822322,0.231615,-0.217513,-0.314717,-0.0984296,0.276284,0.661867,-0.701271,-0.00882916,-0.979044,1.12346,-1.17649,0.71831,-0.426967,0.825222,1.06462,0.58186,-1.18537,0.229399,0.0381283,-0.822322,0.231615,-0.217513,-0.314717,-0.0984296,0.276284,0.661867,-0.701271,-0.00882916,-0.979044,1.12346,-1.17649,0.71831,-0.426967,1.0054,-397.056
-404.401,0.969048,0.230743,4,15,0,412.309,1.02916,0.40688,-1.28635,-1.03683,0.715129,-0.376915,-0.104941,0.509461,0.622669,-0.104718,0.13806,1.1282,-0.898605,-0.363899,-0.359133,0.901441,-0.230393,-0.544429,-0.560962,0.945308,1.02916,0.40688,-1.28635,-1.03683,0.715129,-0.376915,-0.104941,0.509461,0.622669,-0.104718,0.13806,1.1282,-0.898605,-0.363899,-0.359133,0.901441,-0.230393,-0.544429,-0.560962,0.416169,-399.34
