# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_4_model
# start_datetime = 2025-08-29 03:55:30 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/quu4katx.json
# init = 2 (Default)
# random
#   seed = 71805
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_4koxhht2o/poisson_4-20250829005530_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.211207
# Diagonal elements of inverse mass matrix:
# 0.069669, 0.0420358, 0.0476695, 0.0333421, 0.0458781, 0.0381048, 0.0896904, 0.0515072, 0.0442929, 0.0668744, 0.0765426, 0.0562307, 0.0492851, 0.0658522, 0.0526368, 0.0628922, 0.0843967, 0.0353544, 0.0493247, 0.0873122, 0.0562875, 0.0667766, 0.0748412, 0.044092, 0.0953032, 0.0458361, 0.0562144, 0.0401454, 0.047425, 0.0610441, 0.0455427, 0.0651055, 0.0651937, 0.0752847, 0.0454386, 0.0579043, 0.0765848, 0.0418171, 0.0631187, 0.0111523
-414.156,0.992378,0.211207,4,15,0,434.207,0.0591466,0.258997,0.186258,0.433288,-0.0505407,0.24738,-0.385019,0.0653121,0.247241,-0.267523,-0.947011,0.412918,0.344234,-0.397908,-0.0263197,0.0981734,-0.537932,0.325313,-0.169344,-0.618271,-0.10913,-0.166421,-0.338201,-0.338012,-0.490945,0.274989,0.281429,0.394247,0.181284,-0.358968,0.516973,-0.131367,-0.188806,-0.747286,-0.317778,-0.059394,-0.226436,-0.377432,0.260765,0.397485,0.0591466,0.258997,0.186258,0.433288,-0.0505407,0.24738,-0.385019,0.0653121,0.247241,-0.267523,-0.947011,0.412918,0.344234,-0.397908,-0.0263197,0.0981734,-0.537932,0.325313,-0.169344,0.103338,-411.563
-415.152,0.849201,0.211207,4,15,0,430.16,-0.717219,0.266471,0.0891493,0.181227,0.105615,0.183776,-0.558562,0.0992256,-0.114473,-0.919349,0.0633591,0.141149,0.313734,0.0443819,0.334876,-0.424849,-0.0624371,0.355893,0.744687,-0.544163,-0.161263,-0.210136,-0.209381,0.648631,-1.01008,0.118239,-0.387814,0.123601,-0.047274,0.320532,0.0663577,-0.118173,-0.37271,0.0341733,0.250939,0.180999,-0.36019,0.593473,-0.108472,0.343042,-0.717219,0.266471,0.0891493,0.181227,0.105615,0.183776,-0.558562,0.0992256,-0.114473,-0.919349,0.0633591,0.141149,0.313734,0.0443819,0.334876,-0.424849,-0.0624371,0.355893,0.744687,-0.126656,-412.174
-413.051,0.933936,0.211207,4,15,0,436.459,-0.119695,0.154849,0.0570101,0.310869,-0.0980936,-0.0475129,-1.21365,-0.020232,0.033294,-0.320039,-0.136415,0.351691,0.42651,-0.163866,0.0105605,0.291953,-0.164564,0.412785,0.0588032,-0.545457,-0.112409,-0.439113,-0.337242,0.0779776,-0.472885,-0.0217174,-0.448523,0.695841,0.545401,0.0498018,0.346569,0.2894,-0.0725499,-0.602586,-0.0888344,-0.453121,-0.367102,0.343125,0.440827,0.249212,-0.119695,0.154849,0.0570101,0.310869,-0.0980936,-0.0475129,-1.21365,-0.020232,0.033294,-0.320039,-0.136415,0.351691,0.42651,-0.163866,0.0105605,0.291953,-0.164564,0.412785,0.0588032,0.175745,-410.306
-414.191,0.937796,0.211207,4,15,0,434.811,-0.39722,-0.172773,0.0654923,0.282074,0.349603,0.335269,-0.130372,0.1505,-0.0850359,-0.576231,-0.192853,0.317309,0.232747,-0.409286,0.229376,-0.357102,-0.383904,0.451326,0.368927,-0.470445,-0.333473,-0.961468,-0.189025,0.284074,-0.11206,0.368532,0.260335,0.076699,-0.312498,-0.14745,0.381212,-0.274535,-0.280806,-0.199733,0.268452,-0.127756,0.140244,0.225596,-0.284062,0.428376,-0.39722,-0.172773,0.0654923,0.282074,0.349603,0.335269,-0.130372,0.1505,-0.0850359,-0.576231,-0.192853,0.317309,0.232747,-0.409286,0.229376,-0.357102,-0.383904,0.451326,0.368927,-0.0778465,-411.997
-413.554,0.939099,0.211207,4,15,0,436.352,-0.136013,0.305982,0.0674013,0.13923,0.0893124,0.140825,-0.427785,-0.428979,-0.326827,0.142066,-0.45025,0.472606,0.213916,-0.633026,0.469243,-0.144767,-0.470676,0.432671,0.373547,-0.740334,-0.387743,-0.358953,-0.647704,0.304887,-0.636708,0.152381,0.0309315,-0.319044,0.360605,-0.0713701,0.171228,-0.429857,-0.298676,-0.0596902,-0.278058,0.205626,-0.136797,0.0320706,0.194247,0.405952,-0.136013,0.305982,0.0674013,0.13923,0.0893124,0.140825,-0.427785,-0.428979,-0.326827,0.142066,-0.45025,0.472606,0.213916,-0.633026,0.469243,-0.144767,-0.470676,0.432671,0.373547,0.171524,-411.066
-415.745,0.707427,0.211207,4,15,0,441.543,-0.0319908,0.360551,0.115275,0.194265,0.112214,0.187293,-0.460288,-0.395609,-0.334177,0.131465,-0.494549,0.645169,0.22312,-0.750326,0.415913,-0.0656833,-0.478374,0.425898,0.482815,-0.655587,-0.283332,-0.426545,-0.605298,0.226607,-0.601486,0.153262,0.0602607,-0.280958,0.292555,-0.0877395,0.133182,-0.432153,-0.337736,-0.0536867,-0.33344,0.20665,-0.119385,0.0169908,0.223815,0.428549,-0.0319908,0.360551,0.115275,0.194265,0.112214,0.187293,-0.460288,-0.395609,-0.334177,0.131465,-0.494549,0.645169,0.22312,-0.750326,0.415913,-0.0656833,-0.478374,0.425898,0.482815,-0.282981,-413.137
