# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_2_model
# start_datetime = 2025-08-29 03:53:31 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/s5jtwg1d.json
# init = 2 (Default)
# random
#   seed = 14181
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_2qr1v35ur/poisson_2-20250829005331_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_2.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.253658
# Diagonal elements of inverse mass matrix:
# 0.0155426, 0.0162569, 0.0156076, 0.0166012, 0.0173251, 0.0164819, 0.0153509, 0.0164742, 0.0160152, 0.0194588, 0.0180653, 0.0177194, 0.019474, 0.0182241, 0.0156909, 0.014989, 0.0177239, 0.0157281, 0.0153341, 0.00394065
-552.686,0.974764,0.253658,4,15,0,560.265,0.178207,-0.372371,0.341002,0.224845,0.226654,0.130224,-0.29136,0.285088,0.274101,0.172398,-0.06158,-0.143731,-0.145941,-0.168265,-0.0427288,-0.212668,0.110978,-0.0707965,-0.528855,0.341708,0.178207,-0.372371,0.341002,0.224845,0.226654,0.130224,-0.29136,0.285088,0.274101,0.172398,-0.06158,-0.143731,-0.145941,-0.168265,-0.0427288,-0.212668,0.110978,-0.0707965,-0.528855,0.0948003,-552.08
-553.039,0.971731,0.253658,4,15,0,563.828,0.0952217,-0.476663,0.271336,0.129191,0.24316,0.257996,-0.11256,0.17301,0.365821,0.207371,0.0126408,-0.313981,0.0259828,-0.28064,-0.0826847,-0.219559,0.166909,0.0432289,-0.605693,0.349207,0.0952217,-0.476663,0.271336,0.129191,0.24316,0.257996,-0.11256,0.17301,0.365821,0.207371,0.0126408,-0.313981,0.0259828,-0.28064,-0.0826847,-0.219559,0.166909,0.0432289,-0.605693,0.099915,-552.327
-552.461,0.741204,0.253658,4,15,0,564.076,0.00848539,-0.231696,0.30419,-0.12939,0.582874,-0.19106,-0.0164385,-0.0281299,0.25708,-0.179261,0.111271,-0.25119,0.118355,-0.228535,-0.0214802,0.0270436,-0.0928026,-0.0601314,-0.374844,0.3685,0.00848539,-0.231696,0.30419,-0.12939,0.582874,-0.19106,-0.0164385,-0.0281299,0.25708,-0.179261,0.111271,-0.25119,0.118355,-0.228535,-0.0214802,0.0270436,-0.0928026,-0.0601314,-0.374844,0.39566,-551.927
-549.996,0.98624,0.253658,4,15,0,564.386,0.253758,-0.461146,0.508083,0.0366735,0.261058,0.0855807,-0.0755559,-0.0346974,0.046528,0.0681845,0.175117,-0.300459,0.0453469,-0.270333,0.333314,-0.386702,0.142067,-0.335224,-0.410428,0.234925,0.253758,-0.461146,0.508083,0.0366735,0.261058,0.0855807,-0.0755559,-0.0346974,0.046528,0.0681845,0.175117,-0.300459,0.0453469,-0.270333,0.333314,-0.386702,0.142067,-0.335224,-0.410428,0.318836,-549.277
-548.335,0.982677,0.253658,4,15,0,556.497,-0.0586655,-0.270475,0.421436,0.0837801,0.412083,-0.202272,0.102979,0.053399,0.126312,-0.15935,-0.0341852,-0.1233,0.0848607,-0.259378,-0.00309255,0.0352002,-0.0220959,0.0394499,-0.488246,0.363994,-0.0586655,-0.270475,0.421436,0.0837801,0.412083,-0.202272,0.102979,0.053399,0.126312,-0.15935,-0.0341852,-0.1233,0.0848607,-0.259378,-0.00309255,0.0352002,-0.0220959,0.0394499,-0.488246,0.261559,-547.839
-555.051,0.986982,0.253658,4,15,0,561.111,0.172352,-0.445465,0.535492,0.3003,0.467112,-0.0074804,-0.0743019,0.160955,-0.159837,0.267718,0.146724,-0.631162,0.128044,-0.29604,0.0877387,-0.1266,-0.0708581,-0.274476,-0.328149,0.215383,0.172352,-0.445465,0.535492,0.3003,0.467112,-0.0074804,-0.0743019,0.160955,-0.159837,0.267718,0.146724,-0.631162,0.128044,-0.29604,0.0877387,-0.1266,-0.0708581,-0.274476,-0.328149,0.147933,-554.184
-556.459,0.98484,0.253658,4,15,0,569.245,0.0888355,-0.230552,0.406763,-0.123349,0.351461,0.0594416,-0.0279839,-0.114929,0.375134,-0.35659,0.0258633,0.149189,0.00629839,-0.124141,-0.0394011,-0.243775,0.237288,0.0263316,-0.586966,0.374436,0.0888355,-0.230552,0.406763,-0.123349,0.351461,0.0594416,-0.0279839,-0.114929,0.375134,-0.35659,0.0258633,0.149189,0.00629839,-0.124141,-0.0394011,-0.243775,0.237288,0.0263316,-0.586966,0.121082,-555.813
-557.147,0.854031,0.253658,4,15,0,572.741,0.00846743,-0.347002,0.750271,0.0812815,0.480507,0.144217,-0.16497,-0.127146,-0.0999286,-0.227892,0.297234,0.00175776,0.0339825,-0.234332,-0.227311,-0.35068,0.16409,0.0399613,-0.502769,0.22183,0.00846743,-0.347002,0.750271,0.0812815,0.480507,0.144217,-0.16497,-0.127146,-0.0999286,-0.227892,0.297234,0.00175776,0.0339825,-0.234332,-0.227311,-0.35068,0.16409,0.0399613,-0.502769,0.280263,-556.299
-552.962,0.661113,0.253658,4,15,0,569.068,0.0996754,-0.410145,0.611048,0.320434,0.597595,0.0916071,-0.0888137,0.163983,-0.0583436,-0.156924,0.186818,-0.037937,-0.0999148,-0.523266,0.127369,-0.287969,0.0820587,-0.167891,-0.423525,0.201851,0.0996754,-0.410145,0.611048,0.320434,0.597595,0.0916071,-0.0888137,0.163983,-0.0583436,-0.156924,0.186818,-0.037937,-0.0999148,-0.523266,0.127369,-0.287969,0.0820587,-0.167891,-0.423525,-0.0258573,-552.084
-554.65,0.993498,0.253658,4,15,0,563.676,0.176781,-0.208826,0.384298,0.0802852,0.154654,-0.0338829,0.113569,0.082968,0.246518,-0.0259334,-0.00392084,-0.530628,0.214092,-0.0192003,0.0501089,-0.0117129,-0.223786,-0.0319852,-0.652981,0.398825,0.176781,-0.208826,0.384298,0.0802852,0.154654,-0.0338829,0.113569,0.082968,0.246518,-0.0259334,-0.00392084,-0.530628,0.214092,-0.0192003,0.0501089,-0.0117129,-0.223786,-0.0319852,-0.652981,0.239582,-553.998
-553.932,0.959658,0.253658,4,15,0,564.2,0.0625566,-0.51201,0.452767,0.0436481,0.318369,-0.0766349,-0.189451,-0.0169866,-0.0218947,-0.0766148,0.0976566,0.0997534,-0.0620753,-0.383389,0.183019,-0.233028,0.362253,-0.175601,-0.214715,0.267187,0.0625566,-0.51201,0.452767,0.0436481,0.318369,-0.0766349,-0.189451,-0.0169866,-0.0218947,-0.0766148,0.0976566,0.0997534,-0.0620753,-0.383389,0.183019,-0.233028,0.362253,-0.175601,-0.214715,0.342378,-553.352
-552.63,0.967571,0.253658,4,15,0,562.958,0.22203,-0.204708,0.472206,0.122239,0.362565,0.0699509,0.179587,0.115563,0.255441,-0.0860828,0.0723049,-0.591706,0.223092,-0.102406,0.0529858,-0.12695,-0.17373,-0.0774971,-0.673222,0.314932,0.22203,-0.204708,0.472206,0.122239,0.362565,0.0699509,0.179587,0.115563,0.255441,-0.0860828,0.0723049,-0.591706,0.223092,-0.102406,0.0529858,-0.12695,-0.17373,-0.0774971,-0.673222,-0.111664,-551.826
-550.525,0.905162,0.253658,4,15,0,561.671,0.286196,-0.318591,0.493672,0.0662689,0.590259,0.14149,0.0827846,0.0227708,-0.0849744,0.0573822,0.044875,-0.170448,-0.223895,-0.345898,0.0843796,-0.30921,-0.00934852,-0.260348,-0.366739,0.237512,0.286196,-0.318591,0.493672,0.0662689,0.590259,0.14149,0.0827846,0.0227708,-0.0849744,0.0573822,0.044875,-0.170448,-0.223895,-0.345898,0.0843796,-0.30921,-0.00934852,-0.260348,-0.366739,0.219373,-549.835
-552.432,0.996599,0.253658,4,15,0,561.477,0.209293,-0.526321,0.383461,0.115194,0.251632,0.013472,0.10217,-0.0737645,0.324094,-0.0943682,-0.212244,-0.347926,0.103118,-0.278414,0.0695931,-0.0854135,0.0949274,0.215764,-0.30521,0.378792,0.209293,-0.526321,0.383461,0.115194,0.251632,0.013472,0.10217,-0.0737645,0.324094,-0.0943682,-0.212244,-0.347926,0.103118,-0.278414,0.0695931,-0.0854135,0.0949274,0.215764,-0.30521,0.0409429,-551.815
-554.697,0.982663,0.253658,4,15,0,562.892,0.0314311,-0.198507,0.449879,0.0928003,0.521207,-0.0513919,-0.192099,-0.00348353,-0.00302023,-0.0705822,0.454642,-0.143597,-0.0677886,-0.0817122,0.32179,-0.206194,-0.114249,-0.43359,-0.379233,0.232485,0.0314311,-0.198507,0.449879,0.0928003,0.521207,-0.0513919,-0.192099,-0.00348353,-0.00302023,-0.0705822,0.454642,-0.143597,-0.0677886,-0.0817122,0.32179,-0.206194,-0.114249,-0.43359,-0.379233,0.0736988,-554.021
-555.841,0.989531,0.253658,4,15,0,568.584,0.215777,-0.18158,0.600602,0.265492,0.216649,-0.365399,-0.0130864,-0.139785,-0.00921987,-0.158245,0.235922,-0.0883539,-0.201971,0.108214,0.168899,-0.110743,-0.101762,-0.1158,-0.437348,0.318422,0.215777,-0.18158,0.600602,0.265492,0.216649,-0.365399,-0.0130864,-0.139785,-0.00921987,-0.158245,0.235922,-0.0883539,-0.201971,0.108214,0.168899,-0.110743,-0.101762,-0.1158,-0.437348,0.111736,-555.236
-548.598,0.899022,0.253658,4,15,0,563.883,0.142083,-0.251334,0.640907,0.29632,0.348601,-0.139339,-0.101914,0.201968,0.0947195,-0.257296,0.0499989,-0.358795,-0.0417973,-0.209112,0.16218,-0.261061,0.0972778,0.0658035,-0.468054,0.321792,0.142083,-0.251334,0.640907,0.29632,0.348601,-0.139339,-0.101914,0.201968,0.0947195,-0.257296,0.0499989,-0.358795,-0.0417973,-0.209112,0.16218,-0.261061,0.0972778,0.0658035,-0.468054,-0.0111547,-547.87
-548.099,0.891192,0.253658,4,15,0,556.398,0.18736,-0.460879,0.388927,-0.102936,0.35844,-0.0203664,0.0654809,-0.108665,0.114881,0.10972,0.159503,-0.148689,0.15139,-0.244671,0.134227,0.0625345,0.0302981,-0.137745,-0.472031,0.245802,0.18736,-0.460879,0.388927,-0.102936,0.35844,-0.0203664,0.0654809,-0.108665,0.114881,0.10972,0.159503,-0.148689,0.15139,-0.244671,0.134227,0.0625345,0.0302981,-0.137745,-0.472031,-0.0667791,-547.582
-552.113,0.993798,0.253658,4,15,0,557.154,0.254796,-0.550266,0.325384,-0.0687063,0.305194,0.0645448,0.120347,0.0607503,0.0510272,-0.250595,0.304029,-0.38638,0.34398,-0.162518,0.0819317,-0.125568,0.192897,0.0282505,-0.519241,0.297004,0.254796,-0.550266,0.325384,-0.0687063,0.305194,0.0645448,0.120347,0.0607503,0.0510272,-0.250595,0.304029,-0.38638,0.34398,-0.162518,0.0819317,-0.125568,0.192897,0.0282505,-0.519241,-0.0698545,-551.381
-549.918,1,0.253658,4,15,0,558.992,0.0195223,-0.211397,0.436283,0.204832,0.431027,0.0120996,0.0518384,0.085107,0.260354,0.169855,-0.0123304,-0.142529,-0.296808,-0.339958,0.095137,-0.142164,-0.105574,-0.181498,-0.4031,0.329794,0.0195223,-0.211397,0.436283,0.204832,0.431027,0.0120996,0.0518384,0.085107,0.260354,0.169855,-0.0123304,-0.142529,-0.296808,-0.339958,0.095137,-0.142164,-0.105574,-0.181498,-0.4031,0.0693027,-549.349
-553.564,0.970856,0.253658,4,15,0,562.592,0.126208,-0.248354,0.473395,0.358686,0.0820835,0.0776919,-0.08846,-0.00109492,0.0541567,-0.13198,-0.0716659,-0.187206,-0.112086,-0.0954677,0.178833,-0.0721176,0.0510796,-0.350689,-0.131497,0.317163,0.126208,-0.248354,0.473395,0.358686,0.0820835,0.0776919,-0.08846,-0.00109492,0.0541567,-0.13198,-0.0716659,-0.187206,-0.112086,-0.0954677,0.178833,-0.0721176,0.0510796,-0.350689,-0.131497,0.0884844,-553.157
-553.843,0.980163,0.253658,4,15,0,560.332,0.146626,-0.47201,0.459303,-0.176067,0.645747,-0.0995497,0.0841875,0.0741426,0.175556,0.0371027,0.275468,-0.316686,0.173775,-0.288295,0.0523355,-0.272243,0.063819,0.118392,-0.80343,0.296298,0.146626,-0.47201,0.459303,-0.176067,0.645747,-0.0995497,0.0841875,0.0741426,0.175556,0.0371027,0.275468,-0.316686,0.173775,-0.288295,0.0523355,-0.272243,0.063819,0.118392,-0.80343,0.121827,-552.805
-551.553,0.995877,0.253658,4,15,0,559.898,0.228588,-0.2209,0.49061,0.327728,0.122648,-0.0367085,-0.154335,0.0487383,-0.133914,-0.0713862,0.0145452,-0.172652,-0.0605195,-0.280724,0.274775,-0.253362,0.0333173,-0.116755,-0.194513,0.249653,0.228588,-0.2209,0.49061,0.327728,0.122648,-0.0367085,-0.154335,0.0487383,-0.133914,-0.0713862,0.0145452,-0.172652,-0.0605195,-0.280724,0.274775,-0.253362,0.0333173,-0.116755,-0.194513,0.15482,-551.112
-552.297,0.776177,0.253658,4,15,0,564.388,0.0489187,-0.450386,0.40706,-0.135279,0.679428,-0.0663062,0.123802,-0.0245788,0.290833,-0.0502084,0.245321,-0.349315,0.0820983,-0.131227,-0.032498,-0.0466751,0.0362214,0.0198889,-0.665289,0.343683,0.0489187,-0.450386,0.40706,-0.135279,0.679428,-0.0663062,0.123802,-0.0245788,0.290833,-0.0502084,0.245321,-0.349315,0.0820983,-0.131227,-0.032498,-0.0466751,0.0362214,0.0198889,-0.665289,0.0181915,-551.431
