# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_2_model
# start_datetime = 2025-08-29 03:53:31 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/s5jtwg1d.json
# init = 2 (Default)
# random
#   seed = 14181
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_2qr1v35ur/poisson_2-20250829005331_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_2.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.216771
# Diagonal elements of inverse mass matrix:
# 0.0187131, 0.0163393, 0.0163221, 0.018067, 0.0159609, 0.016273, 0.0210473, 0.0168895, 0.0219634, 0.0201562, 0.0165547, 0.0185314, 0.0182264, 0.0179069, 0.0153493, 0.019863, 0.0185957, 0.018222, 0.0151516, 0.00393858
-545.308,0.896559,0.216771,4,15,0,556.549,0.0739958,-0.33001,0.384906,0.0799903,0.481343,-0.0397135,0.115359,-0.0857758,0.16875,-0.19993,0.0316704,-0.132914,0.0575369,-0.0743108,0.098392,-0.135224,-0.00152359,-0.192715,-0.430833,0.372267,0.0739958,-0.33001,0.384906,0.0799903,0.481343,-0.0397135,0.115359,-0.0857758,0.16875,-0.19993,0.0316704,-0.132914,0.0575369,-0.0743108,0.098392,-0.135224,-0.00152359,-0.192715,-0.430833,0.131005,-544.804
-547.527,0.983343,0.216771,4,15,0,552.393,0.0487424,-0.464858,0.582181,0.258145,0.460659,-0.0303052,-0.218365,-0.109181,0.013859,0.0341307,0.200008,-0.0982857,-0.0120505,-0.177491,0.152875,-0.224408,0.148145,-0.0759286,-0.584788,0.270061,0.0487424,-0.464858,0.582181,0.258145,0.460659,-0.0303052,-0.218365,-0.109181,0.013859,0.0341307,0.200008,-0.0982857,-0.0120505,-0.177491,0.152875,-0.224408,0.148145,-0.0759286,-0.584788,0.0969159,-546.779
-548.982,0.820177,0.216771,4,15,0,555.841,0.182535,-0.365145,0.230935,-0.0194679,0.267165,-0.0287325,0.166313,0.0985828,0.169916,-0.171278,-0.0378563,-0.269644,0.0854253,-0.268132,0.146369,-0.289549,-0.00253502,0.00718718,-0.281691,0.358774,0.182535,-0.365145,0.230935,-0.0194679,0.267165,-0.0287325,0.166313,0.0985828,0.169916,-0.171278,-0.0378563,-0.269644,0.0854253,-0.268132,0.146369,-0.289549,-0.00253502,0.00718718,-0.281691,0.379601,-548.554
-559.97,0.991084,0.216771,4,15,0,565.846,0.197081,-0.331611,-0.080563,0.0160488,0.518206,-0.195811,0.101159,0.306156,0.0625437,-0.0801374,0.296552,-0.441033,0.174465,-0.186946,-0.063815,-0.103353,0.272934,-0.305284,-0.481871,0.297118,0.197081,-0.331611,-0.080563,0.0160488,0.518206,-0.195811,0.101159,0.306156,0.0625437,-0.0801374,0.296552,-0.441033,0.174465,-0.186946,-0.063815,-0.103353,0.272934,-0.305284,-0.481871,0.32528,-559.256
-559.82,0.994465,0.216771,4,15,0,578.86,0.263855,-0.216926,0.580375,0.118133,0.404957,-0.0771165,-0.192104,-0.056222,0.0911917,0.0967295,-0.0599515,-0.243089,0.255572,-0.340046,-0.0539988,-0.198991,-0.117319,-0.447978,0.10364,0.290651,0.263855,-0.216926,0.580375,0.118133,0.404957,-0.0771165,-0.192104,-0.056222,0.0911917,0.0967295,-0.0599515,-0.243089,0.255572,-0.340046,-0.0539988,-0.198991,-0.117319,-0.447978,0.10364,0.0892886,-559.174
-553.54,0.946543,0.216771,4,15,0,581.313,-0.00980852,-0.0907727,0.622437,0.0185346,0.482642,-0.00863938,-0.0224107,0.165815,-0.0447478,-0.114179,0.0508643,-0.226978,-0.115601,-0.449588,0.183357,-0.00447086,-0.070508,0.123302,-0.683953,0.336891,-0.00980852,-0.0907727,0.622437,0.0185346,0.482642,-0.00863938,-0.0224107,0.165815,-0.0447478,-0.114179,0.0508643,-0.226978,-0.115601,-0.449588,0.183357,-0.00447086,-0.070508,0.123302,-0.683953,0.194706,-552.752
