# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = bradley_terry_3_model
# start_datetime = 2025-08-29 03:50:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/ru61mxb9.json
# init = 2 (Default)
# random
#   seed = 15457
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/bradley_terry_3hs4bj4iv/bradley_terry_3-20250829005042_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=bradley_terry_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_skills_raw.1,log_skills_raw.2,log_skills_raw.3,log_skills_raw.4,log_skills_raw.5,log_skills_raw.6,log_skills_raw.7,log_skills_raw.8,log_skills_raw.9,log_skills_raw.10,log_skills_raw.11,log_skills_raw.12,log_skills_raw.13,log_skills_raw.14,log_skills_raw.15,log_skills_raw.16,log_skills_raw.17,log_skills_raw.18,log_skills_raw.19,kappa,log_skills.1,log_skills.2,log_skills.3,log_skills.4,log_skills.5,log_skills.6,log_skills.7,log_skills.8,log_skills.9,log_skills.10,log_skills.11,log_skills.12,log_skills.13,log_skills.14,log_skills.15,log_skills.16,log_skills.17,log_skills.18,log_skills.19,log_skills.20,log_lik
# Adaptation terminated
# Step size = 0.293288
# Diagonal elements of inverse mass matrix:
# 0.360977, 0.397412, 0.405365, 0.348304, 0.4134, 0.348566, 0.412193, 0.436359, 0.38459, 0.307226, 0.403365, 0.454071, 0.341932, 0.308838, 0.423406, 0.39451, 0.425388, 0.440236, 0.405979, 0.0475528
-106.548,0.977487,0.293288,4,15,0,118.842,-0.164722,0.944173,0.489638,0.345275,-0.315176,0.267643,0.38885,0.336157,-0.681309,-1.61916,0.401152,-1.7892,0.486463,0.138579,1.1698,-0.950728,-0.921842,2.15472,-0.664722,0.844639,-0.164722,0.944173,0.489638,0.345275,-0.315176,0.267643,0.38885,0.336157,-0.681309,-1.61916,0.401152,-1.7892,0.486463,0.138579,1.1698,-0.950728,-0.921842,2.15472,-0.664722,-0.0155908,-97.7109
-104.519,0.974186,0.293288,4,15,0,114.586,0.496412,1.14022,0.141525,-0.496701,-1.01756,0.257912,0.563672,0.580348,0.104701,-0.223523,0.0874454,-0.488433,0.748748,0.108943,0.296871,-0.131383,-1.42851,0.493654,-0.902693,1.13855,0.496412,1.14022,0.141525,-0.496701,-1.01756,0.257912,0.563672,0.580348,0.104701,-0.223523,0.0874454,-0.488433,0.748748,0.108943,0.296871,-0.131383,-1.42851,0.493654,-0.902693,-0.331657,-100.173
-105.446,0.988179,0.293288,4,15,0,107.993,0.0315719,0.849826,0.296132,0.266645,-0.468366,0.130993,-0.00626922,0.250744,-0.614055,-1.4365,0.0577422,-1.45323,0.313829,1.12135,1.06881,-0.455847,-0.863818,2.08979,-0.795439,1.0355,0.0315719,0.849826,0.296132,0.266645,-0.468366,0.130993,-0.00626922,0.250744,-0.614055,-1.4365,0.0577422,-1.45323,0.313829,1.12135,1.06881,-0.455847,-0.863818,2.08979,-0.795439,-0.383926,-97.85
-113.788,0.836503,0.293288,3,7,0,118.011,-0.823014,-0.0868464,0.546804,-0.526956,-0.278813,0.724507,1.40331,0.864876,-1.31963,-1.44166,0.545835,-1.80985,0.596133,0.166483,1.64899,0.214391,-1.1368,2.06859,-1.38246,0.845127,-0.823014,-0.0868464,0.546804,-0.526956,-0.278813,0.724507,1.40331,0.864876,-1.31963,-1.44166,0.545835,-1.80985,0.596133,0.166483,1.64899,0.214391,-1.1368,2.06859,-1.38246,0.026113,-101.959
-108.463,0.994184,0.293288,4,15,0,120.938,0.401456,1.14514,-0.313643,-0.310809,-0.68569,0.768157,0.876982,0.448134,0.102523,-1.039,0.84688,-1.05122,-0.103234,0.210202,0.537479,-0.0119145,-1.36893,1.88549,-1.40439,0.711884,0.401456,1.14514,-0.313643,-0.310809,-0.68569,0.768157,0.876982,0.448134,0.102523,-1.039,0.84688,-1.05122,-0.103234,0.210202,0.537479,-0.0119145,-1.36893,1.88549,-1.40439,-0.933615,-100.692
-108.391,0.969809,0.293288,4,15,0,119.888,0.407233,0.919203,0.899153,0.63496,-0.533371,0.0755101,-0.0571435,0.999134,-1.1182,-1.24775,-0.491535,-1.08809,1.30484,-0.0812099,1.39636,-0.986625,-1.20394,0.857772,0.105736,1.40324,0.407233,0.919203,0.899153,0.63496,-0.533371,0.0755101,-0.0571435,0.999134,-1.1182,-1.24775,-0.491535,-1.08809,1.30484,-0.0812099,1.39636,-0.986625,-1.20394,0.857772,0.105736,-0.79204,-100.457
