# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_2_model
# start_datetime = 2025-08-29 03:53:04 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/maobrkh2.json
# init = 2 (Default)
# random
#   seed = 90111
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_2354_576f/poisson_2-20250829005304_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_2.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.201818
# Diagonal elements of inverse mass matrix:
# 0.0364288, 0.0376435, 0.0416379, 0.0416471, 0.0376344, 0.0372076, 0.035387, 0.0432541, 0.048489, 0.0359994, 0.0429489, 0.0445818, 0.0390059, 0.0411857, 0.037496, 0.035028, 0.0350567, 0.0423202, 0.0340173, 0.00932163
-273.015,0.997046,0.201818,4,15,0,287.233,0.206021,0.0587,0.0566861,-0.396134,-0.0462508,0.281366,0.399373,-0.115255,-0.136629,0.498987,-0.252786,-0.326906,-0.0168004,-0.194781,-0.4196,0.358212,0.0660394,-0.169358,-0.157721,0.250739,0.206021,0.0587,0.0566861,-0.396134,-0.0462508,0.281366,0.399373,-0.115255,-0.136629,0.498987,-0.252786,-0.326906,-0.0168004,-0.194781,-0.4196,0.358212,0.0660394,-0.169358,-0.157721,0.306838,-272.334
-269.463,1,0.201818,4,31,0,282.406,-0.0890563,0.0328449,-0.167157,-0.431235,0.56251,0.161804,0.284097,-0.279975,-0.278072,0.0665144,0.109192,-0.00399715,0.326781,-0.235025,-0.443192,0.309988,-0.307519,0.176243,-0.0815251,0.249952,-0.0890563,0.0328449,-0.167157,-0.431235,0.56251,0.161804,0.284097,-0.279975,-0.278072,0.0665144,0.109192,-0.00399715,0.326781,-0.235025,-0.443192,0.309988,-0.307519,0.176243,-0.0815251,0.286779,-268.729
-274.901,0.698673,0.201818,4,15,0,285.812,-0.319918,0.343806,-0.498539,-0.381891,0.505637,0.404468,0.0546162,-0.0188085,-0.0450386,0.130552,0.198072,0.241767,0.0690226,-0.1062,-0.288477,0.381079,-0.477753,-0.334051,-0.0364254,0.347892,-0.319918,0.343806,-0.498539,-0.381891,0.505637,0.404468,0.0546162,-0.0188085,-0.0450386,0.130552,0.198072,0.241767,0.0690226,-0.1062,-0.288477,0.381079,-0.477753,-0.334051,-0.0364254,0.17808,-273.97
-271.237,0.73813,0.201818,4,15,0,286.445,-0.337587,-0.182786,0.0897579,-0.065994,0.529174,0.139649,0.0864935,-0.137889,0.075015,0.300565,-0.0234273,-0.0969322,0.228822,-0.244031,-0.466255,0.249673,-0.158839,0.126211,-0.103903,0.133195,-0.337587,-0.182786,0.0897579,-0.065994,0.529174,0.139649,0.0864935,-0.137889,0.075015,0.300565,-0.0234273,-0.0969322,0.228822,-0.244031,-0.466255,0.249673,-0.158839,0.126211,-0.103903,-0.00771621,-270.711
-271.185,0.9996,0.201818,5,31,0,279.154,0.25055,0.332775,-0.283594,-0.274873,-0.141121,0.421105,0.160271,-0.0813344,-0.0968045,-0.433059,0.274467,-0.0774665,-0.425862,0.250836,0.0730119,0.342654,0.095728,-0.160758,-0.448529,0.153014,0.25055,0.332775,-0.283594,-0.274873,-0.141121,0.421105,0.160271,-0.0813344,-0.0968045,-0.433059,0.274467,-0.0774665,-0.425862,0.250836,0.0730119,0.342654,0.095728,-0.160758,-0.448529,0.222004,-270.453
-272.082,0.969341,0.201818,4,15,0,283.691,-0.233035,-0.333548,-0.080137,-0.141094,0.177222,0.306294,0.02813,-0.631889,0.0772066,0.333795,-0.0652922,0.347043,-0.155287,-0.00511423,-0.297021,0.481719,-0.0704148,0.214251,-0.199102,0.297699,-0.233035,-0.333548,-0.080137,-0.141094,0.177222,0.306294,0.02813,-0.631889,0.0772066,0.333795,-0.0652922,0.347043,-0.155287,-0.00511423,-0.297021,0.481719,-0.0704148,0.214251,-0.199102,0.246274,-271.341
-273.599,0.994691,0.201818,4,31,0,285.573,-0.232992,-0.0447207,0.23632,-0.256371,0.183319,0.296108,-0.0058268,0.0734008,0.281778,-0.258995,-0.256385,-0.0481936,-0.167687,0.113235,-0.348389,0.228528,-0.349271,0.197407,0.0141048,0.0891405,-0.232992,-0.0447207,0.23632,-0.256371,0.183319,0.296108,-0.0058268,0.0734008,0.281778,-0.258995,-0.256385,-0.0481936,-0.167687,0.113235,-0.348389,0.228528,-0.349271,0.197407,0.0141048,0.344632,-273.148
-271.009,0.909059,0.201818,4,31,0,284.911,-0.100366,0.244506,0.0497292,-0.461049,0.204298,0.0200296,0.314802,-0.0634314,-0.244538,0.155202,-0.440482,0.136209,-0.277011,0.0964415,-0.297699,0.608259,-0.0824557,0.0484471,-0.370719,0.156368,-0.100366,0.244506,0.0497292,-0.461049,0.204298,0.0200296,0.314802,-0.0634314,-0.244538,0.155202,-0.440482,0.136209,-0.277011,0.0964415,-0.297699,0.608259,-0.0824557,0.0484471,-0.370719,0.459828,-270.288
-275.249,0.857487,0.201818,4,31,0,286.953,-0.344243,0.128955,-0.455475,-0.14823,0.350961,-0.127787,0.325325,0.103936,0.0906473,-0.0666504,0.179037,0.182374,0.466682,-0.115528,-0.418885,0.370829,-0.27069,0.0554473,-0.222637,0.260849,-0.344243,0.128955,-0.455475,-0.14823,0.350961,-0.127787,0.325325,0.103936,0.0906473,-0.0666504,0.179037,0.182374,0.466682,-0.115528,-0.418885,0.370829,-0.27069,0.0554473,-0.222637,-0.0840683,-274.53
-276.151,0.998356,0.201818,4,31,0,287.495,0.370569,0.219639,-0.178543,-0.272795,0.303129,0.904366,0.432877,-0.499696,-0.340698,-0.198954,0.039825,-0.0283475,-0.476096,0.306878,-0.310474,0.116959,-0.0714228,-0.15233,-0.408767,-0.0237413,0.370569,0.219639,-0.178543,-0.272795,0.303129,0.904366,0.432877,-0.499696,-0.340698,-0.198954,0.039825,-0.0283475,-0.476096,0.306878,-0.310474,0.116959,-0.0714228,-0.15233,-0.408767,0.24388,-274.939
-271.238,0.992881,0.201818,4,15,0,285.197,0.293072,0.176567,-0.2743,-0.528032,0.189113,0.406193,0.125374,-0.6143,0.0981775,0.0847398,-0.00377528,-0.144761,0.146481,0.204337,-0.210725,0.156809,-0.103878,0.357569,-0.415715,0.0572938,0.293072,0.176567,-0.2743,-0.528032,0.189113,0.406193,0.125374,-0.6143,0.0981775,0.0847398,-0.00377528,-0.144761,0.146481,0.204337,-0.210725,0.156809,-0.103878,0.357569,-0.415715,0.0570539,-270.463
-268.173,0.979157,0.201818,4,31,0,279.031,-0.116019,0.267414,-0.174541,-0.216426,0.508016,0.506842,0.177828,-0.53872,-0.30606,-0.182724,-0.0229278,-0.0327904,-0.259314,-0.112281,-0.00104528,0.52492,-0.148586,0.31565,-0.242633,0.0443957,-0.116019,0.267414,-0.174541,-0.216426,0.508016,0.506842,0.177828,-0.53872,-0.30606,-0.182724,-0.0229278,-0.0327904,-0.259314,-0.112281,-0.00104528,0.52492,-0.148586,0.31565,-0.242633,0.0533972,-267.34
