# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_2_model
# start_datetime = 2025-08-29 03:53:04 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/maobrkh2.json
# init = 2 (Default)
# random
#   seed = 90111
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_2354_576f/poisson_2-20250829005304_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_2.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.221733
# Diagonal elements of inverse mass matrix:
# 0.036382, 0.0386264, 0.0383908, 0.0357594, 0.0397103, 0.0434006, 0.0452665, 0.0366953, 0.0339489, 0.0384257, 0.038383, 0.0352139, 0.0405514, 0.0328587, 0.0427195, 0.0358118, 0.041373, 0.0405815, 0.035587, 0.00959419
-271.657,0.933013,0.221733,4,15,0,280.843,0.224073,0.255035,-0.0579097,-0.605587,0.411155,0.329803,0.237346,-0.718488,-0.0421318,0.0502128,-0.0381443,-0.0289284,-0.0951407,-0.0220509,-0.400698,0.145928,-0.0763493,0.0331838,0.21909,0.188751,0.224073,0.255035,-0.0579097,-0.605587,0.411155,0.329803,0.237346,-0.718488,-0.0421318,0.0502128,-0.0381443,-0.0289284,-0.0951407,-0.0220509,-0.400698,0.145928,-0.0763493,0.0331838,0.21909,0.1796,-270.845
-265.685,0.987592,0.221733,4,15,0,276.545,-0.0683134,0.324754,-0.239116,-0.399465,0.198391,0.2894,0.318605,-0.340078,-0.0250223,0.192515,-0.186764,0.112401,-0.163218,-0.141887,-0.29967,0.209035,0.0575211,0.132576,-0.314062,0.110731,-0.0683134,0.324754,-0.239116,-0.399465,0.198391,0.2894,0.318605,-0.340078,-0.0250223,0.192515,-0.186764,0.112401,-0.163218,-0.141887,-0.29967,0.209035,0.0575211,0.132576,-0.314062,0.342397,-265.153
-271.141,0.988138,0.221733,4,15,0,276.505,0.0236804,-0.541997,-0.213885,0.106811,0.489589,0.403601,0.00263125,-0.183087,-0.267688,-0.144254,0.139511,0.309028,-0.134421,-0.0812083,-0.444247,0.402577,-0.0495958,0.216895,-0.00936792,0.115468,0.0236804,-0.541997,-0.213885,0.106811,0.489589,0.403601,0.00263125,-0.183087,-0.267688,-0.144254,0.139511,0.309028,-0.134421,-0.0812083,-0.444247,0.402577,-0.0495958,0.216895,-0.00936792,-0.0245732,-270.42
-270.932,0.955808,0.221733,4,31,0,279.963,-0.221154,-0.0377994,-0.0561957,0.225939,0.35573,0.284385,0.0893086,0.000364484,-0.10989,-0.473563,0.0731517,0.416639,-0.16814,-0.254385,-0.238345,0.37259,-0.0345536,0.273629,-0.456483,0.0536192,-0.221154,-0.0377994,-0.0561957,0.225939,0.35573,0.284385,0.0893086,0.000364484,-0.10989,-0.473563,0.0731517,0.416639,-0.16814,-0.254385,-0.238345,0.37259,-0.0345536,0.273629,-0.456483,-0.0412292,-270.276
-267.929,0.938576,0.221733,4,15,0,278.354,-0.094721,0.437305,-0.048192,-0.306864,0.0663314,0.222778,0.182131,-0.484908,0.235919,0.0822776,0.0629142,-0.209983,-0.235474,0.0672836,-0.431241,0.326357,0.0820727,-0.149337,-0.285458,0.219319,-0.094721,0.437305,-0.048192,-0.306864,0.0663314,0.222778,0.182131,-0.484908,0.235919,0.0822776,0.0629142,-0.209983,-0.235474,0.0672836,-0.431241,0.326357,0.0820727,-0.149337,-0.285458,0.480808,-267.309
-267.67,0.994492,0.221733,4,15,0,274.899,0.209607,0.0509912,-0.0966023,-0.191207,-0.0617729,0.534143,0.0736021,-0.361849,-0.184563,0.0553498,0.0797991,-0.0299971,-0.0417737,-0.21057,-0.156887,0.477523,-0.175839,-0.267545,-0.15358,0.0567865,0.209607,0.0509912,-0.0966023,-0.191207,-0.0617729,0.534143,0.0736021,-0.361849,-0.184563,0.0553498,0.0797991,-0.0299971,-0.0417737,-0.21057,-0.156887,0.477523,-0.175839,-0.267545,-0.15358,0.451171,-267.175
