# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = bradley_terry_4_model
# start_datetime = 2025-08-29 03:51:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/cyb_touj.json
# init = 2 (Default)
# random
#   seed = 39932
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/bradley_terry_43jxtmr2j/bradley_terry_4-20250829005155_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=bradley_terry_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_skills_raw.1,log_skills_raw.2,log_skills_raw.3,log_skills_raw.4,log_skills_raw.5,log_skills_raw.6,log_skills_raw.7,log_skills_raw.8,log_skills_raw.9,log_skills_raw.10,log_skills_raw.11,log_skills_raw.12,log_skills_raw.13,log_skills_raw.14,log_skills_raw.15,log_skills_raw.16,log_skills_raw.17,log_skills_raw.18,log_skills_raw.19,log_home_advantage,kappa,log_skills.1,log_skills.2,log_skills.3,log_skills.4,log_skills.5,log_skills.6,log_skills.7,log_skills.8,log_skills.9,log_skills.10,log_skills.11,log_skills.12,log_skills.13,log_skills.14,log_skills.15,log_skills.16,log_skills.17,log_skills.18,log_skills.19,log_skills.20,log_lik
# Adaptation terminated
# Step size = 0.290407
# Diagonal elements of inverse mass matrix:
# 0.306169, 0.280082, 0.281142, 0.294573, 0.33627, 0.242668, 0.319871, 0.247703, 0.269713, 0.305807, 0.274442, 0.250201, 0.279103, 0.318876, 0.229738, 0.305871, 0.258577, 0.277795, 0.277947, 0.0494507, 0.0417856
-153.371,0.966167,0.290407,4,15,0,158.555,0.276652,-0.802007,0.997262,0.966403,0.0356015,-0.152499,-0.397322,0.113554,0.558054,-0.597722,0.292397,0.15112,0.460732,-0.374666,-0.555233,-0.967664,-0.759573,0.405262,-0.672235,0.488912,0.899925,0.276652,-0.802007,0.997262,0.966403,0.0356015,-0.152499,-0.397322,0.113554,0.558054,-0.597722,0.292397,0.15112,0.460732,-0.374666,-0.555233,-0.967664,-0.759573,0.405262,-0.672235,1.02188,-149.536
-150.464,0.968275,0.290407,4,15,0,165.57,0.777617,-1.25743,2.27522,-0.478465,1.15243,0.0395243,-0.465216,-0.0753922,0.332135,-0.729193,0.204859,-1.51185,0.275314,-0.699022,0.490048,-0.87278,0.9468,0.0134771,-1.28288,0.853722,0.856357,0.777617,-1.25743,2.27522,-0.478465,1.15243,0.0395243,-0.465216,-0.0753922,0.332135,-0.729193,0.204859,-1.51185,0.275314,-0.699022,0.490048,-0.87278,0.9468,0.0134771,-1.28288,0.864808,-141.467
-158.009,0.906359,0.290407,4,15,0,163.25,0.151572,-0.974608,0.911301,0.474804,0.375849,-0.759544,-0.28924,-0.442041,0.82876,-0.520594,1.16978,-1.49681,1.07482,0.537439,0.618706,-0.782453,-0.918869,-0.0607804,-0.320807,0.895288,1.04729,0.151572,-0.974608,0.911301,0.474804,0.375849,-0.759544,-0.28924,-0.442041,0.82876,-0.520594,1.16978,-1.49681,1.07482,0.537439,0.618706,-0.782453,-0.918869,-0.0607804,-0.320807,0.422716,-151.615
-158.865,0.970035,0.290407,4,15,0,166.978,0.498857,-0.864324,2.62419,0.299998,0.68714,0.362626,-0.365415,0.451655,0.314033,-0.637673,-1.0513,-0.359491,0.204281,-1.94653,-0.186906,-0.750078,1.423,0.39989,-1.99022,0.349279,0.953299,0.498857,-0.864324,2.62419,0.299998,0.68714,0.362626,-0.365415,0.451655,0.314033,-0.637673,-1.0513,-0.359491,0.204281,-1.94653,-0.186906,-0.750078,1.423,0.39989,-1.99022,0.886283,-147.688
-154.664,0.984756,0.290407,4,15,0,170.908,0.64171,-1.22202,0.814875,0.185406,0.524058,-0.32765,-0.41771,-0.174865,0.550938,-1.00795,1.04575,-1.58238,1.45666,-0.320485,0.589537,-0.423691,-0.445803,0.143889,-0.370067,0.987568,0.960344,0.64171,-1.22202,0.814875,0.185406,0.524058,-0.32765,-0.41771,-0.174865,0.550938,-1.00795,1.04575,-1.58238,1.45666,-0.320485,0.589537,-0.423691,-0.445803,0.143889,-0.370067,0.339815,-148.067
-156.273,0.652789,0.290407,3,15,0,165.656,0.468276,-0.250505,2.52781,0.613674,0.757821,-0.336869,0.0544062,0.314462,-0.0100337,-0.850257,-0.274964,-1.70056,-0.31969,-0.728475,0.0584913,-0.706308,0.649041,0.719319,-1.8512,0.427651,0.592616,0.468276,-0.250505,2.52781,0.613674,0.757821,-0.336869,0.0544062,0.314462,-0.0100337,-0.850257,-0.274964,-1.70056,-0.31969,-0.728475,0.0584913,-0.706308,0.649041,0.719319,-1.8512,0.865563,-146.968
-155.085,0.991947,0.290407,4,15,0,163.982,0.748006,-1.85284,1.28412,0.211949,0.668218,0.24665,-0.521353,-0.172197,1.17591,-1.87305,0.71504,-0.384339,1.46393,-0.7917,0.889176,-0.75868,-0.199787,-0.115231,-0.993753,0.874108,1.01677,0.748006,-1.85284,1.28412,0.211949,0.668218,0.24665,-0.521353,-0.172197,1.17591,-1.87305,0.71504,-0.384339,1.46393,-0.7917,0.889176,-0.75868,-0.199787,-0.115231,-0.993753,0.259923,-145.592
-158.621,0.986977,0.290407,4,15,0,167.352,0.419869,-0.516461,2.13872,0.903358,0.616317,-0.387105,0.0441278,-1.32298,0.0520974,0.0353479,-0.460972,-2.64807,0.990668,-0.787278,1.06883,-1.17953,0.898191,0.701596,-1.3669,0.696309,0.867181,0.419869,-0.516461,2.13872,0.903358,0.616317,-0.387105,0.0441278,-1.32298,0.0520974,0.0353479,-0.460972,-2.64807,0.990668,-0.787278,1.06883,-1.17953,0.898191,0.701596,-1.3669,0.800179,-146.537
-158.759,0.991834,0.290407,4,15,0,166.272,0.622317,-1.44994,1.33013,0.0797722,0.298945,-0.0602044,-0.47098,1.37003,0.898233,-1.27843,0.716693,0.698785,0.290439,-0.717955,-0.586531,-0.666812,-0.475154,-0.457673,-0.96469,0.843083,0.73814,0.622317,-1.44994,1.33013,0.0797722,0.298945,-0.0602044,-0.47098,1.37003,0.898233,-1.27843,0.716693,0.698785,0.290439,-0.717955,-0.586531,-0.666812,-0.475154,-0.457673,-0.96469,0.82303,-151.5
-155.695,0.946196,0.290407,4,15,0,167.862,1.04051,-0.62622,1.40616,0.303627,0.331723,0.56312,-1.07589,-0.431012,-0.0517205,-0.395798,-0.0963156,-1.79123,0.995618,0.631343,0.332903,-1.16845,0.495849,0.179318,-1.80675,0.552032,1.03336,1.04051,-0.62622,1.40616,0.303627,0.331723,0.56312,-1.07589,-0.431012,-0.0517205,-0.395798,-0.0963156,-1.79123,0.995618,0.631343,0.332903,-1.16845,0.495849,0.179318,-1.80675,1.16321,-147.492
-155.073,0.949695,0.290407,4,15,0,164.866,-0.521861,-0.86226,1.26762,-0.102779,0.578404,-0.149815,-0.641747,0.146286,0.819465,-0.854192,0.812351,-1.14065,1.15283,-1.35703,0.600927,-1.44867,0.305436,0.548005,-0.0854,0.400156,0.887953,-0.521861,-0.86226,1.26762,-0.102779,0.578404,-0.149815,-0.641747,0.146286,0.819465,-0.854192,0.812351,-1.14065,1.15283,-1.35703,0.600927,-1.44867,0.305436,0.548005,-0.0854,0.933084,-148.071
-152.279,0.995125,0.290407,4,15,0,161.458,0.406046,-1.50686,1.74624,0.8011,-0.37115,-0.0762904,-0.48175,0.146258,0.367765,-0.455776,0.338145,-0.431757,0.844929,-1.48058,0.503179,-0.314131,0.0532986,-0.155008,-1.03218,0.626731,0.664434,0.406046,-1.50686,1.74624,0.8011,-0.37115,-0.0762904,-0.48175,0.146258,0.367765,-0.455776,0.338145,-0.431757,0.844929,-1.48058,0.503179,-0.314131,0.0532986,-0.155008,-1.03218,1.09853,-145.694
-153.006,0.978163,0.290407,4,15,0,161.974,0.646998,-0.127493,2.18648,0.000842856,1.25921,-0.0433188,-0.198767,-0.611048,0.216921,-0.941359,-0.440161,-1.04769,0.173086,0.260248,-0.253598,-1.25237,0.401471,-0.10946,-0.65972,0.55667,0.990178,0.646998,-0.127493,2.18648,0.000842856,1.25921,-0.0433188,-0.198767,-0.611048,0.216921,-0.941359,-0.440161,-1.04769,0.173086,0.260248,-0.253598,-1.25237,0.401471,-0.10946,-0.65972,0.539728,-146.461
-157.375,0.89522,0.290407,4,15,0,167.254,0.75415,-1.82508,2.82292,1.64562,-0.441917,-0.731551,-0.132893,-0.474906,0.491376,-1.09553,0.680781,-0.754241,1.52693,-1.02277,0.61954,-1.17436,0.102268,-0.174857,-1.08473,0.535593,0.838428,0.75415,-1.82508,2.82292,1.64562,-0.441917,-0.731551,-0.132893,-0.474906,0.491376,-1.09553,0.680781,-0.754241,1.52693,-1.02277,0.61954,-1.17436,0.102268,-0.174857,-1.08473,0.269244,-144.513
-156.855,0.918308,0.290407,4,15,0,175.415,0.782688,-1.79177,2.76111,1.24529,-0.591427,-0.669076,-0.401522,-0.845776,0.490967,-1.07302,0.341106,-0.537654,1.4749,-1.05087,0.66672,-1.2147,0.450706,0.206756,-1.14183,0.591492,0.793362,0.782688,-1.79177,2.76111,1.24529,-0.591427,-0.669076,-0.401522,-0.845776,0.490967,-1.07302,0.341106,-0.537654,1.4749,-1.05087,0.66672,-1.2147,0.450706,0.206756,-1.14183,0.897393,-144.525
-155.185,0.953941,0.290407,4,15,0,166.943,0.255644,-0.56908,0.769401,0.457099,1.75169,0.45632,-0.675598,0.958829,0.397182,-0.145311,0.279304,-1.32581,0.290518,-0.63687,-0.267269,-0.294993,0.145567,0.004327,-1.70008,0.749102,0.745266,0.255644,-0.56908,0.769401,0.457099,1.75169,0.45632,-0.675598,0.958829,0.397182,-0.145311,0.279304,-1.32581,0.290518,-0.63687,-0.267269,-0.294993,0.145567,0.004327,-1.70008,-0.150874,-148.624
-152.254,0.99725,0.290407,4,15,0,160.757,0.940609,-1.07655,2.50672,0.232919,0.046582,0.578114,0.0383941,-0.740221,0.839943,-0.965229,-0.169322,-1.14572,0.780774,-0.670445,0.428776,-1.53297,0.0205266,-0.130169,-0.899465,0.583593,1.11102,0.940609,-1.07655,2.50672,0.232919,0.046582,0.578114,0.0383941,-0.740221,0.839943,-0.965229,-0.169322,-1.14572,0.780774,-0.670445,0.428776,-1.53297,0.0205266,-0.130169,-0.899465,0.916734,-143.239
-152.256,0.945722,0.290407,4,15,0,164.104,0.851741,-1.05043,2.33474,0.468478,0.0059679,0.578547,0.250662,-0.571037,0.774427,-1.03208,-0.344981,-1.3332,0.821816,-0.649788,0.80787,-1.62269,0.14543,-0.205187,-0.925641,0.722979,1.05689,0.851741,-1.05043,2.33474,0.468478,0.0059679,0.578547,0.250662,-0.571037,0.774427,-1.03208,-0.344981,-1.3332,0.821816,-0.649788,0.80787,-1.62269,0.14543,-0.205187,-0.925641,0.695358,-142.948
-152.849,0.956335,0.290407,4,15,0,159.791,1.00046,-0.538697,2.11242,0.587349,1.73682,-0.375431,-1.11494,0.0862346,-0.197357,-0.813085,-0.473886,-1.02847,0.356815,0.113505,0.26292,-0.71821,-0.165294,-0.327897,-1.18945,0.708979,0.913536,1.00046,-0.538697,2.11242,0.587349,1.73682,-0.375431,-1.11494,0.0862346,-0.197357,-0.813085,-0.473886,-1.02847,0.356815,0.113505,0.26292,-0.71821,-0.165294,-0.327897,-1.18945,0.686201,-144.708
-155.76,0.928502,0.290407,4,15,0,164.413,1.17691,-2.23964,2.29964,0.39575,0.581232,0.336988,-1.05107,-0.453512,1.12967,-0.722981,-0.15259,-0.95649,0.522309,-0.0944933,0.00925366,0.161012,0.219726,-0.722667,-1.42289,0.73455,0.744746,1.17691,-2.23964,2.29964,0.39575,0.581232,0.336988,-1.05107,-0.453512,1.12967,-0.722981,-0.15259,-0.95649,0.522309,-0.0944933,0.00925366,0.161012,0.219726,-0.722667,-1.42289,0.983834,-145.294
-157.906,0.979899,0.290407,4,15,0,165.787,-0.268543,0.431774,1.27442,-0.193688,0.903234,-0.122138,0.420199,0.93106,0.16707,-0.588685,0.0649082,-1.52386,0.545286,-1.21108,1.08137,-0.921474,-0.351808,-0.396564,-1.15031,0.623216,0.940353,-0.268543,0.431774,1.27442,-0.193688,0.903234,-0.122138,0.420199,0.93106,0.16707,-0.588685,0.0649082,-1.52386,0.545286,-1.21108,1.08137,-0.921474,-0.351808,-0.396564,-1.15031,0.908817,-151.267
-164.103,0.979405,0.290407,4,15,0,172.218,-0.361896,0.263786,0.994792,-0.503402,0.996204,0.39038,-0.203359,0.583754,1.47824,-0.212567,0.997029,-1.69069,0.79762,-0.58656,1.09268,-0.796251,-1.46881,-0.220023,-1.71231,0.753575,0.863234,-0.361896,0.263786,0.994792,-0.503402,0.996204,0.39038,-0.203359,0.583754,1.47824,-0.212567,0.997029,-1.69069,0.79762,-0.58656,1.09268,-0.796251,-1.46881,-0.220023,-1.71231,0.161388,-154.799
-153.145,0.983281,0.290407,4,15,0,170.554,0.483574,-0.880934,2.01532,0.427509,1.50284,0.854186,-0.623669,0.443451,0.101195,-0.619612,-0.209289,-1.6236,0.442803,-0.391309,-0.0599759,-0.678996,-0.583831,0.364905,-0.854354,0.731284,0.99535,0.483574,-0.880934,2.01532,0.427509,1.50284,0.854186,-0.623669,0.443451,0.101195,-0.619612,-0.209289,-1.6236,0.442803,-0.391309,-0.0599759,-0.678996,-0.583831,0.364905,-0.854354,-0.110222,-145.417
