# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_1_model
# start_datetime = 2025-08-29 03:52:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/_eok3xb4.json
# init = 2 (Default)
# random
#   seed = 43630
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_15jj8uzim/poisson_1-20250829005250_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_1.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.257507
# Diagonal elements of inverse mass matrix:
# 0.0315332, 0.0311797, 0.027961, 0.0283931, 0.027295, 0.0280985, 0.0265718, 0.0300171, 0.0273881, 0.0267696, 0.0285869, 0.0272182, 0.0291777, 0.0249678, 0.0237054, 0.0300732, 0.0281788, 0.0258, 0.0282331
-420.004,0.874582,0.257507,4,15,0,425.506,-0.202278,0.241613,0.0542682,0.117717,-0.226513,0.147043,-0.333172,-0.304628,-0.331548,-0.19106,-0.013932,-0.260032,0.43027,0.205565,0.304355,-0.0186002,-0.177823,0.307705,0.099187,-0.202278,0.241613,0.0542682,0.117717,-0.226513,0.147043,-0.333172,-0.304628,-0.331548,-0.19106,-0.013932,-0.260032,0.43027,0.205565,0.304355,-0.0186002,-0.177823,0.307705,0.099187,0.151865,-419.472
-418.443,0.995268,0.257507,4,15,0,431.556,0.179332,-0.0421444,0.172244,0.565319,-0.378835,0.41392,-0.44244,0.318415,-0.225922,-0.363048,-0.257797,0.0447245,0.0314644,-0.0718019,0.0747313,-0.131993,-0.297305,0.389872,-0.138199,0.179332,-0.0421444,0.172244,0.565319,-0.378835,0.41392,-0.44244,0.318415,-0.225922,-0.363048,-0.257797,0.0447245,0.0314644,-0.0718019,0.0747313,-0.131993,-0.297305,0.389872,-0.138199,0.159463,-417.675
-418.967,0.996301,0.257507,4,15,0,424.919,-0.052726,0.18547,0.258682,0.6664,-0.428688,0.481936,-0.492957,0.286598,-0.34129,-0.273987,-0.21573,-0.127792,0.216383,0.0329324,-0.00277078,-0.292472,-0.0903101,0.397598,-0.0954586,-0.052726,0.18547,0.258682,0.6664,-0.428688,0.481936,-0.492957,0.286598,-0.34129,-0.273987,-0.21573,-0.127792,0.216383,0.0329324,-0.00277078,-0.292472,-0.0903101,0.397598,-0.0954586,-0.111818,-418.04
-417.949,0.920168,0.257507,4,15,0,431.653,0.194222,0.0720608,-0.0617189,-0.00500829,-0.010819,0.199952,-0.236107,-0.19095,-0.0633247,-0.367799,-0.213013,-0.00529243,0.238885,-0.0210521,0.327107,0.100034,-0.314884,0.356999,0.0931458,0.194222,0.0720608,-0.0617189,-0.00500829,-0.010819,0.199952,-0.236107,-0.19095,-0.0633247,-0.367799,-0.213013,-0.00529243,0.238885,-0.0210521,0.327107,0.100034,-0.314884,0.356999,0.0931458,-0.0924377,-417.563
-417.468,0.643767,0.257507,4,15,0,430.698,-0.00687984,0.276197,0.271507,0.539849,-0.330662,0.462843,-0.542953,0.220656,-0.400564,-0.179107,-0.21484,-0.137213,0.28311,-0.0298399,0.224186,-0.242394,-0.117074,0.201233,-0.0119021,-0.00687984,0.276197,0.271507,0.539849,-0.330662,0.462843,-0.542953,0.220656,-0.400564,-0.179107,-0.21484,-0.137213,0.28311,-0.0298399,0.224186,-0.242394,-0.117074,0.201233,-0.0119021,-0.266153,-416.663
-417.927,0.641211,0.257507,4,15,0,427.371,0.120148,0.307219,0.127793,0.172432,-0.345186,0.384576,-0.4066,-0.0348366,-0.0995807,-0.238144,-0.210295,-0.25689,0.545242,0.0474857,0.0761489,-0.390942,-0.291698,0.323638,0.280423,0.120148,0.307219,0.127793,0.172432,-0.345186,0.384576,-0.4066,-0.0348366,-0.0995807,-0.238144,-0.210295,-0.25689,0.545242,0.0474857,0.0761489,-0.390942,-0.291698,0.323638,0.280423,-0.110932,-417.181
