# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:53:45 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/qzzbwrfz.json
# init = 2 (Default)
# random
#   seed = 92980
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_3r7250gys/poisson_3-20250829005345_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.274758
# Diagonal elements of inverse mass matrix:
# 0.13051, 0.133805, 0.147082, 0.232776, 0.146523, 0.362385, 0.103079, 0.178291, 0.171247, 0.167013, 0.149389, 0.15045, 0.116476, 0.146391, 0.157245, 0.168181, 0.175258, 0.173375, 0.138241, 0.122825, 0.193887, 0.13125, 0.194262, 0.145197, 0.167075, 0.333098, 0.132848, 0.267582, 0.218342, 0.149254, 0.118928, 0.122636, 0.161838, 0.169488, 0.186082, 0.182674, 0.219503, 0.189627, 0.0981619
-148.676,0.953545,0.274758,4,15,0,164.656,0.181226,0.491762,0.0825952,-0.916013,0.0934001,-0.384042,1.09942,0.202603,0.40654,-0.943131,0.413828,-0.249243,0.0224169,-0.145839,-0.205461,-0.0842293,0.414921,-0.592477,-0.151962,0.557167,-0.707572,-0.458207,0.149414,0.326346,0.428157,-0.921258,-0.129621,-1.53542,-0.299551,0.644996,0.496848,-0.183558,-0.703431,0.0434923,0.0134263,0.283011,0.0435621,-0.323363,1.14013,0.181226,0.491762,0.0825952,-0.916013,0.0934001,-0.384042,1.09942,0.202603,0.40654,-0.943131,0.413828,-0.249243,0.0224169,-0.145839,-0.205461,-0.0842293,0.414921,-0.592477,-0.151962,0.263689,-142.797
-147.201,0.715062,0.274758,4,15,0,167.733,-0.328596,-0.119955,-0.140351,-0.357676,0.00141813,-0.928933,0.804597,0.603669,0.292228,0.130721,0.632919,-0.302534,-0.258975,0.679066,0.15257,-0.458503,0.373808,-0.0390578,-0.323954,0.313295,-0.146474,0.170324,0.494323,0.0310231,0.597617,-1.15402,0.0503231,-1.5397,-0.290059,0.72927,1.06098,0.679986,0.105627,0.320671,-0.333469,0.522047,0.185399,-0.250851,1.02387,-0.328596,-0.119955,-0.140351,-0.357676,0.00141813,-0.928933,0.804597,0.603669,0.292228,0.130721,0.632919,-0.302534,-0.258975,0.679066,0.15257,-0.458503,0.373808,-0.0390578,-0.323954,-0.412462,-141.175
-148.736,0.937984,0.274758,4,15,0,168.034,-0.659462,0.0504141,0.248922,-0.570446,-0.186038,-1.13407,1.02689,0.152799,0.318569,0.448469,0.671639,-0.530774,-0.0943335,0.0708488,0.513305,-0.682717,0.422628,-0.0611253,0.107161,0.337384,0.252294,-0.203824,0.167669,0.419147,0.5354,-1.88774,0.118975,-1.96959,-1.03353,0.357193,0.5743,0.33941,-0.0969777,0.0790675,-0.367656,-0.0749693,-0.323727,0.211897,0.725405,-0.659462,0.0504141,0.248922,-0.570446,-0.186038,-1.13407,1.02689,0.152799,0.318569,0.448469,0.671639,-0.530774,-0.0943335,0.0708488,0.513305,-0.682717,0.422628,-0.0611253,0.107161,-0.112677,-140.818
-151.088,0.747586,0.274758,4,15,0,168.679,-0.210136,0.414287,-0.299065,-0.310247,0.251477,-0.895585,0.855438,0.0622905,0.743517,0.0681056,0.566604,0.358828,0.0903494,-0.0964512,-0.0234881,-0.533513,0.036026,0.0374422,0.247409,0.894761,-0.456877,0.295033,-0.192577,0.447868,0.126722,-0.797832,0.404267,-1.46788,-0.858635,0.529921,0.775442,0.016121,-1.06605,-0.00743413,-0.679262,0.154937,-0.157963,0.472574,0.355685,-0.210136,0.414287,-0.299065,-0.310247,0.251477,-0.895585,0.855438,0.0622905,0.743517,0.0681056,0.566604,0.358828,0.0903494,-0.0964512,-0.0234881,-0.533513,0.036026,0.0374422,0.247409,-1.36329,-145.439
-148.639,0.786289,0.274758,4,15,0,169.266,0.387879,-0.0624574,-0.167031,-0.385004,-0.554047,-1.01649,0.838925,0.563018,0.139341,0.108895,0.33618,-0.209321,0.559209,0.162433,-0.419725,0.636888,0.919315,-0.357706,0.0286071,0.434356,-0.179718,-0.547866,0.0269035,0.440515,-0.38831,-1.56386,0.00818854,-1.0247,0.0218045,-0.488323,0.732014,0.626768,-0.666112,0.224252,0.484356,0.11484,-0.172499,-0.177543,0.957766,0.387879,-0.0624574,-0.167031,-0.385004,-0.554047,-1.01649,0.838925,0.563018,0.139341,0.108895,0.33618,-0.209321,0.559209,0.162433,-0.419725,0.636888,0.919315,-0.357706,0.0286071,-1.5089,-142.627
-148.848,0.963318,0.274758,4,15,0,164.813,0.462593,0.225767,-0.0515478,-0.804567,0.781843,-0.187127,0.339341,-0.239406,0.348616,0.278679,-0.0828711,-0.241475,0.730168,-0.396332,0.107203,0.165605,-0.152046,-0.20234,-0.0690499,0.283511,-0.722892,-0.323792,-0.644773,0.113033,0.524115,-1.21279,0.836044,-0.407387,-0.630886,-0.238682,0.488876,0.076855,-0.0333193,0.249093,0.00571526,0.0649945,-0.112925,0.470419,1.10197,0.462593,0.225767,-0.0515478,-0.804567,0.781843,-0.187127,0.339341,-0.239406,0.348616,0.278679,-0.0828711,-0.241475,0.730168,-0.396332,0.107203,0.165605,-0.152046,-0.20234,-0.0690499,-1.01305,-144.469
