# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:54:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/wk4bzgca.json
# init = 2 (Default)
# random
#   seed = 61525
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_3cxy9gkzn/poisson_3-20250829005400_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.195025
# Diagonal elements of inverse mass matrix:
# 0.027597, 0.0210427, 0.0498655, 0.0355375, 0.0374664, 0.0360757, 0.0309222, 0.0390133, 0.0432484, 0.0481642, 0.0390276, 0.034034, 0.0505461, 0.0414011, 0.0530706, 0.0330646, 0.0484443, 0.0495438, 0.0429592, 0.0335406, 0.0383677, 0.030777, 0.0313624, 0.038633, 0.0361603, 0.0397865, 0.035638, 0.0375866, 0.0310253, 0.0568922, 0.0436041, 0.0372205, 0.0336574, 0.0351359, 0.048945, 0.0604418, 0.0320101, 0.030745, 0.0557056
-546.036,0.998077,0.195025,5,31,0,566.528,0.0535251,0.184334,-0.411511,0.0739558,0.27554,-0.0935084,0.175031,0.038406,-0.172379,-0.471811,0.0613087,0.520539,0.0827106,0.0277706,-0.283185,0.0512962,-0.210072,-0.399967,0.206753,0.292762,0.301758,-0.00545539,0.210515,-0.0185469,0.0661506,0.463646,0.312304,0.476455,0.420877,-0.0083735,-0.0646994,0.191943,0.223651,0.274223,-0.121164,-0.328965,-0.28507,0.518905,-0.508482,0.0535251,0.184334,-0.411511,0.0739558,0.27554,-0.0935084,0.175031,0.038406,-0.172379,-0.471811,0.0613087,0.520539,0.0827106,0.0277706,-0.283185,0.0512962,-0.210072,-0.399967,0.206753,0.291261,-544.519
-549.671,0.981799,0.195025,5,31,0,562.54,0.353617,0.577219,0.0700106,0.0889371,-0.0240528,-0.120961,0.0550827,-0.359283,0.132445,-0.00999088,-0.096229,-0.0333041,-0.543413,0.120159,-0.246558,0.432942,-0.385305,-0.254012,-0.120034,0.192502,0.181712,0.57473,0.472927,-0.182698,0.498492,-0.135735,-0.0874772,0.128398,0.0481556,-0.604733,0.269515,0.140267,0.372632,0.147108,0.0238769,-0.058787,0.0643074,0.675978,0.108335,0.353617,0.577219,0.0700106,0.0889371,-0.0240528,-0.120961,0.0550827,-0.359283,0.132445,-0.00999088,-0.096229,-0.0333041,-0.543413,0.120159,-0.246558,0.432942,-0.385305,-0.254012,-0.120034,0.36273,-547.932
-545.589,1,0.195025,4,15,0,561.473,0.435816,0.700188,-0.228673,0.061699,-0.00052071,-0.228241,-0.0487649,0.078603,-0.156151,-0.405342,0.155633,0.218531,-0.502393,0.0153203,-0.222285,0.24966,-0.343578,-0.0851151,-0.0680931,0.438718,0.177665,0.428095,0.396478,-0.10314,0.525958,0.166402,0.0929738,0.423244,0.0818009,-0.704778,0.247275,0.0793107,0.35701,0.159384,-0.199333,-0.168988,0.104372,0.397497,0.0711193,0.435816,0.700188,-0.228673,0.061699,-0.00052071,-0.228241,-0.0487649,0.078603,-0.156151,-0.405342,0.155633,0.218531,-0.502393,0.0153203,-0.222285,0.24966,-0.343578,-0.0851151,-0.0680931,0.373705,-543.797
-545.528,0.863508,0.195025,5,31,0,557.965,0.189858,0.0663844,-0.193664,0.119235,0.198639,-0.0772334,0.307927,-0.0946522,0.0863187,-0.15681,-0.152096,0.187845,0.0624155,-0.067662,-0.291385,0.325062,-0.190449,-0.594975,0.0152013,0.194366,0.193463,0.114546,0.30722,0.202876,-0.0649481,0.103567,0.408524,0.03482,0.279795,0.326989,-0.197624,0.319792,0.161823,0.0314701,-0.0267152,-0.30995,-0.0496896,0.732797,-0.567079,0.189858,0.0663844,-0.193664,0.119235,0.198639,-0.0772334,0.307927,-0.0946522,0.0863187,-0.15681,-0.152096,0.187845,0.0624155,-0.067662,-0.291385,0.325062,-0.190449,-0.594975,0.0152013,0.26004,-544.208
-547.264,0.970001,0.195025,5,31,0,563.289,0.429152,0.687263,-0.214684,0.0855866,-0.19356,-0.0533003,0.147626,-0.0851142,0.0178498,-0.690623,-0.238981,0.31104,-0.261442,0.0274699,-0.153932,0.186248,-0.288019,0.0293311,-0.154445,0.556078,0.176357,0.36448,0.409228,-0.0667473,0.348686,-0.160546,0.233089,0.132242,0.14167,-0.417072,0.386618,-0.0825923,0.480248,0.34124,-0.17699,-0.218517,0.0312839,0.379001,-0.4413,0.429152,0.687263,-0.214684,0.0855866,-0.19356,-0.0533003,0.147626,-0.0851142,0.0178498,-0.690623,-0.238981,0.31104,-0.261442,0.0274699,-0.153932,0.186248,-0.288019,0.0293311,-0.154445,0.412536,-545.451
-545.843,0.979071,0.195025,5,31,0,567.129,0.264275,0.105962,-0.29494,0.133913,0.42258,-0.0863036,0.0651784,0.0221246,-0.0851384,0.0621728,0.104021,0.0782351,-0.187723,0.0250725,-0.384329,0.36384,-0.283043,-0.693904,0.0617849,0.0454966,0.0883716,0.111852,0.247082,0.0401329,0.134361,0.404239,0.270855,0.415309,0.0369915,0.0936054,-0.335217,0.444808,0.0347449,0.0760514,-0.078462,-0.317904,0.01523,0.725179,-0.103004,0.264275,0.105962,-0.29494,0.133913,0.42258,-0.0863036,0.0651784,0.0221246,-0.0851384,0.0621728,0.104021,0.0782351,-0.187723,0.0250725,-0.384329,0.36384,-0.283043,-0.693904,0.0617849,0.306221,-544.459
