# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_1_model
# start_datetime = 2025-08-29 03:52:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/gzdmo09m.json
# init = 2 (Default)
# random
#   seed = 53219
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_1nnjrkvba/poisson_1-20250829005239_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_1.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.189953
# Diagonal elements of inverse mass matrix:
# 0.0880176, 0.0782283, 0.0766737, 0.0700947, 0.0698177, 0.0651909, 0.0783031, 0.0676674, 0.090211, 0.0658941, 0.0778408, 0.0740379, 0.0808846, 0.0815853, 0.0915272, 0.079355, 0.0717074, 0.0806531, 0.0729603
-147.788,0.952423,0.189953,4,15,0,153.015,-0.0321262,0.098886,0.426818,-0.0707378,0.627881,-0.456855,-0.264924,0.187158,-0.319865,-0.0387504,0.241986,-0.220787,-0.0667413,-0.0719348,0.00315294,-0.668908,0.291407,-0.395135,-0.134591,-0.0321262,0.098886,0.426818,-0.0707378,0.627881,-0.456855,-0.264924,0.187158,-0.319865,-0.0387504,0.241986,-0.220787,-0.0667413,-0.0719348,0.00315294,-0.668908,0.291407,-0.395135,-0.134591,0.864065,-146.871
-142.138,0.961541,0.189953,4,15,0,150.99,-0.183525,-0.271877,0.784325,0.209176,0.319867,-0.475799,-0.0488539,0.0941912,-0.267023,-0.104638,0.137869,0.070732,-0.0661095,0.216837,-0.110137,-0.842243,0.610606,-0.4191,-0.337409,-0.183525,-0.271877,0.784325,0.209176,0.319867,-0.475799,-0.0488539,0.0941912,-0.267023,-0.104638,0.137869,0.070732,-0.0661095,0.216837,-0.110137,-0.842243,0.610606,-0.4191,-0.337409,0.68311,-140.814
-144.034,0.987958,0.189953,5,31,0,148.924,0.709496,-0.658432,0.644808,0.610935,0.50318,-0.681008,-0.391372,0.0889726,-0.60453,-0.139198,0.266581,-0.0715813,-0.486565,-0.152598,0.574639,-0.257705,0.276107,0.404438,-0.996006,0.709496,-0.658432,0.644808,0.610935,0.50318,-0.681008,-0.391372,0.0889726,-0.60453,-0.139198,0.266581,-0.0715813,-0.486565,-0.152598,0.574639,-0.257705,0.276107,0.404438,-0.996006,0.359837,-141.557
-143.417,0.982642,0.189953,4,15,0,151.334,0.706972,-0.549955,0.793559,0.576159,0.702145,-0.523365,-0.32767,0.112654,-0.634811,-0.180209,0.360369,-0.0820765,-0.437804,-0.270123,0.254295,-0.246302,0.445769,0.0566189,-1.04374,0.706972,-0.549955,0.793559,0.576159,0.702145,-0.523365,-0.32767,0.112654,-0.634811,-0.180209,0.360369,-0.0820765,-0.437804,-0.270123,0.254295,-0.246302,0.445769,0.0566189,-1.04374,0.287514,-140.965
-152.268,0.645464,0.189953,4,15,0,159.825,0.0698742,-0.253481,0.454996,0.0696228,0.477902,-0.525043,-0.222836,-0.366357,-0.73037,-0.36914,0.148357,0.107015,-0.337098,0.509273,0.949711,-0.398182,0.516232,0.557077,-0.47908,0.0698742,-0.253481,0.454996,0.0696228,0.477902,-0.525043,-0.222836,-0.366357,-0.73037,-0.36914,0.148357,0.107015,-0.337098,0.509273,0.949711,-0.398182,0.516232,0.557077,-0.47908,-0.17847,-150.312
-148.712,0.98113,0.189953,4,15,0,157.713,0.746671,-0.809307,0.658737,0.160275,0.651861,-0.292947,-0.272936,0.0260004,-0.618986,-0.0983129,0.62974,0.0431636,-0.531015,-0.337952,0.0493928,-0.381061,-0.0518853,-0.019369,-0.491756,0.746671,-0.809307,0.658737,0.160275,0.651861,-0.292947,-0.272936,0.0260004,-0.618986,-0.0983129,0.62974,0.0431636,-0.531015,-0.337952,0.0493928,-0.381061,-0.0518853,-0.019369,-0.491756,0.939685,-146.793
