# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:53:43 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/ndgperaa.json
# init = 2 (Default)
# random
#   seed = 76019
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_3x8wxc4gl/poisson_3-20250829005343_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.221675
# Diagonal elements of inverse mass matrix:
# 0.0127188, 0.0141967, 0.0228544, 0.0571427, 0.0241301, 0.0342537, 0.017864, 0.0188303, 0.022732, 0.0323079, 0.0112798, 0.0303373, 0.0245042, 0.0232857, 0.0297911, 0.0213197, 0.0212379, 0.0216414, 0.0212982, 0.0240601, 0.0271379, 0.0214871, 0.0132264, 0.029336, 0.013369, 0.0265863, 0.021023, 0.0342612, 0.0206266, 0.0229768, 0.0249289, 0.0192176, 0.0157339, 0.0194984, 0.02914, 0.0226675, 0.0251176, 0.0258338, 0.020503
-1011.85,0.977385,0.221675,4,15,0,1022.12,0.415805,0.252356,-0.138218,-0.864259,-0.310472,-0.559472,0.3477,0.4442,-0.0877908,0.115876,0.778569,-0.497852,-0.0288536,0.164609,-0.109894,0.0803041,0.164863,-0.00295859,0.129535,0.0211864,-0.272094,0.233646,0.264435,0.127013,0.247321,-0.58023,0.0763248,-0.343777,-0.179185,0.202419,0.189676,0.0592154,0.548923,0.308581,0.0635454,0.205116,-0.36055,-0.527737,0.042221,0.415805,0.252356,-0.138218,-0.864259,-0.310472,-0.559472,0.3477,0.4442,-0.0877908,0.115876,0.778569,-0.497852,-0.0288536,0.164609,-0.109894,0.0803041,0.164863,-0.00295859,0.129535,-0.294045,-1009.65
-1011.38,0.75369,0.221675,4,15,0,1024.91,0.43905,0.499433,0.304078,-0.67908,0.0363769,-0.672467,0.483794,0.0202308,0.0432478,-0.701925,0.758799,-0.334728,-0.0557888,0.143886,-0.405953,0.0222182,0.0036588,0.0792892,0.339029,-0.106917,-0.151528,-0.0329482,0.536879,-0.148522,0.338974,0.103655,0.29975,-0.274764,0.1889,-0.285743,0.00833704,0.150815,0.306416,0.0937488,-0.202107,-0.0889116,-0.0369707,-0.0111003,0.179974,0.43905,0.499433,0.304078,-0.67908,0.0363769,-0.672467,0.483794,0.0202308,0.0432478,-0.701925,0.758799,-0.334728,-0.0557888,0.143886,-0.405953,0.0222182,0.0036588,0.0792892,0.339029,-0.32315,-1009.31
-1012.32,0.979625,0.221675,4,15,0,1032.5,0.575513,0.420112,-0.0457513,-0.970555,0.103408,-0.585609,0.456545,0.0814205,-0.237306,-0.436586,0.723777,-0.266813,0.0533736,0.443983,-0.419157,0.0109815,-0.0633161,0.0804589,0.344521,0.194618,-0.239261,-0.0592982,0.502844,-0.177729,0.24338,-0.0846471,0.106183,-0.17303,-0.143329,0.00383102,-0.00244469,-0.100541,0.270878,0.307074,0.05621,0.0880012,0.101833,-0.106012,-0.0346343,0.575513,0.420112,-0.0457513,-0.970555,0.103408,-0.585609,0.456545,0.0814205,-0.237306,-0.436586,0.723777,-0.266813,0.0533736,0.443983,-0.419157,0.0109815,-0.0633161,0.0804589,0.344521,-0.269,-1010.28
-1010.43,0.997722,0.221675,4,15,0,1028.53,0.653605,0.285823,0.111875,-0.629426,-0.230982,-0.162412,0.171531,0.138304,-0.070562,-0.193169,0.706113,-0.444514,0.0677579,0.232886,-0.347121,-0.251567,-0.137293,0.129894,0.19189,-0.108508,-0.0672976,0.122824,0.309778,0.120496,0.265243,-0.118754,0.200938,-0.295904,0.0472625,-0.142072,-0.0812216,0.252626,0.356012,0.170659,-0.408269,0.200097,-0.373221,-0.331054,-0.142639,0.653605,0.285823,0.111875,-0.629426,-0.230982,-0.162412,0.171531,0.138304,-0.070562,-0.193169,0.706113,-0.444514,0.0677579,0.232886,-0.347121,-0.251567,-0.137293,0.129894,0.19189,-0.222633,-1008.84
-1011.59,0.843673,0.221675,4,15,0,1030.92,0.547567,0.357433,0.065731,-0.266775,-0.285972,-0.200054,0.189789,0.09042,-0.0897803,-0.166125,0.656694,-0.579794,0.124084,0.120673,-0.439788,-0.195945,-0.163313,0.0578177,0.19394,-0.140002,-0.129033,0.202912,0.351427,-0.0991705,0.234978,-0.0772423,0.171163,-0.151485,-0.162503,-0.0282183,-0.0885632,0.182442,0.295111,0.170062,-0.403095,0.0222223,-0.243503,-0.226102,0.0138916,0.547567,0.357433,0.065731,-0.266775,-0.285972,-0.200054,0.189789,0.09042,-0.0897803,-0.166125,0.656694,-0.579794,0.124084,0.120673,-0.439788,-0.195945,-0.163313,0.0578177,0.19394,-0.0166015,-1010.3
-1011.72,0.987561,0.221675,4,15,0,1031.47,0.437652,0.437503,0.21437,-0.953553,-0.318767,-0.41169,0.670993,-0.0668168,-0.27319,-0.445128,0.961978,-0.382306,-0.182781,0.258363,-0.23107,0.000525129,0.0224909,0.208255,0.0870464,0.0558021,-0.149863,0.313414,0.405119,-0.0509422,0.26291,-0.181728,0.239715,-0.25975,0.151913,-0.048775,0.0419396,0.21631,0.5795,0.215971,-0.0421167,-0.185839,-0.363029,-0.200855,0.383382,0.437652,0.437503,0.21437,-0.953553,-0.318767,-0.41169,0.670993,-0.0668168,-0.27319,-0.445128,0.961978,-0.382306,-0.182781,0.258363,-0.23107,0.000525129,0.0224909,0.208255,0.0870464,-0.0338751,-1009.25
