# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = bradley_terry_3_model
# start_datetime = 2025-08-29 03:50:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/gh62wn_y.json
# init = 2 (Default)
# random
#   seed = 65217
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/bradley_terry_32kcf5fut/bradley_terry_3-20250829005027_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=bradley_terry_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_skills_raw.1,log_skills_raw.2,log_skills_raw.3,log_skills_raw.4,log_skills_raw.5,log_skills_raw.6,log_skills_raw.7,log_skills_raw.8,log_skills_raw.9,log_skills_raw.10,log_skills_raw.11,log_skills_raw.12,log_skills_raw.13,log_skills_raw.14,log_skills_raw.15,log_skills_raw.16,log_skills_raw.17,log_skills_raw.18,log_skills_raw.19,kappa,log_skills.1,log_skills.2,log_skills.3,log_skills.4,log_skills.5,log_skills.6,log_skills.7,log_skills.8,log_skills.9,log_skills.10,log_skills.11,log_skills.12,log_skills.13,log_skills.14,log_skills.15,log_skills.16,log_skills.17,log_skills.18,log_skills.19,log_skills.20,log_lik
# Adaptation terminated
# Step size = 0.258315
# Diagonal elements of inverse mass matrix:
# 0.209733, 0.22665, 0.240947, 0.208114, 0.224135, 0.22619, 0.252828, 0.183629, 0.231921, 0.20133, 0.242401, 0.243889, 0.28355, 0.179872, 0.274936, 0.20905, 0.240622, 0.215682, 0.192645, 0.023085
-209.682,0.972761,0.258315,4,15,0,215.969,0.0433743,0.0533356,-0.12554,-0.051926,-0.133134,-0.237223,1.40035,-0.163274,0.0860058,0.365373,1.29726,-1.0177,-0.717067,-0.822995,-1.15615,0.630982,-0.520187,1.45365,-0.10839,0.612714,0.0433743,0.0533356,-0.12554,-0.051926,-0.133134,-0.237223,1.40035,-0.163274,0.0860058,0.365373,1.29726,-1.0177,-0.717067,-0.822995,-1.15615,0.630982,-0.520187,1.45365,-0.10839,-0.276741,-203.871
-210.007,0.876935,0.258315,4,15,0,225.169,0.0689806,0.159079,-0.186599,-0.343616,0.522651,-0.124181,1.91544,-0.495423,-0.0674381,0.637023,0.826601,-0.960759,-1.39022,-0.521817,-1.39319,0.335076,0.54563,0.82007,0.0491206,0.824823,0.0689806,0.159079,-0.186599,-0.343616,0.522651,-0.124181,1.91544,-0.495423,-0.0674381,0.637023,0.826601,-0.960759,-1.39022,-0.521817,-1.39319,0.335076,0.54563,0.82007,0.0491206,-0.396424,-203.657
-207.506,0.852239,0.258315,4,15,0,218.704,0.726729,0.916953,-0.725489,-1.90681,-0.739499,-0.589234,0.274657,-0.646104,1.10951,0.0885312,1.95369,-0.538742,-0.585338,-0.613744,-0.891972,0.680562,0.613951,1.01769,0.0473606,0.855272,0.726729,0.916953,-0.725489,-1.90681,-0.739499,-0.589234,0.274657,-0.646104,1.10951,0.0885312,1.95369,-0.538742,-0.585338,-0.613744,-0.891972,0.680562,0.613951,1.01769,0.0473606,-0.192703,-199.155
-210.752,0.937597,0.258315,4,15,0,218.315,0.446394,1.33698,0.184894,-1.09586,0.363138,0.0255797,1.11349,-0.925673,0.170606,0.34689,0.132508,-1.05384,-0.240633,-0.791047,-1.16863,1.00516,0.0526739,0.238921,-0.0440743,0.705654,0.446394,1.33698,0.184894,-1.09586,0.363138,0.0255797,1.11349,-0.925673,0.170606,0.34689,0.132508,-1.05384,-0.240633,-0.791047,-1.16863,1.00516,0.0526739,0.238921,-0.0440743,-0.0974811,-205.229
-202.953,0.945703,0.258315,4,15,0,213.949,0.179999,0.689102,-0.119842,-0.800669,-0.323539,-0.353888,1.46925,-0.371899,0.226988,-0.049804,0.830627,-0.937435,-0.887068,-0.375977,-0.604141,0.294518,0.262894,1.12069,-0.331429,0.702812,0.179999,0.689102,-0.119842,-0.800669,-0.323539,-0.353888,1.46925,-0.371899,0.226988,-0.049804,0.830627,-0.937435,-0.887068,-0.375977,-0.604141,0.294518,0.262894,1.12069,-0.331429,0.081629,-198.29
-207.444,0.677312,0.258315,4,15,0,215.021,0.336813,0.252076,0.445009,-0.348744,-0.191925,-1.00524,0.858826,-0.28306,0.827066,-0.446285,1.76253,-0.743446,-0.772758,-0.868303,-1.27529,1.18125,0.452194,-0.136815,0.285008,0.684369,0.336813,0.252076,0.445009,-0.348744,-0.191925,-1.00524,0.858826,-0.28306,0.827066,-0.446285,1.76253,-0.743446,-0.772758,-0.868303,-1.27529,1.18125,0.452194,-0.136815,0.285008,-0.328904,-201.04
