# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = bradley_terry_3_model
# start_datetime = 2025-08-29 03:50:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/gh62wn_y.json
# init = 2 (Default)
# random
#   seed = 65217
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/bradley_terry_32kcf5fut/bradley_terry_3-20250829005027_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=bradley_terry_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_skills_raw.1,log_skills_raw.2,log_skills_raw.3,log_skills_raw.4,log_skills_raw.5,log_skills_raw.6,log_skills_raw.7,log_skills_raw.8,log_skills_raw.9,log_skills_raw.10,log_skills_raw.11,log_skills_raw.12,log_skills_raw.13,log_skills_raw.14,log_skills_raw.15,log_skills_raw.16,log_skills_raw.17,log_skills_raw.18,log_skills_raw.19,kappa,log_skills.1,log_skills.2,log_skills.3,log_skills.4,log_skills.5,log_skills.6,log_skills.7,log_skills.8,log_skills.9,log_skills.10,log_skills.11,log_skills.12,log_skills.13,log_skills.14,log_skills.15,log_skills.16,log_skills.17,log_skills.18,log_skills.19,log_skills.20,log_lik
# Adaptation terminated
# Step size = 0.267744
# Diagonal elements of inverse mass matrix:
# 0.203121, 0.222369, 0.226254, 0.222622, 0.223272, 0.210818, 0.281547, 0.200701, 0.209325, 0.206853, 0.232807, 0.218152, 0.208727, 0.230816, 0.241373, 0.220552, 0.226141, 0.254167, 0.24129, 0.0276353
-208.734,0.99595,0.267744,4,15,0,214.548,-0.0325966,0.319395,0.48894,-0.598792,-1.08875,-1.02663,1.39144,-0.638808,1.11519,-0.084461,0.833102,-0.907831,-0.422682,-0.964857,-0.243954,1.34062,0.27599,0.554428,0.270027,0.748784,-0.0325966,0.319395,0.48894,-0.598792,-1.08875,-1.02663,1.39144,-0.638808,1.11519,-0.084461,0.833102,-0.907831,-0.422682,-0.964857,-0.243954,1.34062,0.27599,0.554428,0.270027,-0.57977,-202.427
-208.444,0.956048,0.267744,4,15,0,219.902,0.780034,1.34753,-0.607968,-0.702243,-0.44313,0.00992946,0.691597,-0.285107,0.242603,0.188611,1.70445,-0.452168,-1.23762,0.107293,-1.44565,-0.331379,0.352757,0.314264,-0.289146,0.926565,0.780034,1.34753,-0.607968,-0.702243,-0.44313,0.00992946,0.691597,-0.285107,0.242603,0.188611,1.70445,-0.452168,-1.23762,0.107293,-1.44565,-0.331379,0.352757,0.314264,-0.289146,0.0553438,-202.29
-207.57,0.968444,0.267744,4,15,0,219.174,-0.406167,0.349864,0.420293,-0.98778,-0.336267,-1.06809,1.38876,-0.700806,0.962976,-0.390766,1.38855,-0.857987,-0.168947,-0.798428,-0.681161,1.15196,0.609949,0.958565,-0.223483,0.661115,-0.406167,0.349864,0.420293,-0.98778,-0.336267,-1.06809,1.38876,-0.700806,0.962976,-0.390766,1.38855,-0.857987,-0.168947,-0.798428,-0.681161,1.15196,0.609949,0.958565,-0.223483,-0.611035,-200.609
-207.219,0.97635,0.267744,4,15,0,214.843,0.518196,0.486158,-0.468901,-0.985887,-0.294564,-0.71097,1.36212,-1.1503,0.927828,0.443929,1.14634,-0.0561333,0.011696,-0.345924,-0.593686,0.673203,-0.130132,0.0281547,-0.456885,0.681457,0.518196,0.486158,-0.468901,-0.985887,-0.294564,-0.71097,1.36212,-1.1503,0.927828,0.443929,1.14634,-0.0561333,0.011696,-0.345924,-0.593686,0.673203,-0.130132,0.0281547,-0.456885,-0.404247,-202.106
-208.291,0.814599,0.267744,4,15,0,212.899,0.457924,0.933632,0.168885,-0.651067,-0.530449,-0.478961,0.95047,0.59256,0.423531,-0.608318,1.28582,-1.23892,-1.68644,-0.386297,-1.43049,0.383655,0.799197,1.36095,0.241879,0.832221,0.457924,0.933632,0.168885,-0.651067,-0.530449,-0.478961,0.95047,0.59256,0.423531,-0.608318,1.28582,-1.23892,-1.68644,-0.386297,-1.43049,0.383655,0.799197,1.36095,0.241879,-0.587557,-200.374
-206.469,0.927566,0.267744,4,15,0,215.857,-0.0756616,0.85817,-0.109885,-0.319255,-0.38168,0.0597987,1.32571,-0.535353,0.917638,-0.345607,0.787964,-0.722892,-0.328438,-0.18262,-1.68284,-0.149822,0.205801,0.557045,0.18128,0.85556,-0.0756616,0.85817,-0.109885,-0.319255,-0.38168,0.0597987,1.32571,-0.535353,0.917638,-0.345607,0.787964,-0.722892,-0.328438,-0.18262,-1.68284,-0.149822,0.205801,0.557045,0.18128,-0.0593555,-201.679
