# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_1_model
# start_datetime = 2025-08-29 03:52:22 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/izim5zcm.json
# init = 2 (Default)
# random
#   seed = 96227
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_1zv9s9pi6/poisson_1-20250829005222_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_1.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.273763
# Diagonal elements of inverse mass matrix:
# 0.010225, 0.0101959, 0.0101343, 0.0105039, 0.00919624, 0.00885208, 0.0111017, 0.0107055, 0.0116384, 0.0097969, 0.011003, 0.0123139, 0.0118607, 0.0122818, 0.0112641, 0.0105558, 0.0102493, 0.0117729, 0.0100089
-1022.63,0.992538,0.273763,4,15,0,1035.73,0.390237,0.0665441,-0.179098,0.0198495,-0.206893,-0.0251176,0.418327,-0.0328308,0.180399,-0.113647,-0.129186,-0.0899797,-0.0505683,-0.0121264,0.0570833,0.102094,-0.420294,0.0801637,-0.204681,0.390237,0.0665441,-0.179098,0.0198495,-0.206893,-0.0251176,0.418327,-0.0328308,0.180399,-0.113647,-0.129186,-0.0899797,-0.0505683,-0.0121264,0.0570833,0.102094,-0.420294,0.0801637,-0.204681,0.149724,-1022.27
-1024.01,0.994002,0.273763,4,15,0,1034.83,0.124114,0.238182,0.100583,-0.0870913,0.089906,0.0551681,0.302174,0.104397,-0.208917,-0.246919,0.157376,0.000757802,-0.120854,0.0197709,-0.115588,0.0411299,-0.555556,0.102744,0.108135,0.124114,0.238182,0.100583,-0.0870913,0.089906,0.0551681,0.302174,0.104397,-0.208917,-0.246919,0.157376,0.000757802,-0.120854,0.0197709,-0.115588,0.0411299,-0.555556,0.102744,0.108135,-0.109514,-1023.67
-1022.94,0.94434,0.273763,4,15,0,1030.85,0.620474,0.201924,0.0103252,-0.0199099,-0.17713,-0.0655732,0.455419,-0.109266,0.189017,-0.0360322,-0.23357,-0.188431,-0.0316282,-0.167821,0.053287,0.00489907,-0.387084,0.0889514,-0.137383,0.620474,0.201924,0.0103252,-0.0199099,-0.17713,-0.0655732,0.455419,-0.109266,0.189017,-0.0360322,-0.23357,-0.188431,-0.0316282,-0.167821,0.053287,0.00489907,-0.387084,0.0889514,-0.137383,-0.0704692,-1022.43
-1026.71,0.802922,0.273763,4,15,0,1036.02,0.682948,0.12144,0.0786534,-0.0867414,-0.195663,-0.11181,0.456826,-0.110845,0.280428,0.0220807,-0.104834,-0.18081,-0.0445873,-0.152528,0.10805,0.0523853,-0.474314,0.0583909,-0.183204,0.682948,0.12144,0.0786534,-0.0867414,-0.195663,-0.11181,0.456826,-0.110845,0.280428,0.0220807,-0.104834,-0.18081,-0.0445873,-0.152528,0.10805,0.0523853,-0.474314,0.0583909,-0.183204,-0.215867,-1026.11
-1025.54,1,0.273763,4,15,0,1036.59,0.154852,0.217252,-0.0369166,-0.00816846,-0.0161339,0.10674,0.425555,0.117965,-0.100768,-0.42371,0.134221,0.0974002,-0.21396,0.00507151,-0.210908,0.0295499,-0.380329,0.111134,0.104054,0.154852,0.217252,-0.0369166,-0.00816846,-0.0161339,0.10674,0.425555,0.117965,-0.100768,-0.42371,0.134221,0.0974002,-0.21396,0.00507151,-0.210908,0.0295499,-0.380329,0.111134,0.104054,-0.1129,-1025.17
-1020.5,0.870369,0.273763,4,15,0,1030.51,0.225884,0.192129,0.00456736,0.0340004,0.00335328,0.0695146,0.355782,0.0922443,0.0201407,-0.416127,-0.02798,-0.0534978,-0.185332,0.0232377,-0.179714,0.0416151,-0.370449,0.155385,0.0155588,0.225884,0.192129,0.00456736,0.0340004,0.00335328,0.0695146,0.355782,0.0922443,0.0201407,-0.416127,-0.02798,-0.0534978,-0.185332,0.0232377,-0.179714,0.0416151,-0.370449,0.155385,0.0155588,-0.000312434,-1020.19
-1020.38,0.995079,0.273763,4,15,0,1027.06,0.336294,0.112659,0.0651939,-0.0413465,-0.271763,0.108622,0.453241,-0.220542,-0.0203143,-0.0762769,0.0896552,-0.185056,0.0504741,-0.168868,0.0387418,0.157094,-0.43529,0.110637,0.0276382,0.336294,0.112659,0.0651939,-0.0413465,-0.271763,0.108622,0.453241,-0.220542,-0.0203143,-0.0762769,0.0896552,-0.185056,0.0504741,-0.168868,0.0387418,0.157094,-0.43529,0.110637,0.0276382,-0.130794,-1019.99
-1023.15,0.662142,0.273763,4,15,0,1034.4,0.32183,0.17373,0.0390422,0.178316,0.0908894,0.0367722,0.403908,-0.0264308,0.0736462,-0.131657,-0.242919,-0.0768142,-0.10302,-0.00149008,-0.316567,0.110059,-0.451805,0.193024,-0.113106,0.32183,0.17373,0.0390422,0.178316,0.0908894,0.0367722,0.403908,-0.0264308,0.0736462,-0.131657,-0.242919,-0.0768142,-0.10302,-0.00149008,-0.316567,0.110059,-0.451805,0.193024,-0.113106,-0.157408,-1022.75
-1023.82,0.788835,0.273763,4,15,0,1032.78,0.464063,0.182262,0.115427,-0.216495,-0.286772,-0.115061,0.369472,-0.0467235,-0.0425865,-0.159855,0.280617,-0.0948612,-0.0795351,-0.124297,0.197737,-0.0455666,-0.469278,0.0356312,0.00658155,0.464063,0.182262,0.115427,-0.216495,-0.286772,-0.115061,0.369472,-0.0467235,-0.0425865,-0.159855,0.280617,-0.0948612,-0.0795351,-0.124297,0.197737,-0.0455666,-0.469278,0.0356312,0.00658155,0.0292416,-1023.35
-1023.66,0.995768,0.273763,4,15,0,1032.04,0.277876,0.151678,-0.0284691,0.142971,0.105324,0.107706,0.367349,0.0130133,0.0912032,-0.152751,-0.239539,-0.0013076,-0.169689,0.034942,-0.265054,0.149543,-0.465492,0.154751,-0.0706122,0.277876,0.151678,-0.0284691,0.142971,0.105324,0.107706,0.367349,0.0130133,0.0912032,-0.152751,-0.239539,-0.0013076,-0.169689,0.034942,-0.265054,0.149543,-0.465492,0.154751,-0.0706122,-0.203442,-1023.29
-1023.46,0.815255,0.273763,4,15,0,1029.64,0.470275,0.210555,0.0713225,-0.208333,-0.318343,-0.0259252,0.397781,-0.058522,-0.0313751,-0.151976,0.280116,-0.160484,-0.0452866,-0.157971,0.159078,-0.0545432,-0.475475,0.0475209,0.0538853,0.470275,0.210555,0.0713225,-0.208333,-0.318343,-0.0259252,0.397781,-0.058522,-0.0313751,-0.151976,0.280116,-0.160484,-0.0452866,-0.157971,0.159078,-0.0545432,-0.475475,0.0475209,0.0538853,-0.00230061,-1022.97
-1023.55,0.885856,0.273763,4,15,0,1034.96,0.317613,0.156768,0.0228336,0.121979,0.130453,0.015399,0.32438,0.104895,0.131947,-0.160143,-0.21173,-0.0414504,-0.181573,0.081928,-0.236285,0.126365,-0.500764,0.159557,-0.136777,0.317613,0.156768,0.0228336,0.121979,0.130453,0.015399,0.32438,0.104895,0.131947,-0.160143,-0.21173,-0.0414504,-0.181573,0.081928,-0.236285,0.126365,-0.500764,0.159557,-0.136777,-0.225396,-1023.17
-1022.4,0.999901,0.273763,4,15,0,1030.29,0.456587,0.223062,0.0700479,-0.221427,-0.32342,-0.0183054,0.476448,-0.138129,-0.0659224,-0.165928,0.218283,-0.0943797,-0.0647476,-0.129003,0.0960462,0.00634598,-0.437905,0.0171704,0.0573114,0.456587,0.223062,0.0700479,-0.221427,-0.32342,-0.0183054,0.476448,-0.138129,-0.0659224,-0.165928,0.218283,-0.0943797,-0.0647476,-0.129003,0.0960462,0.00634598,-0.437905,0.0171704,0.0573114,0.0378668,-1021.91
-1020.84,0.999377,0.273763,4,15,0,1030.15,0.328375,0.178646,0.00389758,0.110659,0.112175,-0.0224955,0.283274,0.0955852,0.0777974,-0.13682,-0.213226,-0.0999245,-0.186156,-0.000294399,-0.199446,0.125634,-0.486596,0.153309,-0.0884883,0.328375,0.178646,0.00389758,0.110659,0.112175,-0.0224955,0.283274,0.0955852,0.0777974,-0.13682,-0.213226,-0.0999245,-0.186156,-0.000294399,-0.199446,0.125634,-0.486596,0.153309,-0.0884883,-0.0359043,-1020.49
-1018.97,0.900293,0.273763,4,15,0,1028.78,0.393393,0.128292,0.0418839,-0.0727749,-0.192403,0.020854,0.573861,-0.0231089,0.19422,-0.312731,0.0279388,-0.0921154,0.0315392,-0.173864,-0.0882333,0.0199912,-0.424025,0.0306771,0.0208797,0.393393,0.128292,0.0418839,-0.0727749,-0.192403,0.020854,0.573861,-0.0231089,0.19422,-0.312731,0.0279388,-0.0921154,0.0315392,-0.173864,-0.0882333,0.0199912,-0.424025,0.0306771,0.0208797,-0.104274,-1018.51
-1019.26,0.985826,0.273763,4,15,0,1026.37,0.419459,0.185005,0.0709235,0.0416782,0.0644481,-0.126164,0.206733,-0.0173679,-0.115114,-0.0406501,0.0156405,-0.0653934,-0.236402,0.051321,0.00499149,0.0564381,-0.499307,0.183664,-0.0713827,0.419459,0.185005,0.0709235,0.0416782,0.0644481,-0.126164,0.206733,-0.0173679,-0.115114,-0.0406501,0.0156405,-0.0653934,-0.236402,0.051321,0.00499149,0.0564381,-0.499307,0.183664,-0.0713827,-0.128521,-1018.93
-1019.83,0.906011,0.273763,4,15,0,1025.62,0.350407,0.170296,0.0378924,-0.101374,-0.256753,0.131851,0.569752,0.0147399,0.174874,-0.275647,0.055081,-0.0638609,0.00573816,-0.196015,-0.149891,0.00717506,-0.441685,0.064176,-0.00458265,0.350407,0.170296,0.0378924,-0.101374,-0.256753,0.131851,0.569752,0.0147399,0.174874,-0.275647,0.055081,-0.0638609,0.00573816,-0.196015,-0.149891,0.00717506,-0.441685,0.064176,-0.00458265,-0.0921745,-1019.36
-1022.98,0.926514,0.273763,4,15,0,1030.23,0.390051,0.361326,-0.0676412,-0.0727977,-0.0901087,0.10573,0.28738,0.0316442,0.161531,-0.00772945,0.074337,-0.178474,-0.258368,0.102725,-0.14293,-0.022347,-0.506226,0.142188,-0.266852,0.390051,0.361326,-0.0676412,-0.0727977,-0.0901087,0.10573,0.28738,0.0316442,0.161531,-0.00772945,0.074337,-0.178474,-0.258368,0.102725,-0.14293,-0.022347,-0.506226,0.142188,-0.266852,-0.0434366,-1022.53
-1020.45,0.918784,0.273763,4,15,0,1033.18,0.18227,0.271944,0.0430619,0.0175485,-0.0575656,0.0774999,0.37042,0.0129079,-0.170204,-0.125633,-0.0520818,0.107066,-0.089066,-0.126257,-0.116292,0.186937,-0.497805,0.028864,0.045032,0.18227,0.271944,0.0430619,0.0175485,-0.0575656,0.0774999,0.37042,0.0129079,-0.170204,-0.125633,-0.0520818,0.107066,-0.089066,-0.126257,-0.116292,0.186937,-0.497805,0.028864,0.045032,-0.108646,-1020.13
-1023.51,0.982745,0.273763,4,15,0,1030.24,0.702614,0.0468175,0.08826,-0.0319952,-0.177174,-0.134081,0.353404,-0.0029994,0.152681,-0.154497,0.0743019,-0.248311,-0.127457,0.0135087,-0.0474616,-0.13791,-0.366372,0.177153,-0.0773057,0.702614,0.0468175,0.08826,-0.0319952,-0.177174,-0.134081,0.353404,-0.0029994,0.152681,-0.154497,0.0743019,-0.248311,-0.127457,0.0135087,-0.0474616,-0.13791,-0.366372,0.177153,-0.0773057,-0.103177,-1023
-1023.86,0.760091,0.273763,4,15,0,1030.37,0.106805,0.330235,0.00736969,-0.0465216,0.0259944,0.121224,0.433431,0.0176051,-0.0705494,-0.167351,-0.0206509,0.0897359,-0.0836512,-0.117828,-0.0398674,0.227578,-0.574901,0.048299,-0.00287821,0.106805,0.330235,0.00736969,-0.0465216,0.0259944,0.121224,0.433431,0.0176051,-0.0705494,-0.167351,-0.0206509,0.0897359,-0.0836512,-0.117828,-0.0398674,0.227578,-0.574901,0.048299,-0.00287821,-0.284079,-1023.47
-1021.94,0.91018,0.273763,4,15,0,1028.02,0.679558,0.0288598,0.110045,-0.016537,-0.181023,-0.125085,0.376212,-0.0379054,0.0817514,-0.11881,0.0313195,-0.223944,-0.0954028,0.0146513,-0.0247655,-0.0170801,-0.352246,0.185015,-0.0690397,0.679558,0.0288598,0.110045,-0.016537,-0.181023,-0.125085,0.376212,-0.0379054,0.0817514,-0.11881,0.0313195,-0.223944,-0.0954028,0.0146513,-0.0247655,-0.0170801,-0.352246,0.185015,-0.0690397,-0.245572,-1021.49
-1020.34,0.972195,0.273763,4,15,0,1027.94,0.237206,0.204335,-0.0721339,-0.0215715,-0.0859305,0.0524931,0.382631,0.133411,0.106617,-0.261946,-0.0336322,0.0791967,-0.201057,-0.0686356,-0.0539886,-0.0512514,-0.444226,-0.0210722,0.03484,0.237206,0.204335,-0.0721339,-0.0215715,-0.0859305,0.0524931,0.382631,0.133411,0.106617,-0.261946,-0.0336322,0.0791967,-0.201057,-0.0686356,-0.0539886,-0.0512514,-0.444226,-0.0210722,0.03484,0.0847145,-1020.04
-1023.95,0.77278,0.273763,4,15,0,1032.29,0.429738,0.196257,0.0719142,-0.339189,-0.14885,0.0495111,0.325134,-0.0809509,0.208195,-0.0796691,0.189737,-0.143649,-0.0182258,-0.196613,-0.00412936,0.114801,-0.311851,-0.010961,-0.034483,0.429738,0.196257,0.0719142,-0.339189,-0.14885,0.0495111,0.325134,-0.0809509,0.208195,-0.0796691,0.189737,-0.143649,-0.0182258,-0.196613,-0.00412936,0.114801,-0.311851,-0.010961,-0.034483,-0.216717,-1023.58
-1020.85,0.914154,0.273763,4,15,0,1032.33,0.327632,0.0953575,0.155492,0.0893823,-0.138564,-0.0441695,0.53579,0.0626483,0.186607,-0.18033,-0.0644565,-0.209417,-0.0448194,-0.00912879,0.0218249,-0.100446,-0.649467,0.161755,-0.0804082,0.327632,0.0953575,0.155492,0.0893823,-0.138564,-0.0441695,0.53579,0.0626483,0.186607,-0.18033,-0.0644565,-0.209417,-0.0448194,-0.00912879,0.0218249,-0.100446,-0.649467,0.161755,-0.0804082,-0.115282,-1020.33
-1017.94,0.980064,0.273763,4,15,0,1026.37,0.406048,0.221957,-0.0514764,-0.0475835,-0.0563653,0.0774272,0.550721,-0.0235894,-0.0354071,-0.129329,0.0894303,-0.101919,-0.215167,-0.248016,-0.121462,-0.0225177,-0.40422,0.165933,-0.00431995,0.406048,0.221957,-0.0514764,-0.0475835,-0.0563653,0.0774272,0.550721,-0.0235894,-0.0354071,-0.129329,0.0894303,-0.101919,-0.215167,-0.248016,-0.121462,-0.0225177,-0.40422,0.165933,-0.00431995,-0.0501446,-1017.5
-1018.67,0.613051,0.273763,4,15,0,1027.57,0.407069,0.114762,0.175448,-0.078714,-0.150478,-0.109306,0.276186,-0.136044,0.0778048,-0.154772,-0.110488,-0.0747236,0.0489437,0.103507,0.00295104,0.10173,-0.476668,0.0871943,0.0098696,0.407069,0.114762,0.175448,-0.078714,-0.150478,-0.109306,0.276186,-0.136044,0.0778048,-0.154772,-0.110488,-0.0747236,0.0489437,0.103507,0.00295104,0.10173,-0.476668,0.0871943,0.0098696,-0.114272,-1018.35
-1020.69,0.883524,0.273763,4,15,0,1025.34,0.311546,0.201005,-0.0327972,0.0658456,-0.0492291,0.091631,0.572507,0.108467,0.0232418,-0.296726,0.0880283,-0.00809631,-0.167022,-0.200582,-0.149729,-0.0489497,-0.367502,0.162278,-0.0711583,0.311546,0.201005,-0.0327972,0.0658456,-0.0492291,0.091631,0.572507,0.108467,0.0232418,-0.296726,0.0880283,-0.00809631,-0.167022,-0.200582,-0.149729,-0.0489497,-0.367502,0.162278,-0.0711583,-0.232757,-1020.26
-1020.45,0.989986,0.273763,4,15,0,1029.7,0.394803,0.137274,0.0878028,-0.158092,-0.0080772,-0.174434,0.354359,-0.127743,0.125311,-0.145296,-0.0672001,-0.0945463,0.00836673,0.193519,0.0261983,-0.00356135,-0.534519,0.0400531,-0.00571469,0.394803,0.137274,0.0878028,-0.158092,-0.0080772,-0.174434,0.354359,-0.127743,0.125311,-0.145296,-0.0672001,-0.0945463,0.00836673,0.193519,0.0261983,-0.00356135,-0.534519,0.0400531,-0.00571469,-0.0485043,-1020.07
