# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_1_model
# start_datetime = 2025-08-29 03:52:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/j30kfkgy.json
# init = 2 (Default)
# random
#   seed = 53775
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_12gtri95z/poisson_1-20250829005228_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_1.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.236152
# Diagonal elements of inverse mass matrix:
# 0.0210041, 0.0217821, 0.0204189, 0.0228102, 0.0191143, 0.0183818, 0.0162797, 0.0242985, 0.020593, 0.0179714, 0.0223926, 0.021883, 0.0192457, 0.0188661, 0.0222207, 0.021352, 0.0218827, 0.0250719, 0.0231882
-539.435,0.997657,0.236152,4,15,0,545.694,0.373944,0.0989258,-0.0880708,-0.204422,0.0101578,0.0489436,0.522024,0.150442,-0.038204,-0.044929,0.0219035,0.201479,-0.358694,-0.179996,0.0808709,-0.417201,-0.442978,0.115988,0.0566327,0.373944,0.0989258,-0.0880708,-0.204422,0.0101578,0.0489436,0.522024,0.150442,-0.038204,-0.044929,0.0219035,0.201479,-0.358694,-0.179996,0.0808709,-0.417201,-0.442978,0.115988,0.0566327,0.0931836,-538.887
-539.676,0.933005,0.236152,4,15,0,549.702,0.354296,0.358568,0.0777919,-0.05778,0.0204024,0.00793127,0.130457,0.38922,0.0560254,-0.167399,-0.25486,-0.249174,-0.273493,0.00258094,-0.135846,-0.191457,-0.0787465,0.355333,-0.0265475,0.354296,0.358568,0.0777919,-0.05778,0.0204024,0.00793127,0.130457,0.38922,0.0560254,-0.167399,-0.25486,-0.249174,-0.273493,0.00258094,-0.135846,-0.191457,-0.0787465,0.355333,-0.0265475,-0.317302,-539.249
-538.057,0.999247,0.236152,4,15,0,545.828,0.427073,0.161631,0.0185266,-0.29218,-0.223868,-0.0198803,0.513496,0.0901921,-0.256787,-0.0577109,-0.12446,-0.0822907,-0.0585038,-0.235563,0.292502,-0.0327469,-0.27771,0.0871362,0.0297868,0.427073,0.161631,0.0185266,-0.29218,-0.223868,-0.0198803,0.513496,0.0901921,-0.256787,-0.0577109,-0.12446,-0.0822907,-0.0585038,-0.235563,0.292502,-0.0327469,-0.27771,0.0871362,0.0297868,0.0413569,-537.588
-539.482,0.968313,0.236152,4,15,0,544.215,0.446986,0.142345,0.12102,0.0985345,-0.152255,0.187999,0.140909,0.281706,0.185662,-0.219183,0.0727936,-0.0586902,-0.385689,0.0525594,-0.145417,-0.082643,-0.45192,0.241864,-0.135251,0.446986,0.142345,0.12102,0.0985345,-0.152255,0.187999,0.140909,0.281706,0.185662,-0.219183,0.0727936,-0.0586902,-0.385689,0.0525594,-0.145417,-0.082643,-0.45192,0.241864,-0.135251,-0.341331,-539.005
-537.431,0.847916,0.236152,4,15,0,546.196,0.394278,0.274988,-0.0113188,-0.277103,-0.155355,-0.0899977,0.560154,0.0912516,-0.135247,-0.0878522,-0.235409,-0.101179,-0.0523129,-0.25101,0.231195,-0.0929949,-0.14057,0.170045,0.157563,0.394278,0.274988,-0.0113188,-0.277103,-0.155355,-0.0899977,0.560154,0.0912516,-0.135247,-0.0878522,-0.235409,-0.101179,-0.0523129,-0.25101,0.231195,-0.0929949,-0.14057,0.170045,0.157563,-0.249126,-536.954
-542.825,0.9569,0.236152,4,15,0,547.975,0.416097,0.470291,-0.055049,-0.123632,-0.238146,-0.00643471,0.385549,0.0701226,-0.292562,-0.178076,-0.376957,0.00345548,-0.165774,-0.182301,0.306634,-0.187483,0.0237679,0.203275,0.110128,0.416097,0.470291,-0.055049,-0.123632,-0.238146,-0.00643471,0.385549,0.0701226,-0.292562,-0.178076,-0.376957,0.00345548,-0.165774,-0.182301,0.306634,-0.187483,0.0237679,0.203275,0.110128,-0.182905,-542.261
-540.122,0.997696,0.236152,4,15,0,551.897,0.319139,0.0333365,0.0174809,-0.321676,-0.335025,-0.14446,0.414733,0.229132,0.309641,-0.335125,0.0583216,0.000422681,-0.156235,-0.04318,0.164212,0.0212068,-0.532373,0.146973,0.197572,0.319139,0.0333365,0.0174809,-0.321676,-0.335025,-0.14446,0.414733,0.229132,0.309641,-0.335125,0.0583216,0.000422681,-0.156235,-0.04318,0.164212,0.0212068,-0.532373,0.146973,0.197572,-0.0440963,-539.536
-540.612,0.869483,0.236152,4,15,0,549.836,0.516663,0.23915,-0.154365,0.120966,-0.152215,-0.214999,0.349787,0.245639,-0.0816468,0.215566,0.0161478,-0.0947942,-0.257312,-0.376767,-0.0671477,-0.0467393,-0.190236,0.322894,-0.130821,0.516663,0.23915,-0.154365,0.120966,-0.152215,-0.214999,0.349787,0.245639,-0.0816468,0.215566,0.0161478,-0.0947942,-0.257312,-0.376767,-0.0671477,-0.0467393,-0.190236,0.322894,-0.130821,-0.25977,-540.088
