# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = bradley_terry_3_model
# start_datetime = 2025-08-29 03:50:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/muc4y513.json
# init = 2 (Default)
# random
#   seed = 98759
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/bradley_terry_328ew6esl/bradley_terry_3-20250829005059_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=bradley_terry_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_skills_raw.1,log_skills_raw.2,log_skills_raw.3,log_skills_raw.4,log_skills_raw.5,log_skills_raw.6,log_skills_raw.7,log_skills_raw.8,log_skills_raw.9,log_skills_raw.10,log_skills_raw.11,log_skills_raw.12,log_skills_raw.13,log_skills_raw.14,log_skills_raw.15,log_skills_raw.16,log_skills_raw.17,log_skills_raw.18,log_skills_raw.19,kappa,log_skills.1,log_skills.2,log_skills.3,log_skills.4,log_skills.5,log_skills.6,log_skills.7,log_skills.8,log_skills.9,log_skills.10,log_skills.11,log_skills.12,log_skills.13,log_skills.14,log_skills.15,log_skills.16,log_skills.17,log_skills.18,log_skills.19,log_skills.20,log_lik
# Adaptation terminated
# Step size = 0.267719
# Diagonal elements of inverse mass matrix:
# 0.355697, 0.45858, 0.399948, 0.363078, 0.443652, 0.384762, 0.401794, 0.455816, 0.40662, 0.363447, 0.346924, 0.416043, 0.39433, 0.338806, 0.381939, 0.429812, 0.436036, 0.389135, 0.447531, 0.0457744
-115.793,0.600513,0.267719,4,15,0,130.386,1.09103,-1.65864,1.19668,-0.787172,1.17387,-0.290973,-0.439828,-1.17093,-0.405799,-1.72956,0.614713,-0.869658,2.49452,-0.468829,1.20384,-0.455081,-0.15404,-0.362417,-0.581077,1.30322,1.09103,-1.65864,1.19668,-0.787172,1.17387,-0.290973,-0.439828,-1.17093,-0.405799,-1.72956,0.614713,-0.869658,2.49452,-0.468829,1.20384,-0.455081,-0.15404,-0.362417,-0.581077,1.59935,-104.257
-108.146,0.998684,0.267719,4,15,0,122.467,0.672254,-2.29232,1.37193,0.0737302,0.443453,-0.500969,-0.380784,0.689003,0.679957,-0.742526,0.745272,-1.59701,0.726177,-0.106859,0.473701,0.0172585,-0.0016873,0.275424,-0.954183,0.558875,0.672254,-2.29232,1.37193,0.0737302,0.443453,-0.500969,-0.380784,0.689003,0.679957,-0.742526,0.745272,-1.59701,0.726177,-0.106859,0.473701,0.0172585,-0.0016873,0.275424,-0.954183,0.408175,-100.143
-114.392,0.959235,0.267719,4,15,0,119.713,0.42797,-2.92935,1.51059,0.361846,0.0236903,0.397582,-0.461292,1.24552,0.0926735,0.244018,0.644553,-1.84378,0.502703,-0.914272,0.0849774,-0.348486,0.601874,-0.433888,0.228058,0.645365,0.42797,-2.92935,1.51059,0.361846,0.0236903,0.397582,-0.461292,1.24552,0.0926735,0.244018,0.644553,-1.84378,0.502703,-0.914272,0.0849774,-0.348486,0.601874,-0.433888,0.228058,0.565013,-104.344
-111.374,0.998824,0.267719,4,15,0,124.97,0.420837,-0.523211,1.15513,0.0184184,1.40474,-0.0880909,-0.543619,-1.10447,0.508382,-0.465363,0.339965,0.635967,0.118874,0.605438,-0.540589,-0.188645,-1.11123,0.167179,-1.36995,0.811467,0.420837,-0.523211,1.15513,0.0184184,1.40474,-0.0880909,-0.543619,-1.10447,0.508382,-0.465363,0.339965,0.635967,0.118874,0.605438,-0.540589,-0.188645,-1.11123,0.167179,-1.36995,0.560244,-105.773
-108.489,0.944869,0.267719,4,15,0,117.712,0.619818,-1.83113,0.74373,-0.334099,1.10773,-0.540423,-0.615571,0.804096,-0.0483512,-0.784408,0.671051,-1.17607,1.49743,-0.125536,0.653363,-0.563402,1.15094,-0.494838,-0.604204,1.15819,0.619818,-1.83113,0.74373,-0.334099,1.10773,-0.540423,-0.615571,0.804096,-0.0483512,-0.784408,0.671051,-1.17607,1.49743,-0.125536,0.653363,-0.563402,1.15094,-0.494838,-0.604204,-0.130123,-100.798
-108.987,0.998437,0.267719,4,15,0,114.053,0.540044,-0.606371,2.03013,0.0196363,0.995167,0.124387,-0.100038,-0.455481,1.00199,-0.618092,0.73779,-0.827083,-0.0370167,-0.216587,-0.338982,-1.69511,-0.847786,-0.178371,-0.721012,0.697765,0.540044,-0.606371,2.03013,0.0196363,0.995167,0.124387,-0.100038,-0.455481,1.00199,-0.618092,0.73779,-0.827083,-0.0370167,-0.216587,-0.338982,-1.69511,-0.847786,-0.178371,-0.721012,1.19278,-101.921
