# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:54:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/_ij4nav_.json
# init = 2 (Default)
# random
#   seed = 21955
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_380xhdfat/poisson_3-20250829005410_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.231356
# Diagonal elements of inverse mass matrix:
# 0.0265198, 0.0331722, 0.0476132, 0.0458035, 0.0663949, 0.0452138, 0.0261444, 0.037314, 0.0392747, 0.0890238, 0.0520661, 0.0440283, 0.0406731, 0.0540936, 0.0363854, 0.0597616, 0.060638, 0.0264639, 0.0401517, 0.0476477, 0.0411094, 0.0487959, 0.0543463, 0.0441193, 0.0391436, 0.0576882, 0.0530309, 0.0421235, 0.0651296, 0.041246, 0.0435991, 0.0340333, 0.0447265, 0.0367672, 0.0422356, 0.0303105, 0.0577738, 0.0496977, 0.0449636
-527.248,0.990074,0.231356,4,15,0,547.103,0.445758,0.423293,0.0679447,-0.222753,-0.438453,0.0434658,0.690538,0.632882,-0.0861565,-0.788486,-0.193186,-0.145025,-0.0648099,-0.222923,0.304081,-0.172949,-0.251404,0.154029,-0.183829,0.0129843,-0.105297,-0.717354,0.0649357,-0.131541,-0.203867,-0.440043,-0.0624634,0.302993,-0.148775,0.118746,-0.0251153,0.377744,0.0793941,0.224481,0.0361905,0.278805,-0.112498,-0.266053,0.121254,0.445758,0.423293,0.0679447,-0.222753,-0.438453,0.0434658,0.690538,0.632882,-0.0861565,-0.788486,-0.193186,-0.145025,-0.0648099,-0.222923,0.304081,-0.172949,-0.251404,0.154029,-0.183829,0.00798412,-525.358
-531.716,0.48015,0.231356,4,15,0,547.568,0.416185,0.314206,-0.010386,-0.166667,-0.548019,0.175618,0.57318,0.498788,-0.147506,-1.20566,0.313235,-0.368335,0.148071,0.0122842,0.114977,-0.152887,-0.285436,-0.0216292,-0.0475572,0.133485,0.143659,-0.281619,-0.0273392,-0.192654,0.167878,-0.46723,0.341548,0.022037,-0.114627,0.0107551,-0.27095,0.309306,0.0494698,0.445554,-0.101651,0.408231,0.0574758,0.0827831,0.09309,0.416185,0.314206,-0.010386,-0.166667,-0.548019,0.175618,0.57318,0.498788,-0.147506,-1.20566,0.313235,-0.368335,0.148071,0.0122842,0.114977,-0.152887,-0.285436,-0.0216292,-0.0475572,0.38754,-529.637
-531.739,1,0.231356,4,15,0,547.353,0.876339,0.558855,0.0430567,-0.566234,-0.126211,-0.40818,0.251161,0.314126,0.287503,-0.599758,-0.366426,-0.0166711,0.305284,-0.034784,0.295577,-0.661204,0.105334,0.14561,-0.0914451,0.273752,-0.0965049,-0.070787,-0.311672,-0.367375,-0.012137,-0.125763,-0.130822,0.163925,-0.745111,0.185177,-0.0814841,0.209252,0.213217,0.0640052,0.158766,0.210917,-0.049267,-0.19901,0.128635,0.876339,0.558855,0.0430567,-0.566234,-0.126211,-0.40818,0.251161,0.314126,0.287503,-0.599758,-0.366426,-0.0166711,0.305284,-0.034784,0.295577,-0.661204,0.105334,0.14561,-0.0914451,-0.311933,-529.648
-531.779,0.99914,0.231356,4,15,0,544.856,0.839628,0.615282,0.00239029,-0.524066,-0.122107,-0.380834,0.229801,0.244484,0.276214,-0.517009,-0.391458,-0.0586756,0.217643,0.0250598,0.306963,-0.710863,0.143445,0.133555,-0.0939861,0.237287,-0.0464852,-0.0321466,-0.257615,-0.382689,0.00813725,-0.0896518,-0.139856,0.147055,-0.725425,0.134788,-0.11145,0.250316,0.180769,0.0921532,0.216877,0.220293,-0.0013416,-0.236968,0.0999138,0.839628,0.615282,0.00239029,-0.524066,-0.122107,-0.380834,0.229801,0.244484,0.276214,-0.517009,-0.391458,-0.0586756,0.217643,0.0250598,0.306963,-0.710863,0.143445,0.133555,-0.0939861,-0.235465,-529.794
-536.106,0.983572,0.231356,4,15,0,549.785,0.454178,0.338335,-0.402308,-0.347517,-0.726185,0.0163919,0.328608,0.574379,0.0932981,-1.297,0.375905,-0.170944,0.316189,0.0294701,0.317762,0.382321,-0.507617,0.28227,0.116299,-0.142564,-0.0937246,-0.374626,-0.212416,0.541815,-0.088069,-0.553817,0.021596,0.221652,0.0441781,0.0166605,0.0518437,0.436295,0.0924234,0.188749,-0.235789,0.0867298,0.209684,-0.0784289,0.131902,0.454178,0.338335,-0.402308,-0.347517,-0.726185,0.0163919,0.328608,0.574379,0.0932981,-1.297,0.375905,-0.170944,0.316189,0.0294701,0.317762,0.382321,-0.507617,0.28227,0.116299,-0.173838,-533.42
-534.152,0.985607,0.231356,4,15,0,555.085,0.856757,0.617977,-0.47735,-0.454286,-0.247158,0.0879661,0.505051,0.566293,0.0377563,-0.660206,-0.23613,-0.315558,0.0925286,0.1407,-0.0585322,-0.447179,0.0991501,0.150886,-0.139503,-0.186843,0.0362139,0.107149,0.165628,-0.0846793,0.238053,-0.000675188,0.0893134,0.197926,-0.688599,-0.135626,-0.0738929,0.288097,-0.120501,0.119863,0.27918,0.133573,-0.443992,-0.188953,0.0107076,0.856757,0.617977,-0.47735,-0.454286,-0.247158,0.0879661,0.505051,0.566293,0.0377563,-0.660206,-0.23613,-0.315558,0.0925286,0.1407,-0.0585322,-0.447179,0.0991501,0.150886,-0.139503,-0.119164,-532.054
