# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_2_model
# start_datetime = 2025-08-29 03:53:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/dlbmzi7y.json
# init = 2 (Default)
# random
#   seed = 84598
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_25spfvmfb/poisson_2-20250829005334_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_2.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.210796
# Diagonal elements of inverse mass matrix:
# 0.00923633, 0.0108156, 0.00954101, 0.00712092, 0.00870052, 0.00926996, 0.00888082, 0.00998062, 0.00955812, 0.00888446, 0.0103015, 0.00971501, 0.0100157, 0.0113026, 0.00885688, 0.00996836, 0.00845018, 0.00945475, 0.0106398, 0.00177544
-1036.96,0.963271,0.210796,4,31,0,1048.14,0.399774,-0.0670432,0.0463509,0.175049,0.0351614,0.448399,0.11638,-0.0449454,-0.149073,-0.148117,0.00961234,-0.276425,0.178674,-0.00992009,-0.189133,-0.2856,-0.176276,0.0304472,-0.0818886,0.306857,0.399774,-0.0670432,0.0463509,0.175049,0.0351614,0.448399,0.11638,-0.0449454,-0.149073,-0.148117,0.00961234,-0.276425,0.178674,-0.00992009,-0.189133,-0.2856,-0.176276,0.0304472,-0.0818886,-0.0114278,-1036.56
-1034.77,0.998332,0.210796,4,15,0,1049.92,0.430838,-0.0677525,-6.90475e-05,0.152657,0.107729,0.468894,0.073946,-0.0872296,-0.127992,-0.116546,-0.00900111,-0.18493,0.169081,0.0482751,-0.198615,-0.192875,-0.256975,0.0416632,-0.134994,0.28508,0.430838,-0.0677525,-6.90475e-05,0.152657,0.107729,0.468894,0.073946,-0.0872296,-0.127992,-0.116546,-0.00900111,-0.18493,0.169081,0.0482751,-0.198615,-0.192875,-0.256975,0.0416632,-0.134994,-0.116104,-1034.37
-1026.22,0.983565,0.210796,4,15,0,1043.96,0.0943237,0.0372092,-0.0962316,0.288182,-0.0509428,0.274142,0.0150861,-0.0647809,-0.121512,0.0380383,0.102966,0.00515004,-0.0491052,0.151604,-0.00185557,-0.28453,-0.336687,0.339977,-0.191924,0.30989,0.0943237,0.0372092,-0.0962316,0.288182,-0.0509428,0.274142,0.0150861,-0.0647809,-0.121512,0.0380383,0.102966,0.00515004,-0.0491052,0.151604,-0.00185557,-0.28453,-0.336687,0.339977,-0.191924,-0.14911,-1025.88
-1030.27,0.964717,0.210796,4,15,0,1035.96,0.0633967,0.0959367,-0.0246654,0.210185,-0.186842,0.239888,0.107416,-0.0904461,0.048331,-0.192184,0.187524,0.0656142,0.0989208,0.0433419,-0.121733,-0.151226,-0.33255,0.274925,-0.232244,0.338825,0.0633967,0.0959367,-0.0246654,0.210185,-0.186842,0.239888,0.107416,-0.0904461,0.048331,-0.192184,0.187524,0.0656142,0.0989208,0.0433419,-0.121733,-0.151226,-0.33255,0.274925,-0.232244,-0.10359,-1029.94
-1035.73,0.963218,0.210796,4,15,0,1045.33,0.313584,-0.032017,0.215366,0.32807,0.0457533,0.321373,0.0164934,0.0344702,-0.262304,-0.090501,0.069152,-0.478842,0.0839543,0.204483,-0.165874,-0.161784,-0.341418,0.185265,-0.162463,0.317127,0.313584,-0.032017,0.215366,0.32807,0.0457533,0.321373,0.0164934,0.0344702,-0.262304,-0.090501,0.069152,-0.478842,0.0839543,0.204483,-0.165874,-0.161784,-0.341418,0.185265,-0.162463,-0.122762,-1035.2
-1030.3,0.992933,0.210796,4,15,0,1046.34,0.2166,-0.053744,0.0672056,0.293593,-0.108423,0.272676,-0.162055,-0.000146266,-0.0129217,-0.117229,0.189431,0.0411135,0.0345387,0.0432077,-0.0897884,-0.236357,-0.065622,-0.00978331,-0.19272,0.372011,0.2166,-0.053744,0.0672056,0.293593,-0.108423,0.272676,-0.162055,-0.000146266,-0.0129217,-0.117229,0.189431,0.0411135,0.0345387,0.0432077,-0.0897884,-0.236357,-0.065622,-0.00978331,-0.19272,-0.109576,-1030.02
