# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:54:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/cln4hpmx.json
# init = 2 (Default)
# random
#   seed = 60083
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_3yc7d0mqu/poisson_3-20250829005419_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.229538
# Diagonal elements of inverse mass matrix:
# 0.0338919, 0.0315951, 0.0288232, 0.0468176, 0.030963, 0.0333766, 0.0310314, 0.0398932, 0.040315, 0.041253, 0.0520541, 0.0280051, 0.0534052, 0.0652855, 0.0469387, 0.0329573, 0.0405362, 0.0624334, 0.0464636, 0.034621, 0.05291, 0.0442274, 0.0568902, 0.0347042, 0.0505194, 0.0696231, 0.0472435, 0.035932, 0.0495533, 0.0286947, 0.0410065, 0.0442369, 0.0506339, 0.0283118, 0.0576038, 0.0291425, 0.0399683, 0.0272564, 0.0379861
-553.725,0.935943,0.229538,4,15,0,570.898,0.365291,-0.0110979,0.312709,0.140684,0.0581392,0.401851,0.316828,0.11713,-0.154808,0.425123,-0.256146,0.256838,-0.166615,-0.818654,-0.276892,-0.0513266,-0.147605,-0.460276,0.240491,0.0154172,-0.173924,-0.132389,-0.53397,-0.168054,0.0906832,-0.504245,0.400421,-0.0344231,0.103488,0.422395,-0.00937522,0.0326198,0.0648345,0.169691,-0.500136,0.483846,0.155525,0.652817,0.404523,0.365291,-0.0110979,0.312709,0.140684,0.0581392,0.401851,0.316828,0.11713,-0.154808,0.425123,-0.256146,0.256838,-0.166615,-0.818654,-0.276892,-0.0513266,-0.147605,-0.460276,0.240491,-0.291663,-551.704
-556.158,0.975417,0.229538,4,15,0,578.354,0.266008,0.469263,0.425567,-0.163312,0.371112,0.0851237,0.169821,-0.0920336,-0.368699,0.0731862,-0.21338,0.372789,-0.250507,-0.686553,-0.394155,0.191429,-0.105032,0.0186122,-0.260816,0.00432174,0.130879,0.298529,-0.363289,-0.230288,-0.238762,-0.174015,-0.371831,-0.253621,-0.227971,0.403097,0.556365,-0.093263,-0.0716411,0.668375,0.127218,0.611525,-0.354242,0.463307,-0.0904008,0.266008,0.469263,0.425567,-0.163312,0.371112,0.0851237,0.169821,-0.0920336,-0.368699,0.0731862,-0.21338,0.372789,-0.250507,-0.686553,-0.394155,0.191429,-0.105032,0.0186122,-0.260816,0.0915772,-554.1
-555.732,1,0.229538,4,15,0,567.766,0.11587,0.0296262,0.115693,0.216381,0.0266979,0.12514,0.533753,-0.0768029,0.0407657,0.0496934,-0.352939,0.191409,-0.414805,-0.313114,0.0657356,0.292125,-0.035886,-0.87428,0.181577,0.319954,-0.18959,-0.17704,0.0318932,0.578856,0.213595,-0.513483,0.189578,0.576157,-0.00790406,0.445936,-0.345592,0.271609,0.113451,0.132137,-0.284444,0.320702,0.474486,0.266238,0.377841,0.11587,0.0296262,0.115693,0.216381,0.0266979,0.12514,0.533753,-0.0768029,0.0407657,0.0496934,-0.352939,0.191409,-0.414805,-0.313114,0.0657356,0.292125,-0.035886,-0.87428,0.181577,0.0833601,-553.765
-549.431,0.972632,0.229538,4,15,0,574.418,0.0354897,0.0731632,0.180981,0.023126,0.179412,0.0138499,0.657652,0.0358739,-0.0202519,0.165607,-0.241943,0.116459,-0.525902,-0.371127,-0.456212,0.382672,0.0202341,-0.576557,0.28544,0.238659,0.244589,-0.106965,0.154526,0.380534,0.366382,-0.659943,-0.0150837,0.419786,-0.220005,0.528715,-0.165239,0.249151,-0.0140899,0.401096,0.00950427,0.35965,0.0546387,0.575462,0.14353,0.0354897,0.0731632,0.180981,0.023126,0.179412,0.0138499,0.657652,0.0358739,-0.0202519,0.165607,-0.241943,0.116459,-0.525902,-0.371127,-0.456212,0.382672,0.0202341,-0.576557,0.28544,0.0220336,-547.483
-548.6,0.946322,0.229538,4,15,0,559.785,-0.0619173,0.0379567,0.215932,0.0564584,0.269718,-0.00713668,0.434627,0.030828,-0.0211662,0.13644,-0.166243,0.157611,-0.384099,-0.403059,-0.296968,0.323231,-0.00388564,-0.409776,0.27253,0.259851,0.124713,-0.0816769,0.098529,0.358713,0.476737,-0.446091,-0.104368,0.513393,-0.356535,0.492983,-0.301395,0.216878,0.193261,0.480668,-0.159186,0.468817,0.00459611,0.569858,0.0656743,-0.0619173,0.0379567,0.215932,0.0564584,0.269718,-0.00713668,0.434627,0.030828,-0.0211662,0.13644,-0.166243,0.157611,-0.384099,-0.403059,-0.296968,0.323231,-0.00388564,-0.409776,0.27253,-0.18108,-546.893
-549.264,0.888902,0.229538,4,15,0,562.847,-0.0910793,0.218573,0.245968,-0.112564,0.182388,0.168566,0.361468,-0.134816,0.0171313,-0.0412145,-0.165968,0.229935,-0.338863,-0.402314,0.0124661,0.221606,0.116404,-0.385538,0.245534,0.291822,0.0667016,-0.107674,0.363231,0.217046,-0.0321327,-0.330218,0.128816,0.403223,-0.461773,0.55717,-0.353649,0.191604,0.0371097,0.62451,0.233199,0.501678,0.0475949,0.621431,0.206837,-0.0910793,0.218573,0.245968,-0.112564,0.182388,0.168566,0.361468,-0.134816,0.0171313,-0.0412145,-0.165968,0.229935,-0.338863,-0.402314,0.0124661,0.221606,0.116404,-0.385538,0.245534,-0.347684,-547.587
-553.852,0.972397,0.229538,4,15,0,572.34,0.291108,0.0246284,0.330479,-0.0671767,0.220603,0.073038,0.212073,-0.0824337,0.010442,0.101667,-0.569502,0.301056,-0.691998,-0.0148065,-0.215597,0.233041,0.185772,-0.430331,0.140296,0.152467,-0.152034,0.0137385,0.184299,0.127817,0.206424,-0.115935,0.348006,0.544698,-0.562478,0.284841,-0.119328,0.284565,0.16821,0.438884,0.0766282,0.410959,0.401856,0.766119,0.0192503,0.291108,0.0246284,0.330479,-0.0671767,0.220603,0.073038,0.212073,-0.0824337,0.010442,0.101667,-0.569502,0.301056,-0.691998,-0.0148065,-0.215597,0.233041,0.185772,-0.430331,0.140296,-0.0523586,-551.974
-552.356,0.934535,0.229538,4,15,0,574.008,0.332236,0.324265,0.174685,0.10314,0.193441,0.352185,0.24769,0.479857,0.0295297,0.155205,-0.465026,0.00925614,-0.539717,-0.479329,-0.521417,0.254058,-0.0967248,-0.736739,0.176678,0.0156661,-0.315742,-0.350717,-0.272616,0.45191,-0.33545,-0.0641217,-0.0323795,0.255087,-0.0132772,0.517551,-0.122716,0.303957,0.0478475,0.456888,-0.163959,0.441277,-0.060384,0.423711,0.354109,0.332236,0.324265,0.174685,0.10314,0.193441,0.352185,0.24769,0.479857,0.0295297,0.155205,-0.465026,0.00925614,-0.539717,-0.479329,-0.521417,0.254058,-0.0967248,-0.736739,0.176678,0.00672694,-550.26
-549.661,0.992871,0.229538,4,15,0,570.966,0.120313,0.118602,0.232081,0.150478,0.277224,0.489414,0.308262,0.200609,-0.0680138,0.128989,-0.149339,-0.0840767,-0.589877,-0.355687,-0.347953,0.26215,-0.172264,-0.42284,-0.0393344,0.0619232,-0.155684,-0.0102991,-0.390398,0.54285,-0.217932,-0.0692598,-0.182538,0.205532,0.0386704,0.381293,-0.297882,0.271026,-0.0798484,0.434387,-0.27081,0.406451,-0.134291,0.384495,0.445684,0.120313,0.118602,0.232081,0.150478,0.277224,0.489414,0.308262,0.200609,-0.0680138,0.128989,-0.149339,-0.0840767,-0.589877,-0.355687,-0.347953,0.26215,-0.172264,-0.42284,-0.0393344,-0.0587372,-548.065
-560.524,0.940419,0.229538,4,15,0,575.31,0.557554,0.13721,0.67884,0.213425,0.519959,0.11757,0.207951,-0.121988,-0.279611,-0.230321,-0.772611,-0.0226187,-0.616556,-0.567378,-0.148784,0.381178,0.127959,-0.112462,-0.151446,0.273823,-0.0242807,0.486803,-0.281549,0.245732,0.115798,-0.699137,0.260452,0.0355244,-0.388837,0.397465,0.153614,0.0509047,-0.203052,0.199731,-0.407313,0.578666,0.589937,0.00865429,0.154142,0.557554,0.13721,0.67884,0.213425,0.519959,0.11757,0.207951,-0.121988,-0.279611,-0.230321,-0.772611,-0.0226187,-0.616556,-0.567378,-0.148784,0.381178,0.127959,-0.112462,-0.151446,0.082131,-557.954
-552.473,0.99487,0.229538,4,15,0,579.548,0.0865305,0.395896,0.306541,0.0014728,0.433779,0.206737,0.0160589,0.0192709,0.233823,0.00688158,-0.890884,0.1715,-0.311257,-0.402971,-0.0664661,0.225527,-0.269275,-0.0969351,-0.202503,0.330861,0.243432,0.098123,-0.224466,-0.116625,0.172925,-0.794974,0.331818,0.108299,0.0350528,0.275435,0.20128,0.417013,-0.121279,0.207685,-0.145516,0.394275,0.227165,0.13362,0.0485394,0.0865305,0.395896,0.306541,0.0014728,0.433779,0.206737,0.0160589,0.0192709,0.233823,0.00688158,-0.890884,0.1715,-0.311257,-0.402971,-0.0664661,0.225527,-0.269275,-0.0969351,-0.202503,0.136275,-550.759
-544.989,0.712752,0.229538,4,15,0,567.138,-0.0254035,0.289738,-0.033851,-0.108719,0.394987,0.230864,0.374885,0.00457093,-0.405395,-0.0273802,-0.366401,0.142607,-0.350481,-0.43146,-0.22463,0.440799,-0.281508,-0.114931,0.283472,0.221338,-0.183579,0.207557,-0.294129,0.273359,-0.0997652,-0.108717,-0.152002,0.286012,-0.141843,0.517356,0.0698561,0.0130285,-0.125725,0.309173,0.086707,0.475321,-0.0242104,0.421244,0.344857,-0.0254035,0.289738,-0.033851,-0.108719,0.394987,0.230864,0.374885,0.00457093,-0.405395,-0.0273802,-0.366401,0.142607,-0.350481,-0.43146,-0.22463,0.440799,-0.281508,-0.114931,0.283472,0.208235,-543.568
-557.229,0.932438,0.229538,4,15,0,572.948,0.134886,0.224323,0.0326637,-0.0719227,0.153673,-0.0157624,0.37787,-0.2562,-0.302503,0.416411,-0.270684,-0.0908998,-0.660613,-0.405111,0.0112032,0.48187,-0.023409,-0.208408,0.472301,0.382192,0.0454489,-0.0734377,0.124581,0.269853,-0.42794,-0.921983,-0.0800097,-0.000496376,0.145414,0.213253,0.0882232,-0.0652435,0.443719,0.290529,-0.356469,0.43598,0.0458764,0.6882,0.134876,0.134886,0.224323,0.0326637,-0.0719227,0.153673,-0.0157624,0.37787,-0.2562,-0.302503,0.416411,-0.270684,-0.0908998,-0.660613,-0.405111,0.0112032,0.48187,-0.023409,-0.208408,0.472301,0.000311831,-555.126
-545.237,0.973784,0.229538,4,15,0,569.782,0.179091,0.265554,0.131366,-0.133692,0.0150724,0.106694,0.396917,-0.175743,-0.257607,0.396829,-0.26641,0.182956,-0.333964,-0.3051,0.023022,0.361811,-0.424783,-0.409461,0.17466,0.251985,0.201736,-0.128226,0.218941,0.26935,-0.263123,-0.550361,-0.139746,0.0601662,-0.207399,0.423916,0.161242,0.0357422,0.121518,0.371265,-0.00854654,0.296711,-0.0957339,0.501245,0.0606828,0.179091,0.265554,0.131366,-0.133692,0.0150724,0.106694,0.396917,-0.175743,-0.257607,0.396829,-0.26641,0.182956,-0.333964,-0.3051,0.023022,0.361811,-0.424783,-0.409461,0.17466,0.0727891,-543.851
