# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:54:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/cln4hpmx.json
# init = 2 (Default)
# random
#   seed = 60083
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_3yc7d0mqu/poisson_3-20250829005419_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.241136
# Diagonal elements of inverse mass matrix:
# 0.0340341, 0.0326514, 0.0301547, 0.0391758, 0.0371149, 0.0330399, 0.0289301, 0.0438941, 0.043292, 0.040284, 0.0458367, 0.0250553, 0.0567169, 0.0612595, 0.0469139, 0.0386352, 0.0430078, 0.0524781, 0.0408971, 0.0399666, 0.0495553, 0.036982, 0.0404453, 0.0386738, 0.0521878, 0.0707802, 0.0407937, 0.0370619, 0.0615989, 0.0274894, 0.0420607, 0.0506262, 0.0337541, 0.0363922, 0.0479039, 0.0298111, 0.045197, 0.0354233, 0.0378678
-555.364,0.942453,0.241136,4,15,0,583.718,0.139386,0.578756,0.491427,0.45877,0.303717,0.152456,0.336783,-0.167215,-0.438287,0.415283,-0.215274,0.118915,-0.737425,-0.637256,-0.577741,0.355875,-0.00815089,-0.71998,0.0640239,0.232771,-0.680078,-0.29264,-0.365785,0.112388,0.0523018,-0.580883,-0.19105,-0.32,-0.0241336,0.576291,0.173502,0.203459,0.102621,0.324969,0.0393809,0.292177,0.00617744,0.442744,0.244225,0.139386,0.578756,0.491427,0.45877,0.303717,0.152456,0.336783,-0.167215,-0.438287,0.415283,-0.215274,0.118915,-0.737425,-0.637256,-0.577741,0.355875,-0.00815089,-0.71998,0.0640239,0.0859376,-552.608
-555.311,0.765887,0.241136,4,15,0,576.14,0.274297,-0.133258,-0.0121249,-0.326487,0.214,0.120029,0.481802,0.0491835,0.10767,-0.228259,-0.369431,0.584098,-0.0552198,-0.561524,-0.271145,0.154479,0.0144768,-0.273761,-0.145215,-0.0872679,0.101326,0.305355,0.14091,0.253255,-0.31924,-0.330558,-0.0429942,0.568277,-0.157984,0.2721,0.0293376,-0.0340949,-0.0163131,0.311218,-0.111148,0.673788,-0.1108,0.226739,-0.0527692,0.274297,-0.133258,-0.0121249,-0.326487,0.214,0.120029,0.481802,0.0491835,0.10767,-0.228259,-0.369431,0.584098,-0.0552198,-0.561524,-0.271145,0.154479,0.0144768,-0.273761,-0.145215,0.376391,-553.806
-555.105,0.818094,0.241136,4,15,0,578.441,0.276787,0.236229,-0.0376822,-0.2632,0.370756,0.0712568,0.698657,0.106708,-0.212049,-0.222069,0.00172496,0.497647,-0.180366,-0.656063,-0.251653,0.119836,0.0734389,-0.174503,-0.339524,-0.180522,-0.188155,0.0336446,-0.111471,0.405723,-0.35937,-0.161914,0.0678325,0.304628,-0.152202,0.276038,0.194626,0.0757633,-0.382401,0.388584,-0.275299,0.661961,-0.152637,0.758839,0.249422,0.276787,0.236229,-0.0376822,-0.2632,0.370756,0.0712568,0.698657,0.106708,-0.212049,-0.222069,0.00172496,0.497647,-0.180366,-0.656063,-0.251653,0.119836,0.0734389,-0.174503,-0.339524,-0.115932,-553.109
-557.523,0.9885,0.241136,4,15,0,574.277,0.164377,0.304386,0.578902,0.367455,0.084451,0.285604,-0.0275554,-0.176961,-0.130866,0.422168,-0.736658,0.0240248,-0.548925,-0.325072,-0.0960347,0.40796,-0.13468,-0.676762,0.18046,0.452351,-0.0818201,0.0983388,-0.279207,-0.0157179,0.199936,-0.444816,-0.158546,-0.0367287,-0.101934,0.530361,0.108237,-0.358769,0.300158,0.526792,0.151198,0.219209,0.398276,0.0137788,-0.042857,0.164377,0.304386,0.578902,0.367455,0.084451,0.285604,-0.0275554,-0.176961,-0.130866,0.422168,-0.736658,0.0240248,-0.548925,-0.325072,-0.0960347,0.40796,-0.13468,-0.676762,0.18046,0.0337255,-555.456
-558.162,0.997227,0.241136,4,15,0,581.426,0.353654,-0.0677959,-0.164997,-0.0729759,0.211268,-0.201104,0.428942,-0.212163,-0.0159078,-0.0446685,-0.319279,0.683816,-0.0602476,-0.384201,-0.074666,0.0815393,-0.018909,0.0421017,-0.0826982,0.0689558,-0.312299,-0.194186,0.221399,0.285338,-0.0888615,-0.431811,-0.0567505,0.279255,-0.283591,0.571247,-0.0586613,0.0164213,-0.250482,0.439602,-0.59162,0.28179,-0.142958,0.648632,0.516346,0.353654,-0.0677959,-0.164997,-0.0729759,0.211268,-0.201104,0.428942,-0.212163,-0.0159078,-0.0446685,-0.319279,0.683816,-0.0602476,-0.384201,-0.074666,0.0815393,-0.018909,0.0421017,-0.0826982,-0.0817087,-556.377
-546.866,1,0.241136,4,15,0,572.405,0.227026,0.115124,0.422819,0.122692,0.0394308,0.0649368,0.656663,0.0235264,0.0723984,0.128616,-0.418818,0.204905,-0.475106,-0.37575,-0.294921,0.151593,-0.12728,-0.527887,0.00573338,0.400292,0.0949434,-0.213838,-0.334982,0.42566,0.274299,-0.146851,-0.160503,0.370431,-0.128759,0.245792,0.0640538,0.193569,0.232405,0.402431,-0.158902,0.695251,0.30097,0.281175,-0.040346,0.227026,0.115124,0.422819,0.122692,0.0394308,0.0649368,0.656663,0.0235264,0.0723984,0.128616,-0.418818,0.204905,-0.475106,-0.37575,-0.294921,0.151593,-0.12728,-0.527887,0.00573338,-0.0157028,-545.122
