# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:53:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/pa9gejil.json
# init = 2 (Default)
# random
#   seed = 1783
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_32rttxkv2/poisson_3-20250829005356_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.172331
# Diagonal elements of inverse mass matrix:
# 0.0793412, 0.0769921, 0.0922576, 0.0881649, 0.0692869, 0.0613458, 0.0674572, 0.0852725, 0.0761693, 0.0855435, 0.0920484, 0.0957369, 0.0887019, 0.106434, 0.153918, 0.0579699, 0.0966242, 0.0772546, 0.0813223, 0.0739204, 0.0904873, 0.0751909, 0.0701354, 0.0946591, 0.0947539, 0.0747515, 0.0673414, 0.0868024, 0.0909852, 0.156693, 0.0792055, 0.0797963, 0.0873647, 0.10173, 0.141854, 0.0945663, 0.11715, 0.065456, 0.0728004
-269.587,0.988015,0.172331,5,31,0,288.576,0.0680964,0.322437,-0.243127,0.459055,-0.66582,0.80771,0.421192,-0.317572,0.357535,0.186318,0.00311482,0.0678164,-0.014499,-0.209562,-0.712641,0.155548,-0.506792,-0.38648,0.288363,0.213797,0.342722,-0.156328,0.407907,-0.403842,-0.107418,0.206955,0.374935,0.291611,-0.170776,-0.792536,0.108804,0.578085,0.0545284,0.0075532,-0.573658,-0.197015,-0.686105,0.88309,-0.170108,0.0680964,0.322437,-0.243127,0.459055,-0.66582,0.80771,0.421192,-0.317572,0.357535,0.186318,0.00311482,0.0678164,-0.014499,-0.209562,-0.712641,0.155548,-0.506792,-0.38648,0.288363,-0.080692,-266.369
-266.988,0.93612,0.172331,5,31,0,291.568,0.031786,-0.0484165,-0.0790701,-0.0979244,0.565847,0.0387779,0.0602012,0.14142,0.00185959,-0.514541,-0.408442,0.0159676,0.0161951,0.236221,-0.384897,0.393058,0.0108897,-0.09941,-0.0305432,0.278839,-0.454806,0.460681,0.419789,-0.206952,0.016997,-0.105702,0.574073,0.512746,-0.125458,-0.174924,0.0951307,-0.295424,0.00542318,0.135433,-0.334415,-0.134631,-0.0772275,0.167894,0.113834,0.031786,-0.0484165,-0.0790701,-0.0979244,0.565847,0.0387779,0.0602012,0.14142,0.00185959,-0.514541,-0.408442,0.0159676,0.0161951,0.236221,-0.384897,0.393058,0.0108897,-0.09941,-0.0305432,0.15102,-265.576
-268.789,0.947292,0.172331,4,31,0,284.53,0.327962,0.0292715,0.173708,0.106988,-0.0420225,0.0750123,0.423802,0.24456,0.420874,-0.483099,-0.373784,-0.11248,-0.629555,0.0587325,-0.415572,0.198278,-0.373707,-0.075234,0.529935,0.249833,-0.45985,0.0561638,0.511112,-0.245457,0.36043,0.193992,0.364681,0.266192,-0.142782,-0.445843,0.452346,0.0474004,-0.0121973,0.531785,-0.691614,0.00062344,-0.26112,0.388684,0.0613383,0.327962,0.0292715,0.173708,0.106988,-0.0420225,0.0750123,0.423802,0.24456,0.420874,-0.483099,-0.373784,-0.11248,-0.629555,0.0587325,-0.415572,0.198278,-0.373707,-0.075234,0.529935,-0.0836701,-266.6
-277.573,0.853756,0.172331,4,15,0,290.494,-0.0568666,0.0145363,0.230719,0.290035,0.667875,0.5129,0.597539,-0.298541,-0.189002,-0.921824,0.117594,0.141372,-0.275116,-0.561096,-0.976756,0.125943,0.353041,-0.22672,-0.0247102,0.080677,-0.283869,-0.264299,0.353327,-0.717505,-0.236078,0.095429,0.0726389,0.583659,0.466413,-0.0102684,-0.0289679,0.146506,0.103985,-0.18554,-0.168476,-0.0399868,-0.290139,0.862821,0.138375,-0.0568666,0.0145363,0.230719,0.290035,0.667875,0.5129,0.597539,-0.298541,-0.189002,-0.921824,0.117594,0.141372,-0.275116,-0.561096,-0.976756,0.125943,0.353041,-0.22672,-0.0247102,0.479077,-274.511
-273.355,1,0.172331,4,15,0,289.567,0.431357,0.439242,0.0246877,0.144559,-0.538617,0.258205,0.52972,0.243322,-0.458315,-0.275093,-0.381387,0.147502,0.156524,0.118338,-0.0903915,-0.105309,-0.471822,0.108478,-0.111134,0.0230218,0.205877,0.259368,0.752878,-0.128435,-0.236867,0.352094,0.278723,0.213269,-0.261245,-0.942147,0.349232,-0.112508,0.0104886,0.356422,-0.679794,0.0886392,-0.262788,0.378486,0.0822315,0.431357,0.439242,0.0246877,0.144559,-0.538617,0.258205,0.52972,0.243322,-0.458315,-0.275093,-0.381387,0.147502,0.156524,0.118338,-0.0903915,-0.105309,-0.471822,0.108478,-0.111134,-0.169867,-270.976
-271.903,0.998473,0.172331,5,31,0,290.764,-0.147154,0.0776747,-0.469115,0.326736,0.722665,0.54724,0.0147934,-0.547711,-0.160721,-0.224141,-0.0399771,0.236934,-0.174065,-0.158139,-0.823789,0.509812,0.166683,-0.457423,0.35674,0.317234,0.0923216,0.00999484,0.178169,-0.342692,0.19323,-0.365167,0.298279,0.409218,0.018105,0.0329978,0.0680682,0.459752,-0.0384,-0.173062,-0.375745,-0.0210984,-0.440703,0.86127,-0.22376,-0.147154,0.0776747,-0.469115,0.326736,0.722665,0.54724,0.0147934,-0.547711,-0.160721,-0.224141,-0.0399771,0.236934,-0.174065,-0.158139,-0.823789,0.509812,0.166683,-0.457423,0.35674,0.242957,-269.388
