# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:53:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/pa9gejil.json
# init = 2 (Default)
# random
#   seed = 1783
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_32rttxkv2/poisson_3-20250829005356_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.187935
# Diagonal elements of inverse mass matrix:
# 0.0661302, 0.065194, 0.0888197, 0.0888327, 0.0777606, 0.078749, 0.0632762, 0.0949715, 0.0765289, 0.103494, 0.0976496, 0.081253, 0.0815544, 0.0937323, 0.111274, 0.0601612, 0.0898718, 0.0910647, 0.0688782, 0.0885525, 0.0798863, 0.0716763, 0.0593064, 0.10163, 0.0944969, 0.0800942, 0.0608419, 0.0702151, 0.0850262, 0.131252, 0.0755262, 0.078555, 0.0762254, 0.0781055, 0.138465, 0.107427, 0.0998881, 0.045881, 0.0768965
-283.867,1,0.187935,5,31,0,311.904,-0.163882,0.203787,0.0652349,0.0771373,0.229282,-0.120805,0.501326,-0.359846,-0.381747,-0.299639,-0.514801,0.568463,0.341535,-0.103073,-0.341942,0.0328141,0.438877,0.428554,-0.630225,-0.113525,0.0331614,0.238061,0.578443,-0.247287,0.304844,0.327449,0.282406,0.419689,-0.353916,-0.677816,0.180518,-0.00764856,-0.377353,0.327158,-0.54683,-0.268644,-1.4884,0.392995,0.228909,-0.163882,0.203787,0.0652349,0.0771373,0.229282,-0.120805,0.501326,-0.359846,-0.381747,-0.299639,-0.514801,0.568463,0.341535,-0.103073,-0.341942,0.0328141,0.438877,0.428554,-0.630225,0.0289497,-280.391
-283.218,0.999776,0.187935,5,31,0,302.166,0.345407,0.0345656,0.14657,0.303457,0.261967,0.0673428,0.0368151,0.470034,0.548724,-0.5441,-0.580871,0.493589,-0.401002,-0.046505,-1.07316,0.354552,-0.1058,0.263222,-0.63257,0.343687,-0.129876,-0.122195,0.100016,-0.53593,0.520657,0.152475,0.60768,0.625312,-0.974205,-0.75167,0.0654547,-0.159736,0.157184,-0.270674,-0.15209,-0.487368,-0.664382,0.456607,-0.489964,0.345407,0.0345656,0.14657,0.303457,0.261967,0.0673428,0.0368151,0.470034,0.548724,-0.5441,-0.580871,0.493589,-0.401002,-0.046505,-1.07316,0.354552,-0.1058,0.263222,-0.63257,0.0577614,-279.256
-273.049,1,0.187935,4,15,0,298.403,0.0863415,-0.161542,0.173726,-0.210051,0.413484,0.778574,0.0380951,-0.109013,0.656817,-0.600083,-0.073767,0.285237,-0.0488388,0.301082,-1.46234,0.158223,-0.050247,-0.158627,-0.199434,0.17594,-0.102434,0.307679,0.460194,0.0368735,-0.208887,0.0207341,0.337094,0.303742,-0.491732,-0.447461,-0.320272,0.00923222,-0.15997,0.000671441,-0.0260536,0.102678,-0.645472,0.382254,0.176948,0.0863415,-0.161542,0.173726,-0.210051,0.413484,0.778574,0.0380951,-0.109013,0.656817,-0.600083,-0.073767,0.285237,-0.0488388,0.301082,-1.46234,0.158223,-0.050247,-0.158627,-0.199434,0.182368,-270.111
-273.002,0.947569,0.187935,5,31,0,296.892,0.388046,0.523431,-0.185659,0.255402,0.123523,-0.0473147,0.260886,0.0154347,-0.733787,-0.042884,-0.269027,0.134464,-0.28998,-0.458676,-0.185833,0.462815,-0.202808,-0.0859004,-0.126167,0.359465,-0.249343,-0.321808,0.0932239,-0.404835,-0.0476304,-0.0503288,-0.0384179,-0.0692765,0.306503,-0.243839,0.255579,0.483585,0.386087,0.271089,-0.944191,-0.358362,0.0329195,0.564631,-0.0767005,0.388046,0.523431,-0.185659,0.255402,0.123523,-0.0473147,0.260886,0.0154347,-0.733787,-0.042884,-0.269027,0.134464,-0.28998,-0.458676,-0.185833,0.462815,-0.202808,-0.0859004,-0.126167,0.464037,-270.828
-282.253,0.968393,0.187935,4,15,0,295.296,0.386403,0.318906,-0.275856,0.086347,-0.0331107,-0.117188,0.408388,0.00789873,-0.147839,0.416713,0.27959,-0.283501,-0.112009,-0.889434,-0.45844,0.296249,-0.0250517,-0.0130937,-0.325627,0.605239,0.244806,-0.0779354,-0.115402,-0.798304,-0.348621,-0.0232482,0.157609,-0.114024,0.20207,-0.444315,-0.0353331,0.697347,-0.0239446,0.245738,-1.16181,-0.192785,-0.00496377,0.764651,0.340199,0.386403,0.318906,-0.275856,0.086347,-0.0331107,-0.117188,0.408388,0.00789873,-0.147839,0.416713,0.27959,-0.283501,-0.112009,-0.889434,-0.45844,0.296249,-0.0250517,-0.0130937,-0.325627,0.480654,-279.155
-281.904,0.99914,0.187935,5,31,0,305.478,0.112098,0.208096,-0.200651,0.162721,0.000932648,0.767361,-0.118202,-0.330179,0.510201,-0.272745,-0.3122,0.428938,-0.21265,-0.0161907,-0.151538,-0.028603,-0.568508,-0.461665,0.663943,-0.331276,-0.0892005,-0.111565,0.723729,-1.34831,-0.726376,-0.117525,0.401037,0.528299,-0.474693,-1.13993,0.154959,-0.193576,0.474849,-0.0807358,-0.553224,-0.653557,-0.809347,0.578783,-0.404298,0.112098,0.208096,-0.200651,0.162721,0.000932648,0.767361,-0.118202,-0.330179,0.510201,-0.272745,-0.3122,0.428938,-0.21265,-0.0161907,-0.151538,-0.028603,-0.568508,-0.461665,0.663943,-0.18116,-277.077
