# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_4_model
# start_datetime = 2025-08-29 03:55:08 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/31mziyn2.json
# init = 2 (Default)
# random
#   seed = 33455
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_40h3999pm/poisson_4-20250829005508_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.233517
# Diagonal elements of inverse mass matrix:
# 0.0217999, 0.0168335, 0.0129892, 0.0221331, 0.0179412, 0.0175135, 0.0139017, 0.0297621, 0.0237501, 0.0231661, 0.0246057, 0.017915, 0.018748, 0.0313314, 0.0236103, 0.0152559, 0.0234831, 0.0256524, 0.0205655, 0.0291965, 0.0388739, 0.0251311, 0.0254634, 0.0268241, 0.0225315, 0.0330392, 0.027202, 0.0227214, 0.0258611, 0.016289, 0.0165484, 0.0243678, 0.0254928, 0.0170252, 0.0232122, 0.0162188, 0.0211681, 0.0218473, 0.0187523, 0.00451228
-1013.79,0.984356,0.233517,4,15,0,1036.6,0.126013,0.350329,0.490617,-0.158208,0.181301,-0.0978953,0.231016,-0.424947,-0.0563988,-0.0120138,-0.271683,0.229704,0.190313,-0.325267,-0.0910577,0.0587841,-0.201402,0.103845,-0.278247,-0.268678,-0.301368,-0.258547,-0.208456,-0.293487,0.0443837,-0.682524,-0.453805,-0.128852,-0.308059,0.226518,0.165762,0.0200241,0.0755546,0.0201192,-0.258893,0.0379631,-0.289412,0.00490751,0.129782,0.358105,0.126013,0.350329,0.490617,-0.158208,0.181301,-0.0978953,0.231016,-0.424947,-0.0563988,-0.0120138,-0.271683,0.229704,0.190313,-0.325267,-0.0910577,0.0587841,-0.201402,0.103845,-0.278247,-0.044803,-1012.48
-1019.31,0.976316,0.233517,4,15,0,1033.53,0.0522016,0.56505,0.465368,-0.00808152,0.145118,-0.0348747,0.157827,-0.399465,-0.0120125,0.0078385,-0.488364,0.069721,0.107107,-0.633627,0.266818,0.16448,-0.0811933,-0.0175006,-0.289976,-0.141328,-0.447752,-0.225984,-0.0503072,-0.430809,-0.0910891,-0.483525,-0.268127,-0.135471,-0.429458,0.257585,0.406872,-0.156388,-0.40686,-0.118652,-0.483216,0.102199,-0.269134,0.0618266,0.0434873,0.464597,0.0522016,0.56505,0.465368,-0.00808152,0.145118,-0.0348747,0.157827,-0.399465,-0.0120125,0.0078385,-0.488364,0.069721,0.107107,-0.633627,0.266818,0.16448,-0.0811933,-0.0175006,-0.289976,-0.0364348,-1017.54
-1019.38,0.949009,0.233517,4,15,0,1035.77,0.018753,-0.0337311,0.31204,-0.0750413,0.296861,0.0402727,0.579966,-0.221775,-0.0795383,0.0648168,-0.160962,0.279449,0.118003,-0.293518,-0.453553,0.427856,-0.390419,-0.178016,0.00556369,-0.652817,-0.446847,-0.124845,-0.518556,0.0340672,-0.0089921,-0.783977,-0.127808,-0.116114,-0.277922,0.310637,-0.169993,-0.22289,0.0137706,0.34843,-0.137543,0.0645299,-0.261362,0.260565,0.0798363,0.372495,0.018753,-0.0337311,0.31204,-0.0750413,0.296861,0.0402727,0.579966,-0.221775,-0.0795383,0.0648168,-0.160962,0.279449,0.118003,-0.293518,-0.453553,0.427856,-0.390419,-0.178016,0.00556369,-0.257026,-1017.58
-1014.83,0.951808,0.233517,4,15,0,1035.89,-0.0658274,0.202882,0.103423,0.00285719,0.158255,0.182054,0.473917,-0.117178,0.0446145,-0.0561034,-0.301106,0.200888,-0.127466,-0.351466,-0.0516576,0.377107,-0.463586,-0.0362221,0.00881953,-0.0696968,-0.353951,-0.0260789,-0.647073,-0.0269523,0.032941,-0.62975,-0.157619,-0.105181,-0.156446,0.442683,-0.0892641,-0.322054,0.0957825,0.20056,-0.0430479,0.277156,0.0228975,0.148543,0.212558,0.362403,-0.0658274,0.202882,0.103423,0.00285719,0.158255,0.182054,0.473917,-0.117178,0.0446145,-0.0561034,-0.301106,0.200888,-0.127466,-0.351466,-0.0516576,0.377107,-0.463586,-0.0362221,0.00881953,-0.184205,-1013.52
-1021.83,0.945333,0.233517,4,15,0,1031.82,0.0398176,0.352357,0.571511,0.046898,0.119177,-0.154181,0.457846,-0.351579,-0.18066,0.0795114,-0.541635,0.140684,0.208473,-0.257999,-0.19479,0.0709763,0.0932276,-0.0989056,-0.181812,-0.308084,-0.334269,-0.129028,0.356615,-0.159636,0.0494364,-0.314999,-0.0421377,-0.0513312,-0.274333,0.263821,0.609268,0.0122277,-0.265553,0.195461,-0.209859,0.218259,-0.224047,0.367733,-0.0270874,0.347874,0.0398176,0.352357,0.571511,0.046898,0.119177,-0.154181,0.457846,-0.351579,-0.18066,0.0795114,-0.541635,0.140684,0.208473,-0.257999,-0.19479,0.0709763,0.0932276,-0.0989056,-0.181812,-0.218918,-1020.38
-1017.75,0.983259,0.233517,4,15,0,1047.7,0.0366183,0.289984,0.339561,0.103744,0.122134,-0.126855,0.505294,-0.521717,-0.151482,0.046497,-0.334541,0.197827,0.102927,-0.239975,0.00162845,0.0614519,-0.148259,-0.112557,-0.208789,-0.288279,-0.441529,0.0549772,0.0442827,-0.383128,0.0263247,-0.498194,0.174711,0.0167143,-0.220642,0.396552,0.606822,0.103588,-0.331747,0.237473,-0.138196,0.0736939,-0.230147,0.283271,0.057079,0.352886,0.0366183,0.289984,0.339561,0.103744,0.122134,-0.126855,0.505294,-0.521717,-0.151482,0.046497,-0.334541,0.197827,0.102927,-0.239975,0.00162845,0.0614519,-0.148259,-0.112557,-0.208789,0.0365077,-1016.33
