# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_2_model
# start_datetime = 2025-08-29 03:52:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/n0hk6rpu.json
# init = 2 (Default)
# random
#   seed = 48250
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_2h8q5lvtk/poisson_2-20250829005256_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_2.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.204274
# Diagonal elements of inverse mass matrix:
# 0.0313253, 0.036449, 0.0369426, 0.0370263, 0.0346481, 0.0392887, 0.0330294, 0.033748, 0.0315408, 0.0353712, 0.0341035, 0.0345899, 0.0415888, 0.0456194, 0.0418259, 0.0311691, 0.0463978, 0.0278038, 0.0313099, 0.00720719
-268.206,0.995189,0.204274,4,15,0,274.485,0.0742882,0.113858,0.600924,-0.50697,-0.213947,-0.521607,0.628345,0.0286744,0.310494,-0.050749,-0.0117037,-0.0729119,-0.158357,0.0571015,-0.221542,0.193792,-0.354955,0.129178,0.222344,0.359735,0.0742882,0.113858,0.600924,-0.50697,-0.213947,-0.521607,0.628345,0.0286744,0.310494,-0.050749,-0.0117037,-0.0729119,-0.158357,0.0571015,-0.221542,0.193792,-0.354955,0.129178,0.222344,-0.246255,-267.26
-272.483,0.969691,0.204274,4,15,0,277.791,-0.0301405,0.202589,0.0566042,-0.00833781,0.0389512,-0.345723,0.534886,-0.0472528,0.00924125,0.00230601,0.949838,-0.372898,-0.203474,-0.563902,-0.00312212,0.218784,0.146325,-0.0597299,-0.3159,0.157329,-0.0301405,0.202589,0.0566042,-0.00833781,0.0389512,-0.345723,0.534886,-0.0472528,0.00924125,0.00230601,0.949838,-0.372898,-0.203474,-0.563902,-0.00312212,0.218784,0.146325,-0.0597299,-0.3159,-0.209043,-271.457
-264.683,0.946441,0.204274,4,15,0,279.52,-0.0446212,0.156345,0.389241,-0.428374,-0.246108,-0.157095,0.786081,0.00264691,0.182804,-0.0820716,0.291203,-0.433077,-0.0387596,-0.286997,-0.386803,0.259646,0.317155,0.0917403,0.0569925,0.223417,-0.0446212,0.156345,0.389241,-0.428374,-0.246108,-0.157095,0.786081,0.00264691,0.182804,-0.0820716,0.291203,-0.433077,-0.0387596,-0.286997,-0.386803,0.259646,0.317155,0.0917403,0.0569925,-0.429949,-263.763
-267.406,0.843268,0.204274,4,15,0,275.273,0.0505572,0.0568528,0.147925,0.0149741,-0.101467,-0.258839,0.835921,0.0523901,0.160954,-0.331329,0.15363,-0.25034,-0.503431,-0.0939123,-0.263476,0.100352,0.230532,0.110963,-0.0160011,0.171319,0.0505572,0.0568528,0.147925,0.0149741,-0.101467,-0.258839,0.835921,0.0523901,0.160954,-0.331329,0.15363,-0.25034,-0.503431,-0.0939123,-0.263476,0.100352,0.230532,0.110963,-0.0160011,-0.0962566,-266.673
-267.023,0.996983,0.204274,4,31,0,275.847,-0.00552779,0.104138,0.190822,0.0459709,-0.0989111,-0.335484,0.765781,0.224052,0.236248,-0.170404,-0.037036,-0.0407787,-0.297902,-0.304682,0.00839906,0.128915,0.043516,-0.086938,0.0472957,0.187682,-0.00552779,0.104138,0.190822,0.0459709,-0.0989111,-0.335484,0.765781,0.224052,0.236248,-0.170404,-0.037036,-0.0407787,-0.297902,-0.304682,0.00839906,0.128915,0.043516,-0.086938,0.0472957,-0.417475,-266.453
-267.916,0.905167,0.204274,4,15,0,278.026,0.013088,0.24868,0.345345,-0.22033,-0.0707473,-0.60822,0.663388,0.138812,0.194239,0.0174729,0.197758,-0.0819678,-0.551245,-0.343759,0.290611,-0.0540219,-0.0612476,-0.118042,-0.00546126,0.226595,0.013088,0.24868,0.345345,-0.22033,-0.0707473,-0.60822,0.663388,0.138812,0.194239,0.0174729,0.197758,-0.0819678,-0.551245,-0.343759,0.290611,-0.0540219,-0.0612476,-0.118042,-0.00546126,0.00564759,-267.053
-273.795,0.888164,0.204274,5,31,0,282.061,0.0586548,0.131915,-0.100709,-0.310673,0.0588538,-0.244524,0.808792,-0.0766371,0.383615,0.173012,0.0513652,-0.417197,0.270665,-0.245882,-0.504267,-0.207316,0.345297,0.471516,0.0629294,0.355737,0.0586548,0.131915,-0.100709,-0.310673,0.0588538,-0.244524,0.808792,-0.0766371,0.383615,0.173012,0.0513652,-0.417197,0.270665,-0.245882,-0.504267,-0.207316,0.345297,0.471516,0.0629294,-0.709409,-272.741
-275.242,0.837537,0.204274,4,15,0,288.894,0.156173,0.296841,0.263559,0.0223558,0.212998,-0.463239,0.616924,0.142156,0.575326,-0.25579,0.133936,-0.22129,-0.123001,0.0162833,-0.552402,-0.125322,-0.262441,0.418268,-0.0510454,0.339325,0.156173,0.296841,0.263559,0.0223558,0.212998,-0.463239,0.616924,0.142156,0.575326,-0.25579,0.133936,-0.22129,-0.123001,0.0162833,-0.552402,-0.125322,-0.262441,0.418268,-0.0510454,-0.800292,-274.24
-270.43,1,0.204274,4,15,0,284.473,0.283232,0.369502,0.0458453,-0.400422,0.155553,-0.133284,0.19164,0.0875603,-0.191996,-0.00109565,0.128636,-0.19116,-0.2962,-0.411186,0.121838,0.0750141,0.132811,0.0666398,-0.141207,0.293707,0.283232,0.369502,0.0458453,-0.400422,0.155553,-0.133284,0.19164,0.0875603,-0.191996,-0.00109565,0.128636,-0.19116,-0.2962,-0.411186,0.121838,0.0750141,0.132811,0.0666398,-0.141207,0.108281,-269.95
-268.7,0.971923,0.204274,4,31,0,280.598,0.0597709,0.0328394,-0.0351657,-0.132111,0.185064,-0.208693,0.977428,-0.112815,0.266378,0.0521206,0.325241,-0.6609,-0.12244,-0.0998864,-0.305531,0.00341558,-0.168909,-0.0649287,-0.0628227,0.252272,0.0597709,0.0328394,-0.0351657,-0.132111,0.185064,-0.208693,0.977428,-0.112815,0.266378,0.0521206,0.325241,-0.6609,-0.12244,-0.0998864,-0.305531,0.00341558,-0.168909,-0.0649287,-0.0628227,0.0719469,-267.748
