# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_1_model
# start_datetime = 2025-08-29 03:52:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/bx57jsqd.json
# init = 2 (Default)
# random
#   seed = 55434
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_1yso3uiwq/poisson_1-20250829005217_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_1.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.250642
# Diagonal elements of inverse mass matrix:
# 0.0387639, 0.0451586, 0.0457117, 0.0466617, 0.0430709, 0.0442312, 0.0390854, 0.0425414, 0.0424888, 0.0322371, 0.0417089, 0.057758, 0.0418976, 0.0411216, 0.0445627, 0.0404959, 0.0344771, 0.039835, 0.0367659
-274.394,0.997418,0.250642,4,15,0,279.578,0.157307,0.218186,-0.044294,0.0485451,0.256175,0.375901,0.281753,0.221719,0.0527966,0.0577066,0.0447852,-0.352417,-0.270576,-0.407609,-0.447497,0.210088,-0.228163,0.269438,-0.594914,0.157307,0.218186,-0.044294,0.0485451,0.256175,0.375901,0.281753,0.221719,0.0527966,0.0577066,0.0447852,-0.352417,-0.270576,-0.407609,-0.447497,0.210088,-0.228163,0.269438,-0.594914,0.151069,-273.64
-273.225,0.958788,0.250642,4,15,0,291.793,0.333696,0.215332,0.123456,-0.130394,0.233355,0.380003,0.0999511,0.113267,0.0173704,-0.183685,0.231006,-0.454058,-0.291577,-0.262206,-0.475057,0.216734,-0.209631,0.197095,-0.296388,0.333696,0.215332,0.123456,-0.130394,0.233355,0.380003,0.0999511,0.113267,0.0173704,-0.183685,0.231006,-0.454058,-0.291577,-0.262206,-0.475057,0.216734,-0.209631,0.197095,-0.296388,0.141731,-272.574
-275.224,0.989466,0.250642,4,15,0,282.126,-0.451591,0.00964547,-0.450918,-0.335955,0.278999,0.330889,0.412994,-0.603995,-0.279877,0.146415,-0.253487,0.431533,0.147064,0.11868,-0.0864221,0.509855,0.0395707,0.00268153,-0.172756,-0.451591,0.00964547,-0.450918,-0.335955,0.278999,0.330889,0.412994,-0.603995,-0.279877,0.146415,-0.253487,0.431533,0.147064,0.11868,-0.0864221,0.509855,0.0395707,0.00268153,-0.172756,0.206674,-274.26
-274.687,0.872965,0.250642,4,15,0,283.906,0.378864,0.211267,0.179724,-0.00131552,0.131727,0.402269,-0.0614256,0.0113908,-0.0814655,-0.181718,0.440087,-0.401388,-0.268926,-0.176435,-0.39649,0.289998,-0.367813,0.0546887,-0.363882,0.378864,0.211267,0.179724,-0.00131552,0.131727,0.402269,-0.0614256,0.0113908,-0.0814655,-0.181718,0.440087,-0.401388,-0.268926,-0.176435,-0.39649,0.289998,-0.367813,0.0546887,-0.363882,0.200842,-273.98
-277.284,0.989426,0.250642,4,15,0,287.368,-0.485846,-0.410853,-0.226625,0.0415987,0.0886915,0.458729,0.11587,-0.469043,-0.344586,0.0822817,0.185693,0.296039,0.353437,-0.00152759,-0.0515294,0.0573355,0.0744823,0.196409,-0.0341902,-0.485846,-0.410853,-0.226625,0.0415987,0.0886915,0.458729,0.11587,-0.469043,-0.344586,0.0822817,0.185693,0.296039,0.353437,-0.00152759,-0.0515294,0.0573355,0.0744823,0.196409,-0.0341902,0.0736329,-276.617
-274.292,1,0.250642,4,15,0,288.367,-0.254823,-0.251123,-0.15929,-0.0234841,0.573755,0.506252,0.0375212,-0.238387,-0.681443,-0.0499726,0.0365584,0.0781438,0.0897208,0.167826,-0.521861,0.194404,0.339719,0.0891892,-0.136341,-0.254823,-0.251123,-0.15929,-0.0234841,0.573755,0.506252,0.0375212,-0.238387,-0.681443,-0.0499726,0.0365584,0.0781438,0.0897208,0.167826,-0.521861,0.194404,0.339719,0.0891892,-0.136341,0.203637,-273.412
-268.802,0.991416,0.250642,4,15,0,278.877,0.146083,0.479464,-0.205072,-0.18777,0.189853,0.297864,0.314585,-0.343443,0.167622,-0.160857,0.0496656,0.0646463,-0.252829,-0.205128,-0.434398,0.565089,-0.38465,0.0224675,-0.23322,0.146083,0.479464,-0.205072,-0.18777,0.189853,0.297864,0.314585,-0.343443,0.167622,-0.160857,0.0496656,0.0646463,-0.252829,-0.205128,-0.434398,0.565089,-0.38465,0.0224675,-0.23322,0.110025,-268.028
