# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_4_model
# start_datetime = 2025-08-29 03:54:58 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/rgo921w4.json
# init = 2 (Default)
# random
#   seed = 55727
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_4itgs6tt6/poisson_4-20250829005458_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.178286
# Diagonal elements of inverse mass matrix:
# 0.0317209, 0.0277879, 0.053923, 0.0414436, 0.0332146, 0.0436322, 0.0360627, 0.0355498, 0.0480019, 0.0437377, 0.0385297, 0.0335402, 0.0414408, 0.0452649, 0.046836, 0.0278155, 0.0511329, 0.0460531, 0.039265, 0.0338942, 0.0475763, 0.0462147, 0.0357628, 0.0487985, 0.0339207, 0.0440651, 0.0366325, 0.0336422, 0.0416379, 0.058049, 0.0462789, 0.0395439, 0.0428801, 0.0391174, 0.0580114, 0.0626259, 0.0448839, 0.0293888, 0.0615931, 0.00805656
-548.048,0.94767,0.178286,5,31,0,563.174,0.117688,0.507455,-0.207845,0.0740103,0.521181,-0.380582,-0.0565394,-0.120547,0.00634975,-0.412352,-0.0847433,0.524531,-0.174555,0.203649,-0.448271,0.172119,-0.312375,-0.476313,0.263606,0.337204,-0.0256633,0.355069,0.084741,-0.0172825,0.169928,0.00177133,0.544149,0.340327,0.125165,-0.560246,-0.30385,0.0906546,0.203341,-0.1508,-0.0504279,-0.685686,-0.0742318,0.343328,-0.405864,0.0897799,0.117688,0.507455,-0.207845,0.0740103,0.521181,-0.380582,-0.0565394,-0.120547,0.00634975,-0.412352,-0.0847433,0.524531,-0.174555,0.203649,-0.448271,0.172119,-0.312375,-0.476313,0.263606,0.283534,-546.121
-544.503,0.985387,0.178286,5,31,0,565.736,0.444159,0.221615,-0.16613,0.0672762,-0.392767,0.156085,0.351366,0.0344773,0.0562672,-0.0853907,0.0688734,-0.142857,-0.199314,-0.189875,-0.00295719,0.349257,-0.117883,-0.293775,-0.381871,0.0651466,-0.0374858,-0.0657163,0.298015,-0.165103,-0.0574801,0.0959649,-0.363033,-0.146715,0.0142805,0.0182224,0.0129317,-0.0247151,0.0703939,0.173875,-0.390051,-0.37583,-0.112614,0.381945,-0.305974,0.245054,0.444159,0.221615,-0.16613,0.0672762,-0.392767,0.156085,0.351366,0.0344773,0.0562672,-0.0853907,0.0688734,-0.142857,-0.199314,-0.189875,-0.00295719,0.349257,-0.117883,-0.293775,-0.381871,0.223443,-543.505
-543.079,0.976331,0.178286,5,31,0,565.476,0.317988,0.361203,-0.237674,0.246455,0.51738,-0.27134,0.0344511,-0.0341842,-0.11693,-0.663275,0.0341229,0.394155,-0.157716,0.274376,-0.766879,0.276388,-0.244275,-0.418762,0.256839,0.213473,0.0437184,0.0254698,0.0187983,0.0748366,0.0133853,0.0341093,0.174264,-0.0199087,0.0716895,-0.502712,-0.0230509,0.0337363,0.0735836,-0.184218,-0.0609292,-0.567486,-0.0803324,0.373574,-0.641689,0.170294,0.317988,0.361203,-0.237674,0.246455,0.51738,-0.27134,0.0344511,-0.0341842,-0.11693,-0.663275,0.0341229,0.394155,-0.157716,0.274376,-0.766879,0.276388,-0.244275,-0.418762,0.256839,0.197676,-541.246
-551.735,0.811193,0.178286,5,31,0,567.105,0.42685,0.477085,0.219525,-0.13548,0.545964,-0.270279,0.270056,-0.173324,-0.478516,-0.25605,-0.0248645,0.363194,-0.187769,0.0247367,-0.41383,0.414307,-0.497469,-0.0809736,-0.257454,-0.160665,-0.115025,0.0996389,0.441379,-0.0275056,0.145142,-0.130892,-0.28215,0.024911,0.0128397,-0.256671,0.294481,-0.0582565,0.278629,-0.249513,-0.238147,-0.0830682,-0.148491,0.291883,-0.279785,0.348513,0.42685,0.477085,0.219525,-0.13548,0.545964,-0.270279,0.270056,-0.173324,-0.478516,-0.25605,-0.0248645,0.363194,-0.187769,0.0247367,-0.41383,0.414307,-0.497469,-0.0809736,-0.257454,0.0342914,-550.182
-551.118,0.979774,0.178286,5,31,0,574.963,0.377065,0.305344,-0.293337,-0.0641248,-0.153435,0.308831,0.163834,0.0191903,-0.245715,-0.501609,0.103414,0.580195,-0.18356,-0.204427,0.261919,0.344788,-0.326573,-0.109091,-0.431942,0.065345,0.0733065,-0.0833731,0.339626,-0.0423831,0.0876945,0.0634286,0.11198,0.290772,0.420048,0.0022716,-0.254005,0.306756,0.0310054,-0.28114,-0.152233,-0.447796,-0.140545,0.232957,-0.2536,0.180227,0.377065,0.305344,-0.293337,-0.0641248,-0.153435,0.308831,0.163834,0.0191903,-0.245715,-0.501609,0.103414,0.580195,-0.18356,-0.204427,0.261919,0.344788,-0.326573,-0.109091,-0.431942,0.0492349,-549.742
-550.625,0.994636,0.178286,4,15,0,569.41,0.555561,0.467262,-0.213449,0.0904117,-0.0884054,0.0687182,0.131383,0.187649,-0.11437,-0.409507,0.116313,0.105641,-0.350937,-0.10705,0.0109062,0.382962,-0.398225,-0.248578,-0.214653,-0.116255,-0.0348858,-0.134983,0.399864,-0.17401,0.0322112,0.416817,0.200326,0.157426,0.361585,0.200604,-0.192458,0.244045,-0.193969,-0.309341,-0.280197,-0.0998436,-0.421131,0.400511,-0.342564,0.324217,0.555561,0.467262,-0.213449,0.0904117,-0.0884054,0.0687182,0.131383,0.187649,-0.11437,-0.409507,0.116313,0.105641,-0.350937,-0.10705,0.0109062,0.382962,-0.398225,-0.248578,-0.214653,0.0283675,-549.169
