# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_4_model
# start_datetime = 2025-08-29 03:54:58 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/rgo921w4.json
# init = 2 (Default)
# random
#   seed = 55727
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_4itgs6tt6/poisson_4-20250829005458_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.186526
# Diagonal elements of inverse mass matrix:
# 0.0323455, 0.0227364, 0.0524876, 0.0379504, 0.030986, 0.0328668, 0.0271367, 0.0435763, 0.0441375, 0.0467454, 0.039969, 0.0376072, 0.0483177, 0.0391806, 0.0508242, 0.0284543, 0.0545245, 0.0520285, 0.0404482, 0.0320664, 0.0429767, 0.0410443, 0.0304029, 0.0493244, 0.0358635, 0.048495, 0.0440925, 0.0422898, 0.0424627, 0.0546366, 0.038756, 0.0422788, 0.0366963, 0.0379711, 0.0549244, 0.0561697, 0.0495139, 0.0309721, 0.0599539, 0.00861106
-551.952,0.804377,0.186526,5,31,0,573.509,0.325159,0.376762,-0.25458,0.448126,0.133565,-0.413543,-0.186649,0.144044,-0.0858019,-0.191518,-0.240713,0.273509,-0.77408,0.0939316,-0.115591,0.579045,-0.311271,-0.246842,-0.175963,-0.015191,-0.0635409,0.21833,0.180606,0.00451476,0.0980297,-0.305588,-0.0346064,0.0604431,-0.145992,-0.818427,0.326054,0.0163857,0.114393,-0.506367,-0.263916,-0.477903,-0.408286,0.461035,-0.804648,0.369959,0.325159,0.376762,-0.25458,0.448126,0.133565,-0.413543,-0.186649,0.144044,-0.0858019,-0.191518,-0.240713,0.273509,-0.77408,0.0939316,-0.115591,0.579045,-0.311271,-0.246842,-0.175963,0.622411,-549.551
-548.297,0.998306,0.186526,5,31,0,575.844,0.125229,0.30636,-0.252084,0.350778,0.185747,-0.198324,0.121761,-0.119189,-0.187318,-0.238339,-0.0371114,0.162546,-0.589472,0.0861677,-0.154185,0.460249,-0.185988,-0.14534,-0.105828,0.101292,0.140799,0.38302,0.40456,0.184753,0.309306,-0.0567982,-0.00721202,0.213829,0.114213,-0.625212,0.509276,0.268772,0.198153,-0.427037,-0.305954,-0.551183,-0.286723,0.613471,-0.781205,0.132166,0.125229,0.30636,-0.252084,0.350778,0.185747,-0.198324,0.121761,-0.119189,-0.187318,-0.238339,-0.0371114,0.162546,-0.589472,0.0861677,-0.154185,0.460249,-0.185988,-0.14534,-0.105828,0.414341,-546.229
-550.001,0.93344,0.186526,4,31,0,567.691,0.591828,0.429812,-0.0709451,0.238852,0.212525,0.0900927,-0.0536196,-0.275775,-0.0249236,-0.263045,-0.278551,0.294445,-0.05447,0.0756437,-0.271874,0.380589,-0.798852,-0.429509,0.0852869,-0.00704253,0.0193139,-0.0756747,0.346546,-0.462186,-0.190029,-0.128136,0.128694,0.17933,-0.106579,-0.304728,-0.151289,-0.00177658,0.0862461,0.210478,-0.0179601,-0.414481,0.19476,0.363361,0.355805,0.297944,0.591828,0.429812,-0.0709451,0.238852,0.212525,0.0900927,-0.0536196,-0.275775,-0.0249236,-0.263045,-0.278551,0.294445,-0.05447,0.0756437,-0.271874,0.380589,-0.798852,-0.429509,0.0852869,0.122491,-548.402
-548.375,0.997957,0.186526,4,31,0,568.716,0.155643,0.476747,0.0285261,0.287296,-0.0175646,-0.216564,0.156467,0.0385037,0.0608074,-0.282964,-0.378448,0.461587,-0.312995,0.23382,-0.055952,0.216856,-0.76243,-0.612984,-0.031435,-0.314384,-0.146025,0.0516653,-0.0549048,-0.0748422,0.206526,0.0152213,0.245408,-0.0888433,0.0377705,-0.839537,-0.0955416,0.0194878,0.337398,0.00201129,-0.316735,-0.262683,0.0122784,0.602717,-0.543402,0.198785,0.155643,0.476747,0.0285261,0.287296,-0.0175646,-0.216564,0.156467,0.0385037,0.0608074,-0.282964,-0.378448,0.461587,-0.312995,0.23382,-0.055952,0.216856,-0.76243,-0.612984,-0.031435,0.555085,-546.4
-553.842,0.999496,0.186526,4,15,0,568.79,0.629017,0.622571,-0.214466,0.195997,-0.0285633,-0.0182116,-0.0534859,-0.145714,0.0725186,-0.368295,-0.161911,0.373825,-0.199186,0.24222,0.152883,0.181592,-0.718589,-0.989645,-0.0857787,-0.1515,-0.244064,0.132155,0.130162,0.138502,0.0185254,0.0587881,0.270192,0.30679,-0.0727524,-0.767166,0.124372,-0.417479,0.431189,-0.0471419,-0.343529,-0.484347,-0.156691,0.594109,-0.754086,0.220648,0.629017,0.622571,-0.214466,0.195997,-0.0285633,-0.0182116,-0.0534859,-0.145714,0.0725186,-0.368295,-0.161911,0.373825,-0.199186,0.24222,0.152883,0.181592,-0.718589,-0.989645,-0.0857787,0.51322,-551.1
-550.675,0.813158,0.186526,5,31,0,571.217,-0.0508078,0.206923,-0.277589,0.00646852,0.192414,-0.0802131,0.359298,-0.16324,-0.119038,-0.120985,0.148156,0.0239474,-0.157271,-0.253543,-0.634293,0.37493,0.143531,0.200777,0.00713709,0.437508,0.337356,0.0933705,0.343682,-0.368159,0.190202,0.00478324,-0.140251,-0.109817,0.160444,0.124891,-0.258264,0.449286,-0.180256,0.177558,-0.141518,-0.266639,-0.095862,0.28299,-0.165491,0.215272,-0.0508078,0.206923,-0.277589,0.00646852,0.192414,-0.0802131,0.359298,-0.16324,-0.119038,-0.120985,0.148156,0.0239474,-0.157271,-0.253543,-0.634293,0.37493,0.143531,0.200777,0.00713709,0.193397,-549.51
