# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:54:25 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/gbix68z_.json
# init = 2 (Default)
# random
#   seed = 99198
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_3_0ppvr90/poisson_3-20250829005425_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.184815
# Diagonal elements of inverse mass matrix:
# 0.0463872, 0.122166, 0.0533439, 0.0624913, 0.0427344, 0.10807, 0.100708, 0.0744665, 0.063523, 0.08407, 0.0637845, 0.0950971, 0.0720821, 0.0856783, 0.0688505, 0.0975507, 0.0786282, 0.0820881, 0.0851624, 0.0869442, 0.0658065, 0.115486, 0.0929336, 0.117058, 0.0835387, 0.0754934, 0.0962833, 0.0627467, 0.0621568, 0.115427, 0.0541827, 0.0631519, 0.115719, 0.0724182, 0.0544788, 0.106623, 0.0866368, 0.0514655, 0.0725197
-291.364,0.974442,0.184815,5,31,0,321.418,0.463007,-0.669148,0.3219,0.0604307,0.387561,-0.587748,-0.224586,0.307951,0.0757614,-0.080286,0.51981,0.295825,0.474019,-0.664734,-0.35518,-0.139355,-0.0974835,-0.530404,0.379716,-0.0237607,0.705876,0.370876,-0.11949,-0.394557,-0.25829,0.454077,0.18191,-0.390455,0.656357,-0.249963,0.994436,0.560709,0.279947,-0.441236,0.444729,-0.26706,0.628942,1.18625,0.0310906,0.463007,-0.669148,0.3219,0.0604307,0.387561,-0.587748,-0.224586,0.307951,0.0757614,-0.080286,0.51981,0.295825,0.474019,-0.664734,-0.35518,-0.139355,-0.0974835,-0.530404,0.379716,0.0629424,-287.147
-284.471,1,0.184815,4,15,0,304.59,0.232299,-0.0960462,0.281151,-0.269475,0.558149,-0.193128,-0.108582,0.139693,0.584649,-0.357988,-0.15248,-0.734851,0.292209,-0.451501,0.373535,-0.0545531,-0.658189,0.205578,0.0742473,0.269771,0.763574,-0.738588,-0.236431,0.106227,0.369143,0.203454,-0.663436,0.142336,0.388949,-0.486995,0.466749,0.347645,-0.793999,0.261434,0.112736,0.205072,-0.199376,0.477287,0.00785238,0.232299,-0.0960462,0.281151,-0.269475,0.558149,-0.193128,-0.108582,0.139693,0.584649,-0.357988,-0.15248,-0.734851,0.292209,-0.451501,0.373535,-0.0545531,-0.658189,0.205578,0.0742473,0.335284,-281.373
-292.779,0.925181,0.184815,4,15,0,310.478,0.370069,-0.445577,0.0513938,-0.376919,0.509983,0.0247364,-0.317951,-0.178909,0.63492,-0.631667,0.0714301,0.235459,-0.274332,-0.256,0.734978,-0.224202,-0.381178,-0.151327,0.366095,-0.512181,1.12273,-0.29154,-0.33768,0.173879,0.39753,0.253494,-0.442265,0.185436,0.42487,-0.846633,0.669843,0.142052,-0.854621,0.378596,0.394777,0.00114713,0.273712,0.820265,0.187615,0.370069,-0.445577,0.0513938,-0.376919,0.509983,0.0247364,-0.317951,-0.178909,0.63492,-0.631667,0.0714301,0.235459,-0.274332,-0.256,0.734978,-0.224202,-0.381178,-0.151327,0.366095,0.238997,-288.702
-279.591,0.987755,0.184815,4,15,0,310.372,0.267387,-0.0236696,0.0929704,-0.278274,0.457496,-0.231613,-0.402559,0.129206,0.444262,-0.30385,0.230183,0.123205,0.20887,-0.519823,0.409875,-0.247218,-0.316308,-0.343666,0.150885,-0.103573,0.589324,-0.919744,-0.459904,-0.0498204,0.234861,0.154046,-0.370875,0.28234,0.49847,-0.868676,0.602344,0.0376692,-0.791026,0.134163,0.503818,-0.0444279,0.650946,0.84253,0.13857,0.267387,-0.0236696,0.0929704,-0.278274,0.457496,-0.231613,-0.402559,0.129206,0.444262,-0.30385,0.230183,0.123205,0.20887,-0.519823,0.409875,-0.247218,-0.316308,-0.343666,0.150885,0.152643,-276.153
-280.774,0.976924,0.184815,5,31,0,291.45,0.499329,-0.177042,0.506163,0.496494,0.244929,-0.502915,-0.160045,0.00716719,-0.0362267,-0.0929644,0.0225267,-0.128266,0.303818,-0.0638575,-0.166472,-0.0823955,0.298044,-0.625985,-0.379143,0.394042,0.560649,-0.531093,0.00267339,-0.0520723,0.385313,0.218684,0.108948,0.361867,0.332947,-0.941888,0.316488,0.264299,-0.440623,0.109932,0.161616,-0.630463,0.310944,0.957059,0.0649722,0.499329,-0.177042,0.506163,0.496494,0.244929,-0.502915,-0.160045,0.00716719,-0.0362267,-0.0929644,0.0225267,-0.128266,0.303818,-0.0638575,-0.166472,-0.0823955,0.298044,-0.625985,-0.379143,0.0368383,-277.868
-286.342,0.989682,0.184815,4,15,0,301.323,0.517192,0.239047,0.537579,0.238659,0.0930336,-0.709119,-0.509717,-0.271281,0.634207,0.188193,-0.12945,-0.265186,0.66378,-0.398683,0.311957,-0.451788,-0.0691085,-0.625456,-0.0753484,-0.617632,0.324253,-0.287361,0.34777,-0.232506,0.370263,0.694343,0.30516,0.257158,-0.0396218,-0.0581393,0.68515,0.372375,-0.332064,0.114839,0.761045,-0.3911,0.0945221,0.671238,0.0205621,0.517192,0.239047,0.537579,0.238659,0.0930336,-0.709119,-0.509717,-0.271281,0.634207,0.188193,-0.12945,-0.265186,0.66378,-0.398683,0.311957,-0.451788,-0.0691085,-0.625456,-0.0753484,0.0814904,-282.945
