# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:54:25 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/gbix68z_.json
# init = 2 (Default)
# random
#   seed = 99198
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_3_0ppvr90/poisson_3-20250829005425_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.186132
# Diagonal elements of inverse mass matrix:
# 0.0503545, 0.0974847, 0.0449293, 0.0716874, 0.0432715, 0.105434, 0.085014, 0.0660753, 0.0702098, 0.0830116, 0.0814806, 0.095919, 0.0716068, 0.102105, 0.0867688, 0.100701, 0.0622951, 0.090639, 0.089059, 0.098274, 0.0539694, 0.132583, 0.0941864, 0.104483, 0.0623558, 0.0590538, 0.0889861, 0.0667605, 0.0581358, 0.101617, 0.058559, 0.0629617, 0.136668, 0.0680975, 0.0568297, 0.11103, 0.0794528, 0.0444448, 0.0829095
-277.001,0.99426,0.186132,5,31,0,298.986,0.318013,-0.210198,0.328818,0.00388635,0.125627,-0.495768,-0.248319,0.132916,0.294285,-0.249397,0.0429298,-0.0287381,0.551479,-0.616822,0.191602,-0.173216,-0.163162,-0.0116688,0.0289582,-0.0352231,0.41171,-0.38166,0.151481,-0.228085,-0.0030579,0.614252,-0.0475783,0.5666,0.578938,-0.0930056,0.477761,0.145633,0.152681,0.373121,0.479217,-0.0669924,0.356252,0.733369,-0.592766,0.318013,-0.210198,0.328818,0.00388635,0.125627,-0.495768,-0.248319,0.132916,0.294285,-0.249397,0.0429298,-0.0287381,0.551479,-0.616822,0.191602,-0.173216,-0.163162,-0.0116688,0.0289582,0.178777,-274.69
-283.194,0.862931,0.186132,4,15,0,300.973,0.547354,-0.329901,0.325935,0.133129,0.0824128,-0.532815,-0.280526,0.37554,0.309367,-0.129766,0.112154,-0.0511506,0.785932,-0.71773,-0.0112513,-0.270741,-0.242471,-0.116302,-0.0410119,-0.192295,0.115238,-0.777308,0.191697,-0.3531,0.125568,0.455054,0.135621,0.74779,0.6851,-0.246197,0.382432,0.200469,0.219422,0.253973,0.430317,-0.350107,0.404678,0.800972,-0.208364,0.547354,-0.329901,0.325935,0.133129,0.0824128,-0.532815,-0.280526,0.37554,0.309367,-0.129766,0.112154,-0.0511506,0.785932,-0.71773,-0.0112513,-0.270741,-0.242471,-0.116302,-0.0410119,0.0518426,-280.168
-287.867,0.949077,0.186132,5,31,0,305.124,0.728348,-0.393635,0.284121,0.0355887,0.551,-0.512465,-0.553801,0.384059,0.497798,-0.132261,0.0923692,-0.771916,0.410744,-1.4178,0.144311,0.204975,-0.531641,0.433327,0.126523,-0.00454165,0.389851,-0.940932,-0.14201,-0.102144,-0.213074,-0.0479074,0.098513,0.269111,0.389602,-0.306452,0.49884,0.272317,0.173373,0.123452,0.100538,0.171712,0.00973882,0.593967,0.460196,0.728348,-0.393635,0.284121,0.0355887,0.551,-0.512465,-0.553801,0.384059,0.497798,-0.132261,0.0923692,-0.771916,0.410744,-1.4178,0.144311,0.204975,-0.531641,0.433327,0.126523,0.420353,-283.966
-287.424,0.997763,0.186132,5,31,0,303.095,0.285981,-0.256681,0.225101,0.309988,0.58391,-0.215885,-0.460541,-0.0809824,-0.0758618,0.134443,0.287161,0.37051,0.00691984,0.387897,-0.0567908,-0.739089,0.0525672,-0.857852,0.0331557,0.231103,0.630484,0.0118488,0.320247,-0.0822001,0.444829,0.374032,-0.255889,0.058824,0.438976,-0.25669,0.365004,-0.0410948,-1.01967,0.142776,0.604668,-0.923047,0.277649,0.95915,-0.456036,0.285981,-0.256681,0.225101,0.309988,0.58391,-0.215885,-0.460541,-0.0809824,-0.0758618,0.134443,0.287161,0.37051,0.00691984,0.387897,-0.0567908,-0.739089,0.0525672,-0.857852,0.0331557,0.0660487,-283.71
-286.681,0.99874,0.186132,5,31,0,308.151,0.527819,-0.449339,0.278734,-0.0998007,0.335251,-0.694063,-0.32779,0.205865,0.234646,-0.0773181,0.161432,-0.42865,0.637201,-1.2496,0.0801505,0.222711,-0.00750721,0.288816,0.156199,-0.00925662,0.325556,-0.917305,-0.314095,-0.402964,-0.325371,0.221075,-0.196722,0.317311,0.340379,0.0863905,0.601182,0.651237,0.156815,0.236361,0.372775,0.276862,-0.246863,0.510789,0.394409,0.527819,-0.449339,0.278734,-0.0998007,0.335251,-0.694063,-0.32779,0.205865,0.234646,-0.0773181,0.161432,-0.42865,0.637201,-1.2496,0.0801505,0.222711,-0.00750721,0.288816,0.156199,0.205242,-283.232
-288.579,0.941421,0.186132,4,15,0,302.637,0.258347,-0.176015,0.355551,0.182384,0.581432,-0.265475,-0.547468,0.252956,0.192175,-0.459977,-0.036967,0.263102,-0.0452069,0.245871,0.020297,-0.433171,-0.19137,-0.565153,0.0444728,0.0582122,0.933267,0.0969816,0.251905,0.224951,0.635988,0.111875,0.0581039,0.319875,0.464915,-0.781969,0.66865,-0.26454,-0.890962,-0.154351,0.737617,-0.604872,0.679701,0.936145,-0.392262,0.258347,-0.176015,0.355551,0.182384,0.581432,-0.265475,-0.547468,0.252956,0.192175,-0.459977,-0.036967,0.263102,-0.0452069,0.245871,0.020297,-0.433171,-0.19137,-0.565153,0.0444728,0.324215,-284.558
