# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_4_model
# start_datetime = 2025-08-29 03:54:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/nvbq0nmh.json
# init = 2 (Default)
# random
#   seed = 29609
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_4g0o5ie7q/poisson_4-20250829005441_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.251852
# Diagonal elements of inverse mass matrix:
# 0.0152698, 0.0140067, 0.0220665, 0.0482634, 0.0232175, 0.038084, 0.0142392, 0.0211934, 0.0238503, 0.0289178, 0.0106415, 0.0314708, 0.0276846, 0.0218246, 0.0261825, 0.0234603, 0.0180682, 0.0233335, 0.017901, 0.0303262, 0.0301402, 0.0205619, 0.0190384, 0.0274804, 0.0205834, 0.0318267, 0.0185002, 0.0397125, 0.0281204, 0.0303849, 0.0246585, 0.022014, 0.0151647, 0.018785, 0.0268585, 0.0264121, 0.0316879, 0.0310868, 0.0218746, 0.00450092
-992.026,0.951818,0.251852,4,15,0,1012.19,0.399459,0.290621,0.0286508,-0.722321,-0.0324323,-0.261073,0.53963,0.360085,-0.182542,-0.319278,0.671486,-0.245686,-0.276512,0.102023,-0.0535923,-0.0759839,-0.198899,-0.0222051,-0.064106,-0.264461,-0.502041,-0.076152,0.289269,0.0181582,0.319837,-0.552446,-0.0164116,-0.457297,-0.0486762,-0.247293,-0.0635404,0.0701855,0.240361,-0.0984303,-0.179465,-0.1869,-0.570077,-0.510496,-0.238306,0.460779,0.399459,0.290621,0.0286508,-0.722321,-0.0324323,-0.261073,0.53963,0.360085,-0.182542,-0.319278,0.671486,-0.245686,-0.276512,0.102023,-0.0535923,-0.0759839,-0.198899,-0.0222051,-0.064106,0.0626753,-989.96
-994.962,0.861705,0.251852,4,15,0,1014.97,0.466371,0.299276,0.132454,-0.908418,-0.206756,-0.675837,0.357699,-0.00969753,-0.259866,-0.0874009,0.873999,-0.633526,-0.0611558,0.323113,-0.280846,0.203621,0.211254,0.0402931,0.238503,-0.167588,-0.19992,-0.0709766,-0.0606607,-0.449542,0.0355935,-0.197865,0.118904,-0.420552,-0.0986523,-0.264228,-0.117147,0.0439428,0.213487,0.213886,-0.108872,-0.0626147,-0.221371,-0.360007,0.289705,0.30136,0.466371,0.299276,0.132454,-0.908418,-0.206756,-0.675837,0.357699,-0.00969753,-0.259866,-0.0874009,0.873999,-0.633526,-0.0611558,0.323113,-0.280846,0.203621,0.211254,0.0402931,0.238503,-0.0230799,-992.755
-992.954,0.998184,0.251852,4,15,0,1009.36,0.234778,0.34606,0.138827,-0.756745,-0.133355,-0.450403,0.283833,0.224742,-0.0150376,-0.23777,0.548555,-0.026545,0.045361,0.00431069,-0.11562,-0.138195,-0.0836386,0.118912,0.0447561,-0.285521,-0.582991,-0.118581,0.43844,-0.00817553,0.158953,-0.609761,-0.0608241,-0.681924,-0.135927,-0.178076,0.0105566,-0.104605,0.359121,0.0154399,-0.358795,-0.314867,-0.300942,-0.344133,-0.403473,0.44875,0.234778,0.34606,0.138827,-0.756745,-0.133355,-0.450403,0.283833,0.224742,-0.0150376,-0.23777,0.548555,-0.026545,0.045361,0.00431069,-0.11562,-0.138195,-0.0836386,0.118912,0.0447561,-0.0328243,-990.944
-997.199,0.951993,0.251852,4,15,0,1015.45,0.467231,0.571312,0.01095,-0.693822,0.228271,-0.522091,0.00547119,0.438272,-0.312073,-0.340598,0.496882,-0.483213,0.169704,0.0446756,-0.366662,0.147413,0.131849,-0.027354,0.120177,-0.327385,-0.261003,-0.108985,0.0697387,-0.117887,-0.0184534,-0.514899,-0.0331896,-0.290836,-0.0188279,-0.264243,-0.102508,-0.315213,0.154893,0.147487,-0.462361,-0.149769,-0.391796,-0.314185,-0.11407,0.383276,0.467231,0.571312,0.01095,-0.693822,0.228271,-0.522091,0.00547119,0.438272,-0.312073,-0.340598,0.496882,-0.483213,0.169704,0.0446756,-0.366662,0.147413,0.131849,-0.027354,0.120177,-0.0863959,-995.255
-992.477,0.972567,0.251852,4,15,0,1013.18,0.608274,0.382205,0.0191125,-0.704635,-0.388521,-0.435486,0.323861,0.197504,0.0388796,-0.260735,0.58831,-0.244735,-0.331508,0.107549,-0.119495,0.303034,-0.0576253,0.148286,-0.000265426,-0.215204,-0.390894,-0.170363,0.229633,-0.271613,0.165346,-0.328329,0.13653,-0.655488,-0.218432,-0.0161809,-0.0674777,0.0361721,0.290327,-0.183941,-0.0594035,-0.317419,-0.437496,-0.285337,-0.211806,0.421249,0.608274,0.382205,0.0191125,-0.704635,-0.388521,-0.435486,0.323861,0.197504,0.0388796,-0.260735,0.58831,-0.244735,-0.331508,0.107549,-0.119495,0.303034,-0.0576253,0.148286,-0.000265426,-0.174009,-990.509
-991.937,0.91393,0.251852,4,15,0,1009.38,0.470194,0.419588,-0.0914873,-1.02706,0.0897758,-0.694939,0.619288,0.0880991,-0.151384,-0.0215905,0.826502,-0.326827,0.0438984,0.112979,-0.285787,-0.256949,0.215177,-0.0488822,0.0513448,-0.226044,-0.350819,0.0185329,-0.0247064,-0.170445,0.0619424,-0.281899,-0.208617,-0.493836,-0.00570577,-0.290004,0.0321905,-0.255681,0.299571,0.0639245,-0.38379,-0.137273,-0.502969,-0.426867,0.142093,0.366896,0.470194,0.419588,-0.0914873,-1.02706,0.0897758,-0.694939,0.619288,0.0880991,-0.151384,-0.0215905,0.826502,-0.326827,0.0438984,0.112979,-0.285787,-0.256949,0.215177,-0.0488822,0.0513448,-0.0319403,-989.465
