# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = bradley_terry_3_model
# start_datetime = 2025-08-29 03:50:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/1g4msbvf.json
# init = 2 (Default)
# random
#   seed = 56943
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/bradley_terry_3rewg6e12/bradley_terry_3-20250829005038_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=bradley_terry_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_skills_raw.1,log_skills_raw.2,log_skills_raw.3,log_skills_raw.4,log_skills_raw.5,log_skills_raw.6,log_skills_raw.7,log_skills_raw.8,log_skills_raw.9,log_skills_raw.10,log_skills_raw.11,log_skills_raw.12,log_skills_raw.13,log_skills_raw.14,log_skills_raw.15,log_skills_raw.16,log_skills_raw.17,log_skills_raw.18,log_skills_raw.19,kappa,log_skills.1,log_skills.2,log_skills.3,log_skills.4,log_skills.5,log_skills.6,log_skills.7,log_skills.8,log_skills.9,log_skills.10,log_skills.11,log_skills.12,log_skills.13,log_skills.14,log_skills.15,log_skills.16,log_skills.17,log_skills.18,log_skills.19,log_skills.20,log_lik
# Adaptation terminated
# Step size = 0.22159
# Diagonal elements of inverse mass matrix:
# 0.152577, 0.135089, 0.1209, 0.120712, 0.138679, 0.120368, 0.149522, 0.132415, 0.116418, 0.131606, 0.150076, 0.158712, 0.130811, 0.136866, 0.161278, 0.102371, 0.168872, 0.112705, 0.127949, 0.0122162
-402.866,0.997763,0.22159,4,15,0,412.117,1.36301,0.751843,0.312644,-0.166111,-0.238211,-0.206463,1.74661,0.281376,-0.588956,-0.149061,-0.138482,-0.14156,-0.547258,-0.168159,-0.376489,-0.493481,-1.16479,-0.318866,0.260902,1.06508,1.36301,0.751843,0.312644,-0.166111,-0.238211,-0.206463,1.74661,0.281376,-0.588956,-0.149061,-0.138482,-0.14156,-0.547258,-0.168159,-0.376489,-0.493481,-1.16479,-0.318866,0.260902,-0.0185009,-398.149
-405.452,0.896171,0.22159,4,15,0,415.28,1.26822,1.06139,0.502911,0.678188,0.00666948,-0.116739,1.71141,0.969914,-0.312125,-1.19931,-0.129561,-1.19865,-0.839767,-0.314257,-0.638038,0.668659,-1.48855,0.377723,-0.317765,0.961579,1.26822,1.06139,0.502911,0.678188,0.00666948,-0.116739,1.71141,0.969914,-0.312125,-1.19931,-0.129561,-1.19865,-0.839767,-0.314257,-0.638038,0.668659,-1.48855,0.377723,-0.317765,-0.690318,-397.732
-404.978,1,0.22159,4,15,0,413.272,0.565909,0.0467929,-0.14431,-0.493595,-0.125137,0.86396,1.42462,-0.207846,-0.330804,-0.0576003,0.310867,0.119803,-0.025826,0.184829,-6.86816e-05,-0.239556,-2.07965,0.173168,0.312197,1.03194,0.565909,0.0467929,-0.14431,-0.493595,-0.125137,0.86396,1.42462,-0.207846,-0.330804,-0.0576003,0.310867,0.119803,-0.025826,0.184829,-6.86816e-05,-0.239556,-2.07965,0.173168,0.312197,-0.297756,-400.382
-402.749,0.993263,0.22159,4,15,0,412.568,1.26238,0.391258,0.51922,0.567435,0.14905,-0.316414,1.31211,0.728379,-0.222527,-0.597802,-0.157677,-0.534735,-0.53729,-0.456131,-0.445141,-0.0615435,-0.866623,-0.170394,-0.556089,0.823776,1.26238,0.391258,0.51922,0.567435,0.14905,-0.316414,1.31211,0.728379,-0.222527,-0.597802,-0.157677,-0.534735,-0.53729,-0.456131,-0.445141,-0.0615435,-0.866623,-0.170394,-0.556089,-0.00746592,-398.607
-398.377,0.999081,0.22159,4,15,0,407.807,0.748548,0.487711,0.180007,0.137392,0.178965,0.139551,0.914568,0.0950167,-0.322595,-0.541531,0.367532,-0.158571,-0.658717,0.0416066,-0.0590745,-0.294374,-2.07379,0.830158,0.277912,0.989281,0.748548,0.487711,0.180007,0.137392,0.178965,0.139551,0.914568,0.0950167,-0.322595,-0.541531,0.367532,-0.158571,-0.658717,0.0416066,-0.0590745,-0.294374,-2.07379,0.830158,0.277912,-0.290311,-393.929
-399.984,0.960813,0.22159,4,15,0,405.324,0.566187,0.377616,0.11258,0.444132,0.325387,0.18347,1.24366,0.281395,0.324372,-0.617906,-0.404216,-0.623644,-0.510396,0.208923,0.193334,0.0709464,-2.16013,0.298894,-0.192724,0.741486,0.566187,0.377616,0.11258,0.444132,0.325387,0.18347,1.24366,0.281395,0.324372,-0.617906,-0.404216,-0.623644,-0.510396,0.208923,0.193334,0.0709464,-2.16013,0.298894,-0.192724,-0.121877,-395.101
