# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_2_model
# start_datetime = 2025-08-29 03:53:15 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/o0ph8aj_.json
# init = 2 (Default)
# random
#   seed = 64908
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_2ay34cri8/poisson_2-20250829005315_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_2.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.252633
# Diagonal elements of inverse mass matrix:
# 0.0182646, 0.0206857, 0.0191999, 0.0213842, 0.0185694, 0.0196484, 0.0161447, 0.0234283, 0.0198128, 0.0199508, 0.0191996, 0.0155303, 0.0214628, 0.0188196, 0.0232658, 0.0190573, 0.0193205, 0.0183649, 0.0223281, 0.00445611
-541.792,0.863315,0.252633,4,15,0,549.281,0.156776,0.268494,0.0281932,-0.132536,0.0029485,0.114633,0.350076,-0.00654084,-0.0784322,-0.236425,-0.00311937,0.0443705,-0.143069,-0.325611,-0.220524,-0.228321,0.149485,0.0668282,0.145528,0.130887,0.156776,0.268494,0.0281932,-0.132536,0.0029485,0.114633,0.350076,-0.00654084,-0.0784322,-0.236425,-0.00311937,0.0443705,-0.143069,-0.325611,-0.220524,-0.228321,0.149485,0.0668282,0.145528,0.0472467,-541.488
-539.411,1,0.252633,4,15,0,550.117,0.606776,0.0798431,-0.023684,-0.0731723,-0.245266,-0.151417,0.39275,0.294032,0.113674,-0.0814578,-0.155312,-0.0768267,-0.228306,0.0460487,0.172191,-0.0475599,-0.720811,0.291763,-0.134167,0.043754,0.606776,0.0798431,-0.023684,-0.0731723,-0.245266,-0.151417,0.39275,0.294032,0.113674,-0.0814578,-0.155312,-0.0768267,-0.228306,0.0460487,0.172191,-0.0475599,-0.720811,0.291763,-0.134167,-0.0590957,-538.678
-539.107,0.577911,0.252633,4,15,0,551.964,0.17317,0.474774,0.00688042,-0.257294,-0.0780936,-0.0231196,0.539782,0.111285,0.209999,-0.208008,-0.128024,-0.00360092,-0.299842,-0.104975,-0.213995,-0.117681,-0.233912,0.381464,0.10716,0.0386701,0.17317,0.474774,0.00688042,-0.257294,-0.0780936,-0.0231196,0.539782,0.111285,0.209999,-0.208008,-0.128024,-0.00360092,-0.299842,-0.104975,-0.213995,-0.117681,-0.233912,0.381464,0.10716,-0.335972,-538.552
-544.221,0.961697,0.252633,4,15,0,552.911,0.343632,-0.0319248,0.0466539,-0.0589463,0.174481,0.262161,0.35382,0.183571,-0.28623,-0.0305056,-0.222026,-0.158972,-0.0489228,-0.0442729,-0.0322761,0.011949,-0.135968,0.113209,-0.417176,0.167966,0.343632,-0.0319248,0.0466539,-0.0589463,0.174481,0.262161,0.35382,0.183571,-0.28623,-0.0305056,-0.222026,-0.158972,-0.0489228,-0.0442729,-0.0322761,0.011949,-0.135968,0.113209,-0.417176,-0.0222554,-543.831
-547.291,0.856042,0.252633,4,15,0,562.622,0.441788,0.351619,0.0345411,-0.102684,-0.30548,-0.0398489,0.0858253,-0.0388162,0.1365,-0.323376,0.263127,-0.21762,-0.318867,-0.135809,0.0266611,-0.111858,-0.302957,0.396782,0.511463,0.155733,0.441788,0.351619,0.0345411,-0.102684,-0.30548,-0.0398489,0.0858253,-0.0388162,0.1365,-0.323376,0.263127,-0.21762,-0.318867,-0.135809,0.0266611,-0.111858,-0.302957,0.396782,0.511463,-0.350991,-546.62
-539.109,0.80258,0.252633,4,15,0,557.282,0.325384,0.0665021,-0.0763534,-0.0353092,0.0980895,-0.00572243,0.380417,0.309439,0.0211025,-0.0226163,-0.029554,-0.126013,0.0935716,-0.081567,-0.146227,-0.117099,-0.0635851,-0.00500023,-0.286422,0.108367,0.325384,0.0665021,-0.0763534,-0.0353092,0.0980895,-0.00572243,0.380417,0.309439,0.0211025,-0.0226163,-0.029554,-0.126013,0.0935716,-0.081567,-0.146227,-0.117099,-0.0635851,-0.00500023,-0.286422,-0.299036,-538.842
