# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = bradley_terry_3_model
# start_datetime = 2025-08-29 03:50:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/c5g9rudf.json
# init = 2 (Default)
# random
#   seed = 1767
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/bradley_terry_36xznux__/bradley_terry_3-20250829005047_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=bradley_terry_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_skills_raw.1,log_skills_raw.2,log_skills_raw.3,log_skills_raw.4,log_skills_raw.5,log_skills_raw.6,log_skills_raw.7,log_skills_raw.8,log_skills_raw.9,log_skills_raw.10,log_skills_raw.11,log_skills_raw.12,log_skills_raw.13,log_skills_raw.14,log_skills_raw.15,log_skills_raw.16,log_skills_raw.17,log_skills_raw.18,log_skills_raw.19,kappa,log_skills.1,log_skills.2,log_skills.3,log_skills.4,log_skills.5,log_skills.6,log_skills.7,log_skills.8,log_skills.9,log_skills.10,log_skills.11,log_skills.12,log_skills.13,log_skills.14,log_skills.15,log_skills.16,log_skills.17,log_skills.18,log_skills.19,log_skills.20,log_lik
# Adaptation terminated
# Step size = 0.239288
# Diagonal elements of inverse mass matrix:
# 0.112285, 0.164574, 0.128582, 0.132615, 0.121879, 0.14651, 0.157366, 0.150825, 0.134769, 0.105769, 0.178844, 0.114315, 0.126462, 0.119432, 0.124043, 0.134095, 0.149234, 0.16099, 0.150976, 0.0130977
-393.518,0.879987,0.239288,4,15,0,403.059,0.0590911,1.32481,0.845842,-0.752772,0.258963,0.0549798,1.62449,-1.16263,-0.1304,0.49285,-1.23758,-0.227624,-0.136366,-0.0664934,-0.601407,0.38266,-0.33537,0.132219,-0.523263,0.833354,0.0590911,1.32481,0.845842,-0.752772,0.258963,0.0549798,1.62449,-1.16263,-0.1304,0.49285,-1.23758,-0.227624,-0.136366,-0.0664934,-0.601407,0.38266,-0.33537,0.132219,-0.523263,-0.00199468,-388.049
-395.123,0.997148,0.239288,4,15,0,400.452,0.0712393,0.895442,1.59987,-0.105672,0.118201,-0.0158187,1.40274,0.127721,0.0946193,0.159444,-0.990802,-0.128755,0.0589444,-0.753052,-0.759693,0.165709,-1.05482,-0.21588,-0.281924,0.907972,0.0712393,0.895442,1.59987,-0.105672,0.118201,-0.0158187,1.40274,0.127721,0.0946193,0.159444,-0.990802,-0.128755,0.0589444,-0.753052,-0.759693,0.165709,-1.05482,-0.21588,-0.281924,-0.387506,-390.203
-394.727,0.9415,0.239288,4,15,0,403.869,0.298431,0.87241,1.19996,-0.580319,0.17609,0.515647,1.23878,0.0032804,0.0500501,0.469214,-1.46782,-0.450223,0.195382,-0.992646,-0.0184944,0.0776845,-0.777284,-0.155293,-0.822003,0.941133,0.298431,0.87241,1.19996,-0.580319,0.17609,0.515647,1.23878,0.0032804,0.0500501,0.469214,-1.46782,-0.450223,0.195382,-0.992646,-0.0184944,0.0776845,-0.777284,-0.155293,-0.822003,0.167158,-389.537
-396.609,0.938963,0.239288,4,15,0,408.112,0.457358,1.22077,0.400622,0.0332271,-0.161326,-0.0417169,1.75813,-1.16649,-0.182358,0.960877,-1.24626,-0.402021,-0.026056,0.27365,-1.39414,0.564498,-0.967102,0.1028,-0.285934,0.863414,0.457358,1.22077,0.400622,0.0332271,-0.161326,-0.0417169,1.75813,-1.16649,-0.182358,0.960877,-1.24626,-0.402021,-0.026056,0.27365,-1.39414,0.564498,-0.967102,0.1028,-0.285934,0.101468,-389.901
-396.698,0.837054,0.239288,4,15,0,406.463,0.20569,0.690699,0.990841,-0.619387,-0.260504,0.397368,2.2621,-0.721618,0.127968,1.21624,-1.43101,-0.54175,-0.170372,-0.986064,-0.693881,0.861262,-0.639199,-0.160201,-0.669724,1.0338,0.20569,0.690699,0.990841,-0.619387,-0.260504,0.397368,2.2621,-0.721618,0.127968,1.21624,-1.43101,-0.54175,-0.170372,-0.986064,-0.693881,0.861262,-0.639199,-0.160201,-0.669724,0.141535,-388.851
-396.307,0.692867,0.239288,4,15,0,407.355,0.440899,1.48791,0.722231,0.0579935,0.701244,-0.0742171,0.58042,-0.538363,0.00824789,0.0370538,-1.01081,-0.124083,0.418961,-0.135208,-0.553613,0.0305302,-1.06458,0.17357,-0.660721,0.790116,0.440899,1.48791,0.722231,0.0579935,0.701244,-0.0742171,0.58042,-0.538363,0.00824789,0.0370538,-1.01081,-0.124083,0.418961,-0.135208,-0.553613,0.0305302,-1.06458,0.17357,-0.660721,-0.497471,-392.161
