# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:53:58 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/l2su23b6.json
# init = 2 (Default)
# random
#   seed = 27362
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_3br8exw4p/poisson_3-20250829005358_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.169943
# Diagonal elements of inverse mass matrix:
# 0.0384551, 0.0369149, 0.0575795, 0.0525475, 0.0536391, 0.04661, 0.043843, 0.0630958, 0.0518751, 0.0559921, 0.0461818, 0.0476318, 0.0621658, 0.048861, 0.0745194, 0.0503694, 0.0681056, 0.0779987, 0.0501187, 0.0481747, 0.0578186, 0.0483706, 0.0418927, 0.0530827, 0.0462562, 0.0628908, 0.0419949, 0.0476665, 0.0463207, 0.0746535, 0.0585666, 0.0544674, 0.0539048, 0.0517628, 0.0833439, 0.0805422, 0.072702, 0.0331937, 0.0624058
-406.485,0.955146,0.169943,5,31,0,424.841,0.35814,0.641194,-0.237066,-0.204891,0.16608,0.0138733,0.234129,-0.377391,0.241211,-0.203631,-0.175415,0.448079,-0.206638,-0.184447,-0.27274,0.0683319,-0.616614,0.0198516,0.0338976,0.310207,0.362385,0.207487,0.466887,-0.0289276,0.663359,-0.236324,0.224387,-0.0916984,-0.219627,0.164977,0.0567693,0.391814,0.273894,0.139463,-0.414459,-0.465886,0.435585,0.583139,-0.0841775,0.35814,0.641194,-0.237066,-0.204891,0.16608,0.0138733,0.234129,-0.377391,0.241211,-0.203631,-0.175415,0.448079,-0.206638,-0.184447,-0.27274,0.0683319,-0.616614,0.0198516,0.0338976,0.254046,-404.471
-410.39,0.992874,0.169943,5,31,0,424.832,-0.0394917,0.313033,0.301059,0.169459,-0.063108,-0.135321,-0.263634,0.361168,-0.189876,0.0476804,0.14572,-0.0407332,0.113015,-0.154924,-0.59929,0.338896,-0.0307962,-0.389996,-0.0899922,0.0159374,0.168092,-0.0517191,0.213344,-0.496165,-0.102423,0.262416,0.508525,0.245388,0.719413,-0.152386,-0.0253162,0.108336,0.17621,0.104824,-0.309284,-0.303372,-0.427636,0.634972,-0.0794125,-0.0394917,0.313033,0.301059,0.169459,-0.063108,-0.135321,-0.263634,0.361168,-0.189876,0.0476804,0.14572,-0.0407332,0.113015,-0.154924,-0.59929,0.338896,-0.0307962,-0.389996,-0.0899922,0.207132,-408.755
-407.464,0.998901,0.169943,5,31,0,422.372,0.592919,0.511278,-0.273467,0.0157611,0.133609,0.407014,0.359029,-0.303021,0.0942172,-0.288712,-0.0236589,0.220233,-0.466863,-0.176347,-0.474194,-0.0528296,-0.266144,-0.271001,0.139321,0.189234,-0.0941839,0.176236,0.504842,0.0408389,0.550042,-0.147234,0.412613,0.333893,-0.297409,-0.0274228,0.277112,0.411432,0.380304,-0.00827865,-1.10646,-0.245953,0.427492,0.883098,-0.33853,0.592919,0.511278,-0.273467,0.0157611,0.133609,0.407014,0.359029,-0.303021,0.0942172,-0.288712,-0.0236589,0.220233,-0.466863,-0.176347,-0.474194,-0.0528296,-0.266144,-0.271001,0.139321,0.122856,-404.637
-405.433,0.994417,0.169943,5,31,0,422.908,0.241081,0.762736,0.0557205,0.08724,-0.199708,0.196447,0.291532,-0.406137,0.103153,-0.473556,0.0622651,0.221583,-0.317241,-0.0598769,-0.375743,0.288054,-0.391972,-0.635914,0.373946,0.0514044,-0.151804,-0.35272,0.423111,-0.18919,0.515237,0.112769,0.236263,0.236831,-0.195383,-0.0482679,0.166413,0.107334,0.404354,0.508807,-1.06077,-0.184434,0.0448409,0.581134,0.135822,0.241081,0.762736,0.0557205,0.08724,-0.199708,0.196447,0.291532,-0.406137,0.103153,-0.473556,0.0622651,0.221583,-0.317241,-0.0598769,-0.375743,0.288054,-0.391972,-0.635914,0.373946,0.176389,-402.899
-411.423,0.854053,0.169943,5,31,0,429.503,0.155505,0.158415,-0.190401,0.218001,0.354421,-0.308474,0.270574,0.387397,-0.569749,-0.105959,-0.133262,0.28674,0.0446779,0.118765,-0.555302,0.054602,0.0852535,-0.167171,0.0584488,0.0262519,0.228896,0.335974,0.427891,0.133878,-0.177678,0.0665269,0.533449,0.0501936,0.504462,-0.0925358,0.130437,0.158376,0.0419401,-0.301025,0.100878,-0.443964,-0.313771,0.817392,-0.551982,0.155505,0.158415,-0.190401,0.218001,0.354421,-0.308474,0.270574,0.387397,-0.569749,-0.105959,-0.133262,0.28674,0.0446779,0.118765,-0.555302,0.054602,0.0852535,-0.167171,0.0584488,-0.162483,-409.55
-410.687,0.994183,0.169943,5,31,0,434.609,0.336978,0.463392,-0.144905,0.0906866,-0.22455,0.0685632,0.0489719,-0.207795,-0.132382,-0.597376,0.0427573,0.504197,-0.337172,-0.0901893,-0.741057,0.149948,-0.205923,-0.0854797,0.500894,0.208892,0.0857803,-0.11457,0.183513,-0.182433,0.46581,-0.0449917,-0.233868,0.502864,-0.360746,-0.123972,0.356335,0.431332,0.603397,0.16094,-0.879429,-0.0314679,0.284563,0.655991,-0.25016,0.336978,0.463392,-0.144905,0.0906866,-0.22455,0.0685632,0.0489719,-0.207795,-0.132382,-0.597376,0.0427573,0.504197,-0.337172,-0.0901893,-0.741057,0.149948,-0.205923,-0.0854797,0.500894,0.560441,-408.219
