# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:53:58 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/l2su23b6.json
# init = 2 (Default)
# random
#   seed = 27362
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_3br8exw4p/poisson_3-20250829005358_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.211349
# Diagonal elements of inverse mass matrix:
# 0.0395082, 0.0319065, 0.0543812, 0.0565449, 0.0441748, 0.0529286, 0.0430083, 0.0597589, 0.052527, 0.0637196, 0.0734367, 0.0369477, 0.0628091, 0.0414088, 0.0906028, 0.0505693, 0.0653371, 0.0713319, 0.0507141, 0.0499827, 0.0633005, 0.0655375, 0.0468017, 0.0504209, 0.0443243, 0.0625561, 0.0433781, 0.0506407, 0.0506988, 0.058071, 0.0591308, 0.0491636, 0.0521683, 0.0515138, 0.108251, 0.0962634, 0.0572996, 0.0284804, 0.0839693
-411.917,0.994761,0.211349,4,15,0,423.937,0.56449,0.600876,-0.284282,0.222029,0.0127496,0.102922,0.281471,-0.660871,-0.196461,-0.0941549,0.0892821,0.18892,-0.396812,-0.19805,-0.556072,0.178287,0.143814,-0.417887,0.189893,0.0762816,-0.423276,-0.435677,0.342076,0.308188,0.294515,0.031951,0.428186,0.256144,-0.088623,-0.295002,0.281025,-0.177635,0.0878536,-0.29191,0.0550265,-1.14482,0.0450644,0.502495,-0.129238,0.56449,0.600876,-0.284282,0.222029,0.0127496,0.102922,0.281471,-0.660871,-0.196461,-0.0941549,0.0892821,0.18892,-0.396812,-0.19805,-0.556072,0.178287,0.143814,-0.417887,0.189893,0.229858,-409.415
-411.599,0.969128,0.211349,4,15,0,430.591,0.108821,0.33848,-0.237493,0.249369,0.360068,0.198814,0.0682571,0.274162,-0.116972,-0.552334,-0.253081,-0.261962,0.0928196,0.336479,-0.538884,0.207124,-0.457888,-0.0323577,-0.209467,0.0651776,0.390894,0.349093,0.585132,-0.370098,-0.00683239,-0.0364487,0.0404744,0.330029,0.554153,-0.10465,0.01969,0.358655,0.3035,0.184493,-0.704012,0.0827777,-0.511217,0.378021,-0.0151323,0.108821,0.33848,-0.237493,0.249369,0.360068,0.198814,0.0682571,0.274162,-0.116972,-0.552334,-0.253081,-0.261962,0.0928196,0.336479,-0.538884,0.207124,-0.457888,-0.0323577,-0.209467,0.426044,-409.596
-410.857,1,0.211349,4,15,0,431.101,0.264841,0.476902,0.188379,0.398773,0.174242,-0.0820857,0.530826,-0.497755,-0.285068,-0.252465,-0.326896,-0.415706,-0.342457,0.204662,-0.631996,0.227086,-0.0782159,-0.108366,0.28731,-0.0219067,-0.0856275,0.156716,0.201282,0.020753,0.659874,-0.145657,0.393067,-0.00702206,0.267574,-0.0305382,-0.28261,0.584742,0.410005,0.255373,-0.0927212,-0.159507,-0.189289,0.517662,-0.537174,0.264841,0.476902,0.188379,0.398773,0.174242,-0.0820857,0.530826,-0.497755,-0.285068,-0.252465,-0.326896,-0.415706,-0.342457,0.204662,-0.631996,0.227086,-0.0782159,-0.108366,0.28731,0.267989,-408.74
-411.941,0.990131,0.211349,4,15,0,431.85,0.270727,0.231385,-0.420564,-0.0399576,-0.0843224,0.0992538,-0.312567,0.0723217,-0.401635,-0.582606,0.0863459,0.0268725,0.214422,0.0743959,-0.453453,0.316968,0.0229636,-0.104078,0.689933,0.07548,-0.386988,0.194969,0.368977,-0.0956239,0.352858,0.142282,0.5533,0.308317,0.191103,0.198842,-0.376642,-0.213499,0.377429,0.177841,-0.892997,-0.333075,-0.466138,0.659592,0.039347,0.270727,0.231385,-0.420564,-0.0399576,-0.0843224,0.0992538,-0.312567,0.0723217,-0.401635,-0.582606,0.0863459,0.0268725,0.214422,0.0743959,-0.453453,0.316968,0.0229636,-0.104078,0.689933,0.293595,-409.609
-405.025,0.955229,0.211349,4,15,0,425.578,0.407434,0.272219,-0.361637,0.267407,0.0467398,0.167576,0.185419,0.314342,0.0706013,-0.316368,-0.39225,0.108238,-0.419211,0.0662556,-0.54075,0.179134,-0.210732,-0.115992,-0.101839,0.307331,0.20687,-0.0225498,0.0886127,-0.373318,0.243358,0.17593,0.606676,0.307912,0.04706,-0.295608,-0.115651,0.540606,0.293749,0.0127038,-0.231681,-0.217863,-0.651859,0.86628,-0.490909,0.407434,0.272219,-0.361637,0.267407,0.0467398,0.167576,0.185419,0.314342,0.0706013,-0.316368,-0.39225,0.108238,-0.419211,0.0662556,-0.54075,0.179134,-0.210732,-0.115992,-0.101839,0.373414,-402.881
-407.593,0.981565,0.211349,4,15,0,425.997,0.0770685,0.823634,0.175049,-0.0651726,0.212578,-0.0643699,0.304977,-0.60046,-0.192191,-0.171585,0.0889773,0.0321603,-0.275758,-0.113869,-0.433182,0.112974,-0.187595,-0.433511,0.417233,-0.145434,0.075137,0.219414,0.857841,0.412468,0.394672,-0.108443,-0.00694446,0.0483993,0.356428,0.102099,0.272069,-0.296515,0.15644,0.113164,-0.753056,-0.483627,0.130395,0.455302,0.0474891,0.0770685,0.823634,0.175049,-0.0651726,0.212578,-0.0643699,0.304977,-0.60046,-0.192191,-0.171585,0.0889773,0.0321603,-0.275758,-0.113869,-0.433182,0.112974,-0.187595,-0.433511,0.417233,0.293043,-405.344
-408.428,0.769372,0.211349,4,15,0,432.988,0.299215,0.232314,-0.67697,0.211361,-0.0653916,0.3655,0.111833,-0.304473,0.279756,-0.000868757,-0.395119,-0.101049,-0.103886,-0.0119426,-0.489475,0.227174,0.0449453,-0.102468,-0.00842109,0.276222,0.249823,-0.0831551,-0.0138059,-0.334269,0.444122,0.218275,0.466165,0.383704,0.110745,-0.254249,0.00357214,0.386429,-0.0616971,0.248438,-0.231384,-0.175362,-0.654114,0.781566,-0.422503,0.299215,0.232314,-0.67697,0.211361,-0.0653916,0.3655,0.111833,-0.304473,0.279756,-0.000868757,-0.395119,-0.101049,-0.103886,-0.0119426,-0.489475,0.227174,0.0449453,-0.102468,-0.00842109,0.487964,-406.473
-407.572,0.949926,0.211349,4,15,0,425.07,0.3043,0.558204,-0.653694,0.0771411,0.00800527,0.433173,-0.219469,0.114907,-0.106114,-0.0860099,0.282889,0.348534,0.312739,-0.451886,-0.874222,0.253985,-0.219692,-0.359672,0.275289,0.164604,0.383985,-0.00550761,0.618841,0.0158117,0.199066,0.0836496,0.42992,0.359335,0.164497,0.0484204,0.106392,0.378783,0.113611,0.407948,0.0561244,-0.422134,-0.366825,0.515871,-0.432164,0.3043,0.558204,-0.653694,0.0771411,0.00800527,0.433173,-0.219469,0.114907,-0.106114,-0.0860099,0.282889,0.348534,0.312739,-0.451886,-0.874222,0.253985,-0.219692,-0.359672,0.275289,0.00159012,-405.201
-411.518,0.97475,0.211349,4,15,0,431.576,0.171765,0.472459,0.459568,0.13465,0.135548,-0.282366,0.52544,-0.202655,0.00382486,-0.142041,-0.595361,-0.196974,-0.640027,0.254235,-0.176652,0.0377366,-0.328724,-0.139258,-0.0105484,-0.00339144,-0.401682,0.139823,0.172985,0.000604105,0.359475,-0.182739,0.232637,0.124137,0.16418,-0.153087,0.0919897,0.00655779,0.328474,-0.172341,-0.976557,-0.261335,0.237645,0.860392,-0.0270371,0.171765,0.472459,0.459568,0.13465,0.135548,-0.282366,0.52544,-0.202655,0.00382486,-0.142041,-0.595361,-0.196974,-0.640027,0.254235,-0.176652,0.0377366,-0.328724,-0.139258,-0.0105484,0.519379,-409.316
-409.495,0.733108,0.211349,4,15,0,433.189,0.176174,0.565431,0.104279,-0.0512205,0.199015,0.160027,0.18283,0.213967,-0.453621,-0.719293,-0.440095,-0.0335463,-0.30446,0.0935313,-0.511722,0.379714,0.132719,-0.314508,0.305071,0.148991,-0.262361,0.235879,0.281494,0.399827,0.570978,0.28764,0.537038,0.536139,0.0730805,-0.266339,0.444522,-0.110099,0.0677196,0.148317,-0.889085,-0.348114,-0.14009,0.608343,-0.603804,0.176174,0.565431,0.104279,-0.0512205,0.199015,0.160027,0.18283,0.213967,-0.453621,-0.719293,-0.440095,-0.0335463,-0.30446,0.0935313,-0.511722,0.379714,0.132719,-0.314508,0.305071,0.315706,-406.749
-406.131,0.993953,0.211349,4,15,0,426.664,0.136609,0.290619,-0.377275,0.294717,0.144822,0.323562,0.0639155,-0.248496,0.196073,-0.151902,-0.181088,0.189316,-0.170338,-0.165548,-0.577585,0.373205,0.177015,-0.423511,-0.0642074,0.219344,-0.164147,0.0206956,0.552089,0.198636,0.456298,0.0583076,0.211612,0.454203,-0.446915,-0.270569,0.582733,0.147299,-0.0619573,0.0540372,-0.235755,-0.116851,-0.362268,0.673713,-0.00043176,0.136609,0.290619,-0.377275,0.294717,0.144822,0.323562,0.0639155,-0.248496,0.196073,-0.151902,-0.181088,0.189316,-0.170338,-0.165548,-0.577585,0.373205,0.177015,-0.423511,-0.0642074,0.170095,-404.343
-411.27,0.91416,0.211349,4,15,0,427.025,0.216969,0.652616,-0.283078,-0.00969699,0.137587,0.106893,-0.261555,0.2057,0.467448,-0.0813024,0.00882345,0.237325,-0.316638,-0.221567,-0.774483,0.539203,-0.195965,-0.291926,-0.30935,0.294785,-0.129104,-0.213235,0.321358,-0.241042,0.337586,-0.148811,0.642944,0.516971,-0.246498,-0.326887,0.375386,0.226233,0.484267,0.0645057,-0.645627,-0.658524,-0.389457,0.35208,-0.354176,0.216969,0.652616,-0.283078,-0.00969699,0.137587,0.106893,-0.261555,0.2057,0.467448,-0.0813024,0.00882345,0.237325,-0.316638,-0.221567,-0.774483,0.539203,-0.195965,-0.291926,-0.30935,0.172996,-408.664
-410.77,0.974691,0.211349,4,15,0,430.943,0.259586,0.368557,0.189689,0.178624,-0.102401,0.154923,0.247503,-0.277234,-0.577962,-0.311026,-0.199401,0.129587,0.0182564,0.118978,-0.429562,-0.201638,-0.211279,-0.286469,0.649507,-0.0910692,0.379685,0.369299,0.528012,0.327121,0.291644,0.224202,0.00971154,-0.0509133,0.475214,0.145002,-0.461866,0.186196,0.0705323,0.117826,-0.161282,0.00619824,0.12242,1.09566,-0.0531067,0.259586,0.368557,0.189689,0.178624,-0.102401,0.154923,0.247503,-0.277234,-0.577962,-0.311026,-0.199401,0.129587,0.0182564,0.118978,-0.429562,-0.201638,-0.211279,-0.286469,0.649507,0.281762,-408.625
