# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_4_model
# start_datetime = 2025-08-29 03:55:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/ajahu37g.json
# init = 2 (Default)
# random
#   seed = 24888
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_466b50gp6/poisson_4-20250829005516_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.261349
# Diagonal elements of inverse mass matrix:
# 0.0166152, 0.0257776, 0.0155538, 0.0239657, 0.0163803, 0.0220264, 0.0176914, 0.0285392, 0.0189424, 0.0184965, 0.0188198, 0.0214043, 0.0129715, 0.0206664, 0.0205341, 0.0280999, 0.019893, 0.0201372, 0.0216027, 0.0226863, 0.0141604, 0.0275847, 0.031342, 0.0338054, 0.0268984, 0.0199933, 0.0343494, 0.0294276, 0.0194046, 0.0333936, 0.0174301, 0.0170617, 0.0177071, 0.0248369, 0.0172632, 0.0199421, 0.0232105, 0.0133253, 0.021202, 0.00371478
-1074.19,0.581406,0.261349,4,15,0,1099.24,0.171492,-0.203048,0.240267,-0.002437,0.240856,-0.205843,0.241792,-0.68443,-0.150375,0.279819,0.187556,-0.174952,0.30408,-0.0741295,-0.00332287,-0.224059,0.0487363,-0.104818,-0.000907372,0.0406753,0.193413,-0.123251,-0.443407,-0.912918,-0.229703,0.0724599,-0.650709,-0.683609,0.0378495,-0.478316,-0.0999935,0.373633,0.511304,0.140241,0.0293992,-0.0937974,0.00642864,0.562687,0.0142908,0.239672,0.171492,-0.203048,0.240267,-0.002437,0.240856,-0.205843,0.241792,-0.68443,-0.150375,0.279819,0.187556,-0.174952,0.30408,-0.0741295,-0.00332287,-0.224059,0.0487363,-0.104818,-0.000907372,0.113725,-1072.11
-1068.56,0.989019,0.261349,4,15,0,1091.94,0.239131,-0.242632,0.261509,0.057517,0.213521,-0.0891971,0.119943,-0.788899,-0.15209,0.164602,0.0330262,-0.0987424,0.321408,0.0114373,0.119265,-0.204313,0.056568,0.0932289,-0.215835,0.0203477,0.371212,-0.269796,-0.442378,-0.92632,-0.211694,0.0803146,-0.674541,-0.467612,0.0380577,-0.297785,0.0549961,0.48053,0.400736,-0.0180446,0.130165,-0.122681,0.0148509,0.62175,0.0233615,0.383126,0.239131,-0.242632,0.261509,0.057517,0.213521,-0.0891971,0.119943,-0.788899,-0.15209,0.164602,0.0330262,-0.0987424,0.321408,0.0114373,0.119265,-0.204313,0.056568,0.0932289,-0.215835,0.100552,-1066.46
-1071.83,0.680865,0.261349,4,15,0,1096.64,0.0941189,0.271096,0.256912,-0.171109,0.357418,-0.0336488,-0.145177,0.0240998,-0.0586481,0.0650462,-0.122148,0.0106625,0.449909,-0.251514,0.110823,-0.490353,-0.0309709,-0.160335,-0.0800271,-0.363225,0.397867,0.0257156,-0.177288,-0.388884,-0.177998,0.000703946,-0.199122,-0.459914,0.0381375,-0.630048,0.0745893,0.130331,0.18493,-0.0211432,-0.0294135,-0.0307608,-0.082588,0.100647,0.0600072,0.307099,0.0941189,0.271096,0.256912,-0.171109,0.357418,-0.0336488,-0.145177,0.0240998,-0.0586481,0.0650462,-0.122148,0.0106625,0.449909,-0.251514,0.110823,-0.490353,-0.0309709,-0.160335,-0.0800271,-0.0961539,-1070.71
-1066.88,0.844191,0.261349,4,15,0,1099.23,-0.0558248,-0.0806597,0.251518,0.0192174,0.218057,-0.0724245,-0.167795,0.139935,-0.0523973,0.0250056,0.145565,0.222208,0.260575,-0.215728,-0.019473,-0.447835,-0.013807,-0.110501,-0.145287,-0.215424,0.550098,-0.394634,-0.307025,-0.318943,-0.262727,-0.0305521,-0.484505,-0.194937,0.0983723,-0.512266,0.0765641,0.151695,0.256733,-0.0582651,0.0625611,-0.0179261,-0.0669645,0.143027,0.010588,0.344663,-0.0558248,-0.0806597,0.251518,0.0192174,0.218057,-0.0724245,-0.167795,0.139935,-0.0523973,0.0250056,0.145565,0.222208,0.260575,-0.215728,-0.019473,-0.447835,-0.013807,-0.110501,-0.145287,0.0996505,-1065.8
-1071.44,0.872876,0.261349,4,15,0,1091.82,0.0516128,-0.340812,0.169298,-0.288408,0.0820138,-0.119492,-0.0387382,-0.1227,0.0411725,-0.142442,0.157548,0.0167994,0.179807,-0.359205,0.195434,-0.0869455,0.132516,0.14921,0.264774,0.0270397,0.309484,-0.273354,-0.411609,-0.360602,-0.180181,0.0256594,0.0862875,0.0180384,0.0382392,-0.171241,-0.0339418,0.224678,0.237843,-0.179701,0.20545,-0.15028,0.129413,0.403714,-0.0948584,0.404455,0.0516128,-0.340812,0.169298,-0.288408,0.0820138,-0.119492,-0.0387382,-0.1227,0.0411725,-0.142442,0.157548,0.0167994,0.179807,-0.359205,0.195434,-0.0869455,0.132516,0.14921,0.264774,0.0585569,-1070.57
-1069.39,0.557179,0.261349,4,15,0,1090.74,0.372934,0.17172,0.0435123,0.110153,0.496538,-0.23073,-0.148184,-0.302849,-0.0410651,0.225389,0.167866,0.000311997,0.351306,-0.327319,-0.0527927,-0.261951,-0.145847,0.0779112,-0.337874,-0.353714,0.344999,-0.448997,-0.0560109,-0.342997,-0.152643,-0.0832064,-0.71685,-0.588107,-0.0854684,-0.428914,0.0325664,0.0961155,0.351783,-0.292335,-0.0124722,0.0616746,-0.104595,0.51948,0.110231,0.3438,0.372934,0.17172,0.0435123,0.110153,0.496538,-0.23073,-0.148184,-0.302849,-0.0410651,0.225389,0.167866,0.000311997,0.351306,-0.327319,-0.0527927,-0.261951,-0.145847,0.0779112,-0.337874,-0.16903,-1067.69
