# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:53:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/4w2x5pss.json
# init = 2 (Default)
# random
#   seed = 58305
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_3wj8jf3sp/poisson_3-20250829005355_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.178309
# Diagonal elements of inverse mass matrix:
# 0.229582, 0.145305, 0.168128, 0.157437, 0.179693, 0.100377, 0.155834, 0.158644, 0.157232, 0.170659, 0.213948, 0.16364, 0.226047, 0.208921, 0.227361, 0.12963, 0.168841, 0.173855, 0.212235, 0.196493, 0.224988, 0.190863, 0.184886, 0.174668, 0.190427, 0.184174, 0.16109, 0.185793, 0.157935, 0.264217, 0.165778, 0.212187, 0.145541, 0.163179, 0.337923, 0.17847, 0.157305, 0.164735, 0.243924
-140.697,0.992547,0.178309,5,31,0,162.096,-0.782115,0.00238419,0.557444,0.130699,0.00943212,0.130751,0.515613,-0.664039,0.539156,0.334197,-0.179769,0.463624,-0.0412631,-0.398888,-1.03677,0.506569,-1.09664,-0.0740018,0.83714,0.10194,0.349534,-0.0330625,0.0328321,-0.583204,0.00756767,0.0485767,0.0286617,0.518922,0.640421,-0.201768,-0.695222,0.398648,0.389037,0.634882,-1.14092,-0.0317173,0.241766,0.137018,-0.626546,-0.782115,0.00238419,0.557444,0.130699,0.00943212,0.130751,0.515613,-0.664039,0.539156,0.334197,-0.179769,0.463624,-0.0412631,-0.398888,-1.03677,0.506569,-1.09664,-0.0740018,0.83714,0.246481,-135.756
-140.042,0.876788,0.178309,4,15,0,162.023,-1.04048,0.520548,-0.561679,-0.113355,0.831128,0.640865,0.4796,0.545398,-0.0404012,0.337267,-0.392366,0.647951,0.0864093,-0.219281,-0.777101,0.197594,-0.00537834,-0.343417,-0.437674,-0.633688,-0.125879,0.266462,0.580521,-0.519784,-0.672454,0.244328,0.648233,-0.0662169,-0.20985,-0.18583,-0.59171,-0.460246,0.835908,0.0798745,-1.11255,0.415436,-0.0834021,0.687507,-1.09314,-1.04048,0.520548,-0.561679,-0.113355,0.831128,0.640865,0.4796,0.545398,-0.0404012,0.337267,-0.392366,0.647951,0.0864093,-0.219281,-0.777101,0.197594,-0.00537834,-0.343417,-0.437674,-0.355624,-134.307
-139.659,0.88896,0.178309,5,31,0,156.595,0.184531,-0.525405,-0.234557,0.358729,-0.576469,0.707334,-0.108847,-0.00448617,0.298412,-0.497824,-0.531779,-0.179953,-0.417393,0.741186,-0.169875,0.810936,-0.710487,-0.694944,0.525047,1.25466,0.0239645,-0.106856,-0.581028,-0.108149,-0.284025,-0.206403,0.0834275,0.538709,0.490992,-1.22207,-0.286475,-0.0064799,-0.00504968,0.02271,-0.134308,-0.0542195,0.317819,0.415875,-0.138361,0.184531,-0.525405,-0.234557,0.358729,-0.576469,0.707334,-0.108847,-0.00448617,0.298412,-0.497824,-0.531779,-0.179953,-0.417393,0.741186,-0.169875,0.810936,-0.710487,-0.694944,0.525047,1.02584,-135.083
-134.503,0.608189,0.178309,4,15,0,154.069,-0.486253,0.434725,-0.0538591,0.16645,-0.352135,0.433634,0.75986,-0.116325,0.256208,0.12116,-0.642165,1.00775,0.212476,0.222633,-0.877022,0.265802,-0.423713,-0.194484,-0.436691,-0.365247,-0.551754,0.349748,0.334747,-0.48267,-0.668188,0.443941,-0.116525,0.0930683,-0.666664,-0.599942,0.353179,-0.280508,0.849137,-0.0391634,-0.995511,-0.214504,-0.0380266,0.773379,-0.881737,-0.486253,0.434725,-0.0538591,0.16645,-0.352135,0.433634,0.75986,-0.116325,0.256208,0.12116,-0.642165,1.00775,0.212476,0.222633,-0.877022,0.265802,-0.423713,-0.194484,-0.436691,-0.29805,-129.541
-137.996,0.940434,0.178309,5,31,0,154.403,-0.517219,0.509851,-0.660571,-0.235765,0.103283,0.881018,0.835925,-0.226763,0.192861,0.217417,-0.354192,0.410702,-0.287307,0.109176,-0.929488,0.879113,-0.572644,-0.539028,-0.0215775,0.67544,-0.299364,-0.032803,0.308256,0.0100127,-0.670986,0.684886,0.408819,0.189793,-0.507693,-0.031369,0.00388245,-0.100494,0.57874,-0.648031,-1.14429,-0.0222452,0.123261,0.686338,0.0893579,-0.517219,0.509851,-0.660571,-0.235765,0.103283,0.881018,0.835925,-0.226763,0.192861,0.217417,-0.354192,0.410702,-0.287307,0.109176,-0.929488,0.879113,-0.572644,-0.539028,-0.0215775,0.205209,-133.057
-142.281,0.96381,0.178309,5,31,0,158.624,-0.212888,0.759067,0.657525,0.550226,-0.165248,-0.0648398,-0.44121,0.439957,-0.479259,-0.871462,-0.368961,0.461235,-0.247425,-0.0115412,0.0341465,-0.280029,0.222687,0.239457,-0.166517,-0.360615,0.27504,-0.222905,-0.338115,-1.14759,0.111752,0.00284621,-0.273839,-0.285484,0.244705,-1.9533,0.0718958,0.614333,0.391919,0.898969,-0.447019,-0.573295,-0.0388253,0.223669,-1.20552,-0.212888,0.759067,0.657525,0.550226,-0.165248,-0.0648398,-0.44121,0.439957,-0.479259,-0.871462,-0.368961,0.461235,-0.247425,-0.0115412,0.0341465,-0.280029,0.222687,0.239457,-0.166517,-0.0549191,-136.032
