# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:53:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/4w2x5pss.json
# init = 2 (Default)
# random
#   seed = 58305
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_3wj8jf3sp/poisson_3-20250829005355_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.219494
# Diagonal elements of inverse mass matrix:
# 0.220023, 0.143442, 0.179129, 0.140511, 0.151366, 0.125306, 0.193253, 0.158826, 0.158441, 0.221093, 0.295015, 0.18302, 0.22445, 0.201678, 0.2237, 0.141897, 0.175039, 0.174475, 0.221505, 0.167068, 0.172637, 0.184522, 0.195591, 0.181247, 0.183062, 0.146692, 0.147544, 0.234857, 0.161373, 0.267525, 0.166227, 0.144051, 0.157098, 0.14583, 0.260887, 0.207137, 0.219074, 0.1273, 0.237052
-143.033,0.884903,0.219494,4,15,0,157.359,-0.324487,-0.345352,0.619778,-0.277736,0.326699,0.579893,0.468526,0.451825,-0.23733,-0.980982,-0.916773,-0.519972,0.971506,0.387294,-0.849072,0.32404,-0.749052,0.182367,-0.124038,0.44991,0.157114,-0.137964,-0.332394,-0.263672,-0.0741852,-0.523415,0.399208,0.596414,-0.0205285,-0.348539,0.527598,0.111036,0.466414,-0.167486,-0.557494,0.334479,-0.0299258,0.575026,-0.555376,-0.324487,-0.345352,0.619778,-0.277736,0.326699,0.579893,0.468526,0.451825,-0.23733,-0.980982,-0.916773,-0.519972,0.971506,0.387294,-0.849072,0.32404,-0.749052,0.182367,-0.124038,1.01287,-138.456
-143.618,0.106543,0.219494,4,15,0,175.265,-0.289093,-0.450262,0.801271,-0.232948,0.481046,0.529319,0.361631,0.432916,-0.125005,-0.723891,-0.948468,-0.172649,1.01755,0.522743,-0.691307,0.488504,-0.698754,0.106291,0.0512694,0.38291,0.140798,-0.21586,-0.480134,-0.415527,-0.280349,-0.550377,0.277982,0.610755,-0.0529786,-0.351112,0.764336,0.0259329,0.389072,-0.204929,-0.418958,0.427111,-0.168977,0.540368,-0.532517,-0.289093,-0.450262,0.801271,-0.232948,0.481046,0.529319,0.361631,0.432916,-0.125005,-0.723891,-0.948468,-0.172649,1.01755,0.522743,-0.691307,0.488504,-0.698754,0.106291,0.0512694,-0.460167,-139.056
-142.017,0.928495,0.219494,4,15,0,160.144,-0.0962064,0.487301,-0.795451,0.0269299,-0.679539,0.268329,0.0922202,0.324597,0.75515,0.0420659,-0.174558,0.751193,-1.44787,-0.184199,-0.296692,0.565763,0.618919,0.229653,-0.205962,0.403977,-0.391234,-0.230547,0.0896336,-0.165153,-0.327699,0.0908736,0.109491,-0.118729,0.309413,-0.920431,-1.38552,0.261825,0.902273,0.447142,-0.622079,-0.748267,0.233067,0.452668,-0.982139,-0.0962064,0.487301,-0.795451,0.0269299,-0.679539,0.268329,0.0922202,0.324597,0.75515,0.0420659,-0.174558,0.751193,-1.44787,-0.184199,-0.296692,0.565763,0.618919,0.229653,-0.205962,-0.281644,-135.831
-140.59,0.929098,0.219494,4,15,0,161.161,0.236094,0.470643,-0.0145825,-0.285457,0.268564,0.525693,0.277915,0.0902294,0.62882,-0.00217057,-0.968576,0.238591,-1.20803,-0.586889,-0.0708965,0.379404,0.158488,0.255165,-0.0492229,0.296586,-0.960395,-0.526181,-0.172083,-0.248189,-0.664819,0.573128,0.367897,0.0840193,0.584655,0.034689,-0.666146,-0.321276,1.10301,-0.148524,-0.822081,-0.278608,0.0372819,0.890068,-0.445767,0.236094,0.470643,-0.0145825,-0.285457,0.268564,0.525693,0.277915,0.0902294,0.62882,-0.00217057,-0.968576,0.238591,-1.20803,-0.586889,-0.0708965,0.379404,0.158488,0.255165,-0.0492229,-0.343785,-135.393
-135.406,0.95815,0.219494,4,15,0,155.019,-0.631137,0.222932,0.332229,-0.00776614,-0.38244,0.44857,0.516799,0.483505,0.832399,-0.449512,-0.920816,0.362046,-0.942743,-0.187854,0.435446,0.539763,-0.193036,-0.446667,0.353564,0.0445777,-0.277299,-0.0447259,-0.0902063,0.141797,-0.359147,0.102267,0.325078,0.235506,-0.182369,-1.58445,0.0563158,0.739755,0.405116,0.473069,-0.649693,-0.179142,-0.619287,0.672091,-0.0709283,-0.631137,0.222932,0.332229,-0.00776614,-0.38244,0.44857,0.516799,0.483505,0.832399,-0.449512,-0.920816,0.362046,-0.942743,-0.187854,0.435446,0.539763,-0.193036,-0.446667,0.353564,-0.365283,-130.289
-138.9,0.960967,0.219494,4,15,0,154.306,-0.323269,0.647471,0.560345,-0.267276,-0.510785,0.137369,0.0967197,0.685467,0.355392,-0.213277,-0.687053,0.200374,-0.251268,-0.631501,0.202001,0.200775,-0.27882,-0.679887,0.733539,-0.313469,-0.644393,0.369716,-0.310074,0.223261,-0.143175,0.426721,-0.0982822,0.340236,-0.526451,-1.41714,-0.078657,1.14888,0.614099,0.113521,-0.900195,-0.404305,0.125729,0.629918,-0.663332,-0.323269,0.647471,0.560345,-0.267276,-0.510785,0.137369,0.0967197,0.685467,0.355392,-0.213277,-0.687053,0.200374,-0.251268,-0.631501,0.202001,0.200775,-0.27882,-0.679887,0.733539,0.0236827,-133.437
