# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_4_model
# start_datetime = 2025-08-29 03:54:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/_d_ask1q.json
# init = 2 (Default)
# random
#   seed = 64771
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_467f4lyo2/poisson_4-20250829005448_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.221313
# Diagonal elements of inverse mass matrix:
# 0.0273784, 0.0300345, 0.0383386, 0.0505478, 0.0463022, 0.0978092, 0.0261513, 0.0361701, 0.0415557, 0.0469211, 0.0252895, 0.0487535, 0.0501778, 0.0407199, 0.0474251, 0.0382012, 0.0393271, 0.0392142, 0.0456503, 0.04264, 0.0457256, 0.0381031, 0.0318515, 0.044123, 0.0398684, 0.0622571, 0.040483, 0.0685989, 0.0470189, 0.0437313, 0.0336478, 0.0351478, 0.035407, 0.0343867, 0.0548872, 0.0558622, 0.0705566, 0.0494334, 0.0363959, 0.0078945
-535.921,0.994028,0.221313,4,15,0,553.817,0.193281,0.222802,0.416599,-0.694214,-0.491401,-0.714615,0.528927,-0.0521175,0.0220337,-0.122224,0.481488,-0.222409,-0.12795,-0.146654,-0.163299,0.442861,0.219622,-0.251761,0.359233,-0.241243,-0.0773875,-0.0659274,-0.11317,-0.690321,-0.0711448,-0.595042,-0.0846683,-0.591715,-0.653473,-0.312499,-0.0376333,0.118657,-0.150954,0.18361,-0.494401,-0.212435,-1.08098,0.024966,-0.00557011,0.456768,0.193281,0.222802,0.416599,-0.694214,-0.491401,-0.714615,0.528927,-0.0521175,0.0220337,-0.122224,0.481488,-0.222409,-0.12795,-0.146654,-0.163299,0.442861,0.219622,-0.251761,0.359233,0.0997985,-532.864
-533.489,0.993781,0.221313,4,15,0,554.374,0.579054,0.200313,-0.213603,-0.361639,0.35553,-0.926954,0.184533,0.121054,0.109565,-0.187466,0.858542,-0.146155,0.033221,-0.246871,-0.419033,-0.263879,-0.136262,0.327435,0.0416849,-0.171154,-0.383125,-0.010807,0.193762,0.0426282,-0.0998655,-0.681889,0.0322091,-0.599203,0.0146739,-0.345966,0.140618,0.258343,0.366183,0.184496,-0.300947,-0.541739,-0.233553,-0.601403,-0.115619,0.416112,0.579054,0.200313,-0.213603,-0.361639,0.35553,-0.926954,0.184533,0.121054,0.109565,-0.187466,0.858542,-0.146155,0.033221,-0.246871,-0.419033,-0.263879,-0.136262,0.327435,0.0416849,0.0909292,-530.87
-538.524,0.990576,0.221313,4,15,0,554.415,0.594645,0.265539,-0.142094,-0.117,0.332649,-0.835736,0.0948978,-0.0392179,-0.21145,0.0970311,0.862846,-0.214999,0.297296,-0.430431,-0.259409,-0.360074,-0.159065,0.215835,0.265769,-0.142143,-0.142112,0.059657,-0.162048,-0.185228,-0.122733,-0.679193,0.0566879,-0.325506,-0.0319732,-0.210001,0.314998,0.259457,0.451171,0.19901,-0.280226,-0.483914,-0.629923,-0.313126,-0.34314,0.312218,0.594645,0.265539,-0.142094,-0.117,0.332649,-0.835736,0.0948978,-0.0392179,-0.21145,0.0970311,0.862846,-0.214999,0.297296,-0.430431,-0.259409,-0.360074,-0.159065,0.215835,0.265769,-0.257032,-536.072
-541.771,0.951966,0.221313,4,15,0,567.271,0.287734,0.217867,0.327627,-0.792098,-0.454622,-0.55735,0.652074,0.0661761,0.329197,-0.160002,0.594901,-0.152315,-0.329014,0.387023,0.00523888,0.174158,-0.594749,0.0839126,0.11062,-0.198526,-0.366211,-0.266639,0.179205,-0.153504,0.0233124,-1.05325,-0.123598,-0.804749,-0.523261,-0.216221,-0.186038,0.0898408,-0.183167,0.15163,-0.786156,-0.527946,-0.830618,-0.881779,0.0630248,0.488163,0.287734,0.217867,0.327627,-0.792098,-0.454622,-0.55735,0.652074,0.0661761,0.329197,-0.160002,0.594901,-0.152315,-0.329014,0.387023,0.00523888,0.174158,-0.594749,0.0839126,0.11062,-0.196378,-537.729
-535.47,0.992152,0.221313,4,15,0,558.069,0.293292,0.236814,0.24201,-1.12816,-0.574315,-0.897219,0.588175,0.216102,0.300356,0.0300423,0.712527,-0.00601841,-0.0953978,0.174124,-0.0912224,0.0587255,-0.364666,0.186313,0.21872,-0.0860294,-0.212001,-0.225481,-0.0246941,-0.628516,0.0850919,-0.688758,0.173773,-0.650185,-0.408412,-0.283009,-0.177859,0.00269495,-0.0399998,0.238503,-0.620318,-0.634009,-0.387809,-0.646989,-0.0400001,0.540564,0.293292,0.236814,0.24201,-1.12816,-0.574315,-0.897219,0.588175,0.216102,0.300356,0.0300423,0.712527,-0.00601841,-0.0953978,0.174124,-0.0912224,0.0587255,-0.364666,0.186313,0.21872,-0.100199,-531.827
-531.777,0.973293,0.221313,4,15,0,552.454,0.357068,0.283222,0.230479,-0.935392,-0.601359,-0.888258,0.542412,0.210962,0.186053,-0.0217448,0.625533,-0.0475087,-0.0133715,0.0475047,-0.0782354,0.0779981,-0.353072,0.216492,0.207992,-0.110315,-0.341867,0.0196952,0.0223794,-0.590062,-0.0246358,-0.924902,0.105426,-0.71652,-0.326289,-0.172256,-0.108417,-0.15497,0.0486152,0.22706,-0.55977,-0.596502,-0.460644,-0.603902,-0.0333016,0.537333,0.357068,0.283222,0.230479,-0.935392,-0.601359,-0.888258,0.542412,0.210962,0.186053,-0.0217448,0.625533,-0.0475087,-0.0133715,0.0475047,-0.0782354,0.0779981,-0.353072,0.216492,0.207992,-0.0467756,-528.325
