# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_4_model
# start_datetime = 2025-08-29 03:54:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/7zgvxue5.json
# init = 2 (Default)
# random
#   seed = 8136
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_4mvd4j2e7/poisson_4-20250829005446_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.223408
# Diagonal elements of inverse mass matrix:
# 0.0442402, 0.0395639, 0.036107, 0.107514, 0.0547959, 0.151571, 0.0377381, 0.0554041, 0.051731, 0.0593099, 0.0343145, 0.0695137, 0.0466485, 0.0586586, 0.0622299, 0.0538464, 0.0471019, 0.0578134, 0.0430849, 0.0423884, 0.0750347, 0.0649823, 0.0487683, 0.0712529, 0.0539305, 0.0825915, 0.0482498, 0.0822146, 0.0578393, 0.0504632, 0.0397118, 0.0373218, 0.0521633, 0.0382153, 0.0737471, 0.0668317, 0.104765, 0.0608601, 0.0481376, 0.00905063
-404.295,0.988072,0.223408,4,15,0,429.775,-0.262817,0.745606,0.235086,-1.01017,-0.158815,-0.839677,0.670909,-0.234702,0.575474,-0.150847,0.588122,-0.351887,0.257146,-0.228506,0.367768,-0.111125,-0.116935,-0.130629,0.319371,0.0858093,-0.302071,-0.17872,-0.084149,-1.17104,0.208149,-0.966455,-0.0299819,-0.620192,-1.03005,0.179133,0.144507,0.215721,0.382146,0.148688,-0.326247,-0.825299,-0.703121,-0.448377,0.0941895,0.410298,-0.262817,0.745606,0.235086,-1.01017,-0.158815,-0.839677,0.670909,-0.234702,0.575474,-0.150847,0.588122,-0.351887,0.257146,-0.228506,0.367768,-0.111125,-0.116935,-0.130629,0.319371,-0.163374,-399.285
-396.14,0.95077,0.223408,4,15,0,419.374,-0.108258,0.391472,-0.0979827,-0.376509,-0.14051,-1.32517,0.438231,0.0843921,0.350324,-0.111583,0.567446,-0.302792,0.263219,-0.0111637,0.326259,-0.375593,-0.0607276,0.0935124,0.382223,-0.363846,-0.141116,-0.307967,0.154821,-0.628043,0.347155,-1.0473,0.0259871,-0.59015,-0.411004,-0.129866,0.204396,0.256865,0.273841,0.113791,-0.547542,0.0285977,-0.453273,-0.592314,0.0820505,0.442225,-0.108258,0.391472,-0.0979827,-0.376509,-0.14051,-1.32517,0.438231,0.0843921,0.350324,-0.111583,0.567446,-0.302792,0.263219,-0.0111637,0.326259,-0.375593,-0.0607276,0.0935124,0.382223,0.0132085,-392.646
-399.892,0.939395,0.223408,4,15,0,417.306,-0.39809,0.257589,0.11859,-0.220633,-0.32833,-1.09722,0.751532,0.486858,0.269247,-0.351271,0.773852,-0.361238,0.161724,0.0615939,0.127777,-0.10242,0.24389,-0.121714,0.102513,-0.241941,0.00513702,-0.182242,0.0738044,-0.352913,0.370737,-0.924209,0.303059,-0.84636,-0.557819,0.0991376,0.139793,0.171265,0.136054,0.411909,-0.458706,-0.271792,-0.547239,-0.518703,0.0110112,0.385717,-0.39809,0.257589,0.11859,-0.220633,-0.32833,-1.09722,0.751532,0.486858,0.269247,-0.351271,0.773852,-0.361238,0.161724,0.0615939,0.127777,-0.10242,0.24389,-0.121714,0.102513,-0.374254,-396.367
-401.767,0.961346,0.223408,4,15,0,422.829,-0.276435,0.717423,0.283932,-0.782629,0.407228,-1.238,0.431421,-0.0670571,0.174685,0.222198,0.520428,-0.248495,0.0982021,-0.219223,0.0984042,-0.305756,0.0628147,-0.535735,0.508662,0.131181,-0.677372,-0.161803,-0.167724,-0.718962,-0.00427036,-1.25926,0.136529,-0.42365,-0.187205,0.277937,-0.217302,-0.0206951,0.388562,0.22241,-0.174067,-0.203348,-0.867167,-0.183324,-0.105331,0.377618,-0.276435,0.717423,0.283932,-0.782629,0.407228,-1.238,0.431421,-0.0670571,0.174685,0.222198,0.520428,-0.248495,0.0982021,-0.219223,0.0984042,-0.305756,0.0628147,-0.535735,0.508662,0.14793,-397.518
-399.585,1,0.223408,4,15,0,418.824,0.187218,0.364644,0.483153,-0.55993,-0.159496,-0.752595,0.452875,0.289359,0.199433,-0.532267,0.67944,-0.0464854,0.0878124,0.0810161,0.0924682,0.000824355,-0.212138,-0.496621,0.1774,-0.206668,-0.0469298,-0.507954,-0.101231,-0.244845,0.0260132,-0.409925,-0.304759,-1.32809,-0.353426,-0.486328,-0.175382,-0.166134,-0.25117,0.300891,-1.10487,-0.557275,-0.888323,-0.450319,0.0141267,0.706394,0.187218,0.364644,0.483153,-0.55993,-0.159496,-0.752595,0.452875,0.289359,0.199433,-0.532267,0.67944,-0.0464854,0.0878124,0.0810161,0.0924682,0.000824355,-0.212138,-0.496621,0.1774,-0.33611,-395.223
-401.542,0.960238,0.223408,4,15,0,420.743,0.130209,0.685686,-0.303162,-0.713444,0.160173,-0.994322,0.329754,-0.125745,0.310374,-0.226752,0.462543,-0.0353992,-0.185372,-0.339845,0.1228,-0.168906,-0.060233,0.533717,0.469098,-0.270788,-0.661684,-0.808265,-0.288595,-0.39634,0.0356025,-0.949867,-0.111751,-0.871554,-0.495994,0.179842,0.162706,0.372306,0.342754,-0.0225971,-0.369857,-0.624923,-1.11932,-0.606781,-0.00912576,0.473822,0.130209,0.685686,-0.303162,-0.713444,0.160173,-0.994322,0.329754,-0.125745,0.310374,-0.226752,0.462543,-0.0353992,-0.185372,-0.339845,0.1228,-0.168906,-0.060233,0.533717,0.469098,-0.0511737,-396.888
