# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_4_model
# start_datetime = 2025-08-29 03:54:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/7zgvxue5.json
# init = 2 (Default)
# random
#   seed = 8136
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_4mvd4j2e7/poisson_4-20250829005446_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.235636
# Diagonal elements of inverse mass matrix:
# 0.0499184, 0.0420957, 0.0379261, 0.093063, 0.0553239, 0.14488, 0.0371666, 0.0527651, 0.0491384, 0.0575322, 0.0295506, 0.0756347, 0.0450689, 0.0555153, 0.0412715, 0.0417345, 0.0479735, 0.0593965, 0.0401168, 0.0516163, 0.070677, 0.0530374, 0.0491763, 0.0764973, 0.053397, 0.105174, 0.054127, 0.102162, 0.0695839, 0.059253, 0.0511331, 0.0453173, 0.0435271, 0.0357139, 0.0735208, 0.0762778, 0.102566, 0.0595463, 0.0582068, 0.0101022
-401.377,0.99413,0.235636,4,15,0,425.758,0.444834,0.503182,0.132674,-1.20956,0.152609,-1.33834,0.491642,-0.0426482,0.0402526,0.0204173,0.82299,-0.565481,0.419961,-0.102914,-0.0236842,0.107563,-0.240957,0.132413,0.371113,-0.501447,-0.180356,-0.431626,-0.0781282,-0.57998,-0.158154,-0.636228,-0.224551,-1.66755,-0.31853,-0.295435,-0.396624,0.411537,0.322108,0.13289,-1.00103,-0.465579,-1.04254,-0.221991,-0.439491,0.403258,0.444834,0.503182,0.132674,-1.20956,0.152609,-1.33834,0.491642,-0.0426482,0.0402526,0.0204173,0.82299,-0.565481,0.419961,-0.102914,-0.0236842,0.107563,-0.240957,0.132413,0.371113,-0.116066,-394.965
-398.6,1,0.235636,4,15,0,416.577,0.0795657,0.638449,0.200293,-0.902552,0.177694,-1.302,0.421177,-0.490455,0.137863,0.0912273,0.748115,-0.194067,0.166447,-0.0365863,-0.0439041,0.178092,-0.133092,0.0959913,0.381005,-0.268848,-0.292475,-0.543268,0.194146,-0.786313,-0.100572,-0.403244,-0.18098,-1.5049,-0.558656,-0.325184,-0.414219,0.0468533,0.418297,0.458589,-0.737215,-0.382633,-0.851338,-0.436499,-0.413594,0.520596,0.0795657,0.638449,0.200293,-0.902552,0.177694,-1.302,0.421177,-0.490455,0.137863,0.0912273,0.748115,-0.194067,0.166447,-0.0365863,-0.0439041,0.178092,-0.133092,0.0959913,0.381005,-0.213258,-393.162
-407.086,0.857821,0.235636,4,15,0,424.599,0.228445,0.142872,0.371109,-0.172455,0.301953,-1.93987,0.618875,0.26045,0.165763,-0.264653,0.399871,-0.128741,0.08375,-0.281664,0.216454,0.108401,-0.0360032,-0.227504,0.195124,-0.272705,-0.688047,-0.0310195,-0.306494,-0.483469,0.0764596,-1.36828,-0.171903,-0.0341392,-0.0181314,0.114334,0.333905,0.327738,-0.0353491,-0.0838709,-0.363456,-0.611333,-0.587129,0.038642,0.374481,0.457206,0.228445,0.142872,0.371109,-0.172455,0.301953,-1.93987,0.618875,0.26045,0.165763,-0.264653,0.399871,-0.128741,0.08375,-0.281664,0.216454,0.108401,-0.0360032,-0.227504,0.195124,-0.0421738,-402.445
-397.239,0.756517,0.235636,4,15,0,423.645,0.228886,0.12903,0.305887,-0.648525,-0.0160133,-1.00727,0.477192,0.0235779,0.263343,-0.246344,0.468627,-0.153932,-0.0870381,-0.371797,0.0588978,0.169044,-0.0125965,0.0130502,0.350342,0.197787,-0.488868,0.0994392,-0.289002,-0.0264675,-0.173223,-1.15231,-0.430175,-0.803933,0.17323,0.083085,0.22309,0.307634,0.214421,0.495478,-0.264176,-0.148749,-0.808507,-0.544639,-0.0643509,0.368335,0.228886,0.12903,0.305887,-0.648525,-0.0160133,-1.00727,0.477192,0.0235779,0.263343,-0.246344,0.468627,-0.153932,-0.0870381,-0.371797,0.0588978,0.169044,-0.0125965,0.0130502,0.350342,0.0556343,-393.881
-401.226,0.926858,0.235636,4,15,0,421.102,-0.158952,0.752872,0.0274943,-0.376169,0.198507,-0.659192,0.413002,-0.0570514,0.0558614,-0.266947,0.556402,-0.543399,-0.0975853,0.13446,-0.22452,0.301111,-0.351679,-0.134758,0.386729,-0.318569,-0.335492,-0.136223,-0.119881,-0.43886,-0.0382184,-1.10108,-0.00273148,-0.548048,-0.0831042,-0.15265,-0.206996,0.716583,0.0667844,0.180564,-0.550124,-0.323589,-0.386364,-0.307839,-0.0796314,0.490533,-0.158952,0.752872,0.0274943,-0.376169,0.198507,-0.659192,0.413002,-0.0570514,0.0558614,-0.266947,0.556402,-0.543399,-0.0975853,0.13446,-0.22452,0.301111,-0.351679,-0.134758,0.386729,0.0438137,-398.227
-405.185,0.856937,0.235636,4,15,0,420.985,0.610666,0.217273,0.326345,-0.867898,-0.280175,-1.55564,0.362567,0.181322,0.0726073,0.116602,0.0334996,0.182161,0.554892,-0.0209975,0.162715,-0.0145318,-0.0667967,0.00764421,0.415733,-0.193005,-0.187974,-0.590713,-0.0624708,-0.554937,0.233021,-0.650217,0.167306,-0.597827,-0.323484,-0.0138557,0.454568,-0.324706,0.193361,0.237663,-0.444227,-0.388706,-0.938386,-0.11211,-0.0487014,0.445813,0.610666,0.217273,0.326345,-0.867898,-0.280175,-1.55564,0.362567,0.181322,0.0726073,0.116602,0.0334996,0.182161,0.554892,-0.0209975,0.162715,-0.0145318,-0.0667967,0.00764421,0.415733,-0.437986,-401.157
