# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_1_model
# start_datetime = 2025-08-29 03:52:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/6jqommu_.json
# init = 2 (Default)
# random
#   seed = 77009
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_1rltn68oe/poisson_1-20250829005252_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_1.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.25908
# Diagonal elements of inverse mass matrix:
# 0.0190163, 0.0207218, 0.0167894, 0.020723, 0.0220835, 0.0193791, 0.0232003, 0.0180342, 0.0201958, 0.0201353, 0.0211311, 0.0180467, 0.0187086, 0.0202533, 0.0214306, 0.0223647, 0.0196464, 0.0220424, 0.0257361
-549.672,0.958229,0.25908,4,15,0,556.663,-0.0187992,-0.0563012,0.231184,0.337596,0.0788374,-0.0690289,-0.180817,-0.0939467,-0.328404,-0.20714,-0.271932,0.0774017,-0.0281824,0.288839,0.16919,0.168054,-0.0405619,0.260177,-0.204566,-0.0187992,-0.0563012,0.231184,0.337596,0.0788374,-0.0690289,-0.180817,-0.0939467,-0.328404,-0.20714,-0.271932,0.0774017,-0.0281824,0.288839,0.16919,0.168054,-0.0405619,0.260177,-0.204566,-0.111601,-549.319
-541.87,0.999204,0.25908,4,15,0,553.666,0.0509497,0.166232,0.171831,0.34724,-0.346019,0.162441,-0.296083,0.156644,-0.0917518,-0.302172,-0.26311,-0.00316041,0.239538,0.0929716,0.242355,-0.270733,-0.459134,0.460307,0.0640046,0.0509497,0.166232,0.171831,0.34724,-0.346019,0.162441,-0.296083,0.156644,-0.0917518,-0.302172,-0.26311,-0.00316041,0.239538,0.0929716,0.242355,-0.270733,-0.459134,0.460307,0.0640046,-0.122351,-541.253
-542.232,0.988126,0.25908,4,15,0,547.49,0.0622251,0.0654659,0.457014,0.201349,-0.115471,0.272259,-0.256654,-0.0498762,-0.0216209,-0.187791,-0.257813,0.0525459,0.261259,-0.10559,0.0518944,-0.135868,-0.435101,0.328027,-0.0382411,0.0622251,0.0654659,0.457014,0.201349,-0.115471,0.272259,-0.256654,-0.0498762,-0.0216209,-0.187791,-0.257813,0.0525459,0.261259,-0.10559,0.0518944,-0.135868,-0.435101,0.328027,-0.0382411,-0.148012,-541.774
-547.823,0.630188,0.25908,4,15,0,556.869,0.0105132,0.0109386,-0.0737461,0.319029,-0.305572,0.307831,-0.103083,0.0627943,-0.46391,-0.0912525,-0.226635,0.12667,0.17116,0.33497,0.0779779,-0.198581,-0.0171521,0.314669,0.136779,0.0105132,0.0109386,-0.0737461,0.319029,-0.305572,0.307831,-0.103083,0.0627943,-0.46391,-0.0912525,-0.226635,0.12667,0.17116,0.33497,0.0779779,-0.198581,-0.0171521,0.314669,0.136779,-0.3934,-547.37
-548.273,0.945174,0.25908,4,15,0,558.169,-0.151173,0.139005,0.460314,0.297057,-0.135006,0.174465,-0.147147,0.326391,-0.0677309,-0.519801,-0.35809,0.0815731,0.109186,0.286466,0.148926,-0.12658,-0.50152,0.168564,-0.00326006,-0.151173,0.139005,0.460314,0.297057,-0.135006,0.174465,-0.147147,0.326391,-0.0677309,-0.519801,-0.35809,0.0815731,0.109186,0.286466,0.148926,-0.12658,-0.50152,0.168564,-0.00326006,-0.18164,-547.603
-544.54,0.652697,0.25908,4,15,0,566.947,0.113265,-0.0530394,0.0204703,0.303935,-0.298725,0.277749,-0.181523,-0.15235,-0.287018,0.0551393,-0.099632,0.0399608,0.162843,-0.140228,0.105922,-0.148382,-0.154412,0.482711,-0.0169741,0.113265,-0.0530394,0.0204703,0.303935,-0.298725,0.277749,-0.181523,-0.15235,-0.287018,0.0551393,-0.099632,0.0399608,0.162843,-0.140228,0.105922,-0.148382,-0.154412,0.482711,-0.0169741,-0.0297122,-544.158
