# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = bradley_terry_4_model
# start_datetime = 2025-08-29 03:51:25 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/t_43ny21.json
# init = 2 (Default)
# random
#   seed = 20364
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/bradley_terry_4coibtsp8/bradley_terry_4-20250829005125_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=bradley_terry_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_skills_raw.1,log_skills_raw.2,log_skills_raw.3,log_skills_raw.4,log_skills_raw.5,log_skills_raw.6,log_skills_raw.7,log_skills_raw.8,log_skills_raw.9,log_skills_raw.10,log_skills_raw.11,log_skills_raw.12,log_skills_raw.13,log_skills_raw.14,log_skills_raw.15,log_skills_raw.16,log_skills_raw.17,log_skills_raw.18,log_skills_raw.19,log_home_advantage,kappa,log_skills.1,log_skills.2,log_skills.3,log_skills.4,log_skills.5,log_skills.6,log_skills.7,log_skills.8,log_skills.9,log_skills.10,log_skills.11,log_skills.12,log_skills.13,log_skills.14,log_skills.15,log_skills.16,log_skills.17,log_skills.18,log_skills.19,log_skills.20,log_lik
# Adaptation terminated
# Step size = 0.336751
# Diagonal elements of inverse mass matrix:
# 0.607935, 0.531088, 0.532262, 0.646418, 0.694261, 0.566647, 0.5357, 0.573893, 0.51237, 0.545985, 0.635843, 0.544175, 0.530532, 0.594995, 0.587022, 0.546047, 0.616041, 0.569428, 0.601091, 0.130242, 0.0834659
-67.2988,0.988842,0.336751,4,15,0,79.1562,-0.290296,0.604505,-0.0104543,1.29732,-0.848742,0.442408,-0.941188,-2.01386,2.10358,0.118659,0.957474,-0.611626,0.763591,-0.39261,0.470963,0.860545,-1.36481,-0.697099,-1.46916,0.594485,0.557757,-0.290296,0.604505,-0.0104543,1.29732,-0.848742,0.442408,-0.941188,-2.01386,2.10358,0.118659,0.957474,-0.611626,0.763591,-0.39261,0.470963,0.860545,-1.36481,-0.697099,-1.46916,1.0208,-56.4192
-56.1948,1,0.336751,3,7,0,71.824,-0.300782,1.05661,0.706339,-0.28385,-0.17854,0.177211,-0.163879,-0.937474,0.196578,0.333469,-0.197927,0.166337,0.0111106,-0.942754,-1.34294,0.857592,0.534384,-0.473183,-0.322073,1.0905,1.23246,-0.300782,1.05661,0.706339,-0.28385,-0.17854,0.177211,-0.163879,-0.937474,0.196578,0.333469,-0.197927,0.166337,0.0111106,-0.942754,-1.34294,0.857592,0.534384,-0.473183,-0.322073,1.10377,-51.5432
-63.8144,0.826,0.336751,3,7,0,68.3338,-0.253663,0.67178,0.2247,0.221717,0.634427,1.39986,-0.206277,-2.08663,1.1064,-0.264858,0.726639,0.509067,-0.184428,0.560015,-2.6186,0.78479,0.0536672,-2.22979,-1.87109,0.712377,1.14196,-0.253663,0.67178,0.2247,0.221717,0.634427,1.39986,-0.206277,-2.08663,1.1064,-0.264858,0.726639,0.509067,-0.184428,0.560015,-2.6186,0.78479,0.0536672,-2.22979,-1.87109,2.82228,-50.1655
-63.2327,0.936559,0.336751,4,15,0,77.2737,-0.704206,0.254048,0.23356,1.03565,0.632991,1.43734,0.814107,-1.6471,0.301349,-1.95825,-0.0161423,-0.499278,-1.99521,-0.360198,-0.754284,0.94507,0.967964,-0.743351,-1.78113,0.825215,0.823272,-0.704206,0.254048,0.23356,1.03565,0.632991,1.43734,0.814107,-1.6471,0.301349,-1.95825,-0.0161423,-0.499278,-1.99521,-0.360198,-0.754284,0.94507,0.967964,-0.743351,-1.78113,3.83708,-51.389
-66.2846,0.985186,0.336751,4,15,0,74.2666,-0.162773,1.35202,0.169013,-0.0485658,-0.403431,-0.375486,0.412789,1.02862,-0.545742,0.460472,0.03943,0.219241,0.132427,-1.31348,-0.278012,0.98623,-2.96147,-1.53543,-0.885562,1.0226,1.3552,-0.162773,1.35202,0.169013,-0.0485658,-0.403431,-0.375486,0.412789,1.02862,-0.545742,0.460472,0.03943,0.219241,0.132427,-1.31348,-0.278012,0.98623,-2.96147,-1.53543,-0.885562,3.7097,-55.8064
-64.8421,0.979155,0.336751,4,15,0,77.1649,-1.09453,-0.650419,-0.147341,1.2529,1.62851,1.35749,-0.578541,-1.79534,-0.0411488,-1.20238,0.906342,0.238664,-1.26316,0.149272,-1.14834,0.295652,2.03074,0.348996,-0.841485,0.199173,0.721805,-1.09453,-0.650419,-0.147341,1.2529,1.62851,1.35749,-0.578541,-1.79534,-0.0411488,-1.20238,0.906342,0.238664,-1.26316,0.149272,-1.14834,0.295652,2.03074,0.348996,-0.841485,0.554127,-53.4514
