# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:54:36 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/d_7zhsvd.json
# init = 2 (Default)
# random
#   seed = 80886
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_3pe_1s5tf/poisson_3-20250829005436_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.193249
# Diagonal elements of inverse mass matrix:
# 0.0665114, 0.0384966, 0.0385654, 0.0385556, 0.052237, 0.0415336, 0.073265, 0.0436417, 0.0490123, 0.0613433, 0.0619506, 0.0462342, 0.0433433, 0.0665592, 0.0514388, 0.0644155, 0.0803478, 0.0352138, 0.0423115, 0.0720231, 0.0535465, 0.0534825, 0.0623775, 0.0383334, 0.0740379, 0.0383155, 0.06003, 0.0370686, 0.0402209, 0.0545907, 0.0453466, 0.0675813, 0.0656733, 0.0691248, 0.0474291, 0.0440186, 0.0561603, 0.0357301, 0.0529331
-416.082,0.983276,0.193249,5,31,0,430.663,0.040931,0.446665,0.426329,0.134237,0.0980302,0.277676,-0.800433,0.0088539,-0.355289,-0.219574,-0.552649,0.304067,0.215389,-0.290918,0.125522,0.00358641,-0.469944,0.499801,0.191426,-0.636479,-0.266903,-0.344948,0.134483,0.666028,0.166629,0.480923,0.245271,0.223044,0.577007,0.139385,0.227477,-0.127427,0.236299,-0.326865,0.274488,0.2526,-0.243507,0.463272,0.15257,0.040931,0.446665,0.426329,0.134237,0.0980302,0.277676,-0.800433,0.0088539,-0.355289,-0.219574,-0.552649,0.304067,0.215389,-0.290918,0.125522,0.00358641,-0.469944,0.499801,0.191426,-0.0837067,-413.682
-412.417,0.939322,0.193249,4,15,0,437.839,-0.552063,0.0506533,-0.098501,0.609278,-0.0712835,0.154402,-0.0344313,0.0619968,0.0375045,-0.557579,-0.406993,0.15513,0.321955,-0.0693024,0.170309,-0.071088,-0.0820282,0.23366,0.116738,0.0261443,0.487995,0.24878,-0.300416,0.18435,-0.70255,0.283311,0.064949,0.555399,-0.0653001,0.139036,0.60533,0.107351,-0.359609,0.0261896,-0.0110505,0.0726171,0.0050663,0.202453,0.465951,-0.552063,0.0506533,-0.098501,0.609278,-0.0712835,0.154402,-0.0344313,0.0619968,0.0375045,-0.557579,-0.406993,0.15513,0.321955,-0.0693024,0.170309,-0.071088,-0.0820282,0.23366,0.116738,0.0316445,-410.643
-417.887,0.949319,0.193249,4,15,0,433.341,-0.464638,0.0577556,-0.174184,0.431434,-0.347822,0.158741,0.36562,0.00844556,0.0481073,-0.75197,-0.409497,0.139463,0.301517,-0.262731,0.0695291,-0.0448357,0.108641,0.451629,0.0783177,0.0381161,0.160837,0.0177484,-0.38908,0.067972,-0.765812,0.441208,0.19282,0.336351,-0.0140418,0.408666,0.205176,0.0669168,-0.389665,0.219155,0.0524432,0.19848,-0.138264,0.240676,0.222785,-0.464638,0.0577556,-0.174184,0.431434,-0.347822,0.158741,0.36562,0.00844556,0.0481073,-0.75197,-0.409497,0.139463,0.301517,-0.262731,0.0695291,-0.0448357,0.108641,0.451629,0.0783177,0.236477,-416.109
-421.935,0.986474,0.193249,5,31,0,438.906,-0.480201,-0.0445422,0.141124,0.377141,-0.124189,-0.054657,-0.975572,-0.246952,0.0378744,-0.157751,-0.589464,0.270131,0.345727,0.0503236,0.268849,0.0515605,0.136575,0.761619,0.252244,-1.28239,0.239972,0.0813184,0.319654,0.30356,-0.832412,0.218013,0.534266,0.509689,0.436482,0.235963,0.430207,-0.12881,-0.306469,-0.0865669,0.194761,0.159668,0.211413,0.427109,0.466693,-0.480201,-0.0445422,0.141124,0.377141,-0.124189,-0.054657,-0.975572,-0.246952,0.0378744,-0.157751,-0.589464,0.270131,0.345727,0.0503236,0.268849,0.0515605,0.136575,0.761619,0.252244,-0.0198396,-418.446
-415.19,0.99606,0.193249,5,31,0,434.513,-0.470078,0.360704,-0.0135539,0.226312,-0.0364048,0.120982,-0.784745,0.167196,-0.219073,-0.471459,-0.427018,0.190728,-0.0323889,0.10258,0.192488,-0.204108,0.139289,0.559206,0.366434,-0.846716,0.502748,0.119684,-0.173161,0.127063,-0.224939,0.238941,0.473915,0.446283,0.344311,0.185612,0.20049,-0.162229,-0.00288272,-0.192844,0.322821,0.71834,-0.288555,0.295589,0.196852,-0.470078,0.360704,-0.0135539,0.226312,-0.0364048,0.120982,-0.784745,0.167196,-0.219073,-0.471459,-0.427018,0.190728,-0.0323889,0.10258,0.192488,-0.204108,0.139289,0.559206,0.366434,0.232909,-412.812
-427.525,0.771272,0.193249,4,15,0,442.603,-0.381492,0.299326,-0.179646,0.464725,-0.146523,0.436345,-0.942933,0.465275,-0.325771,0.154596,-0.496571,-0.100304,0.323484,-0.214602,-0.00191643,-0.00719157,-0.0483959,0.599185,0.566528,-0.603654,0.411447,0.0278664,-0.163682,0.1759,-0.0978866,0.214507,0.481667,0.405375,0.67891,0.176645,-0.00556794,-0.0904791,-0.185269,0.115704,0.194231,0.688074,-0.497082,0.270905,-0.152462,-0.381492,0.299326,-0.179646,0.464725,-0.146523,0.436345,-0.942933,0.465275,-0.325771,0.154596,-0.496571,-0.100304,0.323484,-0.214602,-0.00191643,-0.00719157,-0.0483959,0.599185,0.566528,-0.464119,-424.791
