# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:54:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/e6edpv31.json
# init = 2 (Default)
# random
#   seed = 47816
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_3ig3md7ij/poisson_3-20250829005417_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.226606
# Diagonal elements of inverse mass matrix:
# 0.0454335, 0.042793, 0.045283, 0.0477398, 0.0450568, 0.0439685, 0.0349673, 0.0591482, 0.0577899, 0.0536983, 0.0667222, 0.0505303, 0.0578396, 0.0783753, 0.0538074, 0.0484845, 0.0499109, 0.0673111, 0.0529422, 0.0536558, 0.0706917, 0.0708629, 0.0799213, 0.0517131, 0.063573, 0.0803417, 0.0563416, 0.0488262, 0.0628199, 0.0357614, 0.0551008, 0.0491918, 0.0599, 0.0480478, 0.0708026, 0.044139, 0.0538047, 0.0426454, 0.0591196
-420.601,0.993116,0.226606,4,15,0,435.921,0.166498,0.410841,-0.126804,0.300347,-0.158895,0.353593,0.828262,-0.417968,0.172797,-0.0753766,-0.883705,0.344426,-0.850052,-0.417554,0.342857,-0.227414,-0.222075,-0.0276644,0.510509,0.160728,-0.300882,-0.0335496,-0.343696,-0.347666,-0.0162202,-0.304641,-0.0281847,0.469093,-0.120882,0.482,0.179754,0.370062,0.0667589,-0.00517292,0.0311126,0.264853,0.491521,0.119745,-0.193902,0.166498,0.410841,-0.126804,0.300347,-0.158895,0.353593,0.828262,-0.417968,0.172797,-0.0753766,-0.883705,0.344426,-0.850052,-0.417554,0.342857,-0.227414,-0.222075,-0.0276644,0.510509,-0.0226205,-418.06
-422.229,0.93221,0.226606,4,15,0,435.227,0.171437,0.369773,-0.220763,0.360843,-0.026492,0.171654,0.740754,-0.415737,0.182755,-0.0616865,-0.797557,0.381908,-0.905898,-0.277498,0.430069,-0.297675,-0.376166,0.116465,0.389592,0.0559849,-0.379913,-0.057879,-0.367646,-0.472951,0.0475795,-0.316791,-0.106684,0.501373,-0.245731,0.456808,0.18781,0.348372,0.0863507,0.0692962,0.0379413,0.249937,0.40389,0.149673,-0.358681,0.171437,0.369773,-0.220763,0.360843,-0.026492,0.171654,0.740754,-0.415737,0.182755,-0.0616865,-0.797557,0.381908,-0.905898,-0.277498,0.430069,-0.297675,-0.376166,0.116465,0.389592,0.064221,-419.687
-417.236,0.960057,0.226606,4,15,0,438.821,0.16273,0.421823,0.493333,0.407263,0.132307,0.154037,0.468216,-0.143244,0.178039,-0.151662,0.105346,0.219635,-0.871283,-1.01229,-0.138519,-0.52331,0.0666117,-0.290642,0.242392,-0.135156,-0.328736,-0.0282794,0.104344,-0.263388,0.203798,-0.02473,-0.199379,-0.03964,-0.079901,0.306443,0.0505808,-0.00359432,0.231674,0.473422,0.121962,0.530653,0.145329,0.186394,0.0197436,0.16273,0.421823,0.493333,0.407263,0.132307,0.154037,0.468216,-0.143244,0.178039,-0.151662,0.105346,0.219635,-0.871283,-1.01229,-0.138519,-0.52331,0.0666117,-0.290642,0.242392,0.0792141,-415.107
-416.565,0.910242,0.226606,4,15,0,434.176,0.433043,0.283634,-0.253966,0.428226,0.0433392,0.024233,0.533112,-0.636112,-0.0526146,-0.136024,0.261757,0.283559,-0.452406,-0.679379,0.0211799,-0.257705,0.169741,-0.12053,-0.104369,0.0851039,-0.0969959,0.00964764,0.327166,-0.0517366,-0.375909,-0.144884,-0.170619,-0.183127,0.14079,0.131449,0.375443,0.0815146,-0.080848,0.255598,-0.186788,0.416073,0.203375,0.242826,0.123299,0.433043,0.283634,-0.253966,0.428226,0.0433392,0.024233,0.533112,-0.636112,-0.0526146,-0.136024,0.261757,0.283559,-0.452406,-0.679379,0.0211799,-0.257705,0.169741,-0.12053,-0.104369,0.21128,-415.017
-417.576,0.985639,0.226606,4,15,0,435.112,-0.322175,0.0992605,0.377215,-0.269749,0.321603,-0.0754309,0.564258,-0.218916,0.271326,-0.0212322,-0.233526,0.0522973,0.0499246,-0.321919,0.224086,0.210544,-0.133007,-0.426,-0.0189101,0.223718,0.335032,-0.200064,-0.343224,-0.136167,-0.00831033,-0.36822,0.18575,0.42522,0.0488506,-0.00549717,0.0611451,0.419814,0.205709,0.40248,-0.2422,0.242078,-0.151512,0.185484,0.335515,-0.322175,0.0992605,0.377215,-0.269749,0.321603,-0.0754309,0.564258,-0.218916,0.271326,-0.0212322,-0.233526,0.0522973,0.0499246,-0.321919,0.224086,0.210544,-0.133007,-0.426,-0.0189101,-0.129647,-416.227
-419.822,0.791223,0.226606,4,15,0,438.103,0.454356,-0.350846,0.0470435,-0.0224863,0.211222,-0.144294,0.412161,-0.0525707,-0.0714649,-0.160807,0.0195147,-0.0276819,-0.199298,0.200709,0.537734,0.0663714,-0.25266,-0.295046,0.162054,-0.0689174,-0.0166849,-0.200656,-0.286635,-0.14776,0.326999,-0.468799,-0.0355224,0.190411,0.127416,0.0325785,0.416194,0.592626,0.146554,0.412016,0.0213061,0.0418602,-0.0575126,0.618261,0.137349,0.454356,-0.350846,0.0470435,-0.0224863,0.211222,-0.144294,0.412161,-0.0525707,-0.0714649,-0.160807,0.0195147,-0.0276819,-0.199298,0.200709,0.537734,0.0663714,-0.25266,-0.295046,0.162054,-0.534011,-418.419
