# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:54:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/e6edpv31.json
# init = 2 (Default)
# random
#   seed = 47816
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_3ig3md7ij/poisson_3-20250829005417_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.243423
# Diagonal elements of inverse mass matrix:
# 0.0462005, 0.0379614, 0.0580249, 0.0487932, 0.0421187, 0.039832, 0.0364602, 0.0657749, 0.0551283, 0.0571767, 0.0762852, 0.0434469, 0.0590468, 0.0932906, 0.0516868, 0.05253, 0.0581743, 0.0772891, 0.0548517, 0.0612658, 0.055783, 0.0716096, 0.0542631, 0.0646899, 0.0706311, 0.0699698, 0.0603781, 0.0520303, 0.07933, 0.0350584, 0.0527347, 0.049206, 0.0647721, 0.0463924, 0.0661186, 0.0434124, 0.0581512, 0.0440601, 0.052637
-415.316,0.950558,0.243423,4,15,0,429.534,0.160193,0.260204,-0.15821,0.25023,0.370355,-0.25971,0.514623,0.0883265,-0.388548,0.371385,-0.331524,0.142894,-0.385586,-0.413144,-0.162616,0.202534,0.0817061,-0.244337,0.0411548,-0.617172,-0.0321794,-0.137572,0.318201,-0.175502,-0.11774,-0.50099,0.16648,-0.0433416,-0.124846,0.519473,0.240176,0.591103,-0.379452,0.431828,-0.103983,0.211631,0.104957,0.16476,-0.00790646,0.160193,0.260204,-0.15821,0.25023,0.370355,-0.25971,0.514623,0.0883265,-0.388548,0.371385,-0.331524,0.142894,-0.385586,-0.413144,-0.162616,0.202534,0.0817061,-0.244337,0.0411548,-0.139929,-413.577
-416.233,0.98224,0.243423,4,15,0,430.353,0.132941,0.098921,0.377934,-0.08774,-0.148417,0.0955368,0.454044,-0.453138,0.303867,-0.266448,0.0757149,0.291825,-0.249086,-0.708124,-0.182948,0.10301,0.195823,-0.201294,0.181752,-0.564624,0.185879,0.21252,-0.232949,0.121597,0.222249,-0.100446,-0.0300434,0.634133,0.0239623,0.260614,0.340912,0.274547,0.529715,0.0637861,-0.159251,0.575728,0.196743,0.481922,0.205137,0.132941,0.098921,0.377934,-0.08774,-0.148417,0.0955368,0.454044,-0.453138,0.303867,-0.266448,0.0757149,0.291825,-0.249086,-0.708124,-0.182948,0.10301,0.195823,-0.201294,0.181752,-0.0141733,-414.363
-414.04,0.97166,0.243423,4,15,0,430.721,0.325992,0.0174351,0.370252,0.269685,0.00979494,0.0810659,0.558291,-0.325884,0.0884773,-0.0122358,-0.168141,-0.0553068,-0.127076,-0.619003,-0.233554,-0.158302,0.535623,-0.235155,-0.0636428,-0.189209,0.283613,-0.196102,-0.363676,0.239335,0.158946,-0.283702,-0.139782,0.382406,-0.241423,0.275284,0.684362,0.28668,0.21212,0.211361,-0.106507,0.782534,0.157936,0.404712,-0.0482204,0.325992,0.0174351,0.370252,0.269685,0.00979494,0.0810659,0.558291,-0.325884,0.0884773,-0.0122358,-0.168141,-0.0553068,-0.127076,-0.619003,-0.233554,-0.158302,0.535623,-0.235155,-0.0636428,-0.258316,-412.135
-410.555,0.989867,0.243423,4,15,0,429.598,0.310341,0.00633038,0.33411,0.103269,-0.0880079,0.0608528,0.553558,-0.439276,0.151253,-0.0826554,-0.156664,0.107599,-0.0907362,-0.544073,-0.227003,0.00106738,0.393437,-0.33098,0.0383043,-0.25026,0.0878428,-0.246399,-0.418506,0.0767053,0.189941,-0.395592,-0.239962,0.19348,-0.180448,0.42644,0.508208,0.239191,0.355599,0.375388,0.101852,0.812605,0.114492,0.387581,-0.0874822,0.310341,0.00633038,0.33411,0.103269,-0.0880079,0.0608528,0.553558,-0.439276,0.151253,-0.0826554,-0.156664,0.107599,-0.0907362,-0.544073,-0.227003,0.00106738,0.393437,-0.33098,0.0383043,-0.100726,-408.727
-416.318,0.848303,0.243423,4,15,0,432.272,0.264389,0.105316,0.472245,0.215151,0.124932,-0.0233878,0.465653,-0.413592,0.0517804,-0.254457,-0.156489,0.257349,-0.0556702,-0.27909,-0.244878,-0.0333527,0.46439,-0.355618,-0.218666,-0.0845125,-0.165451,-0.316457,-0.435168,0.228263,-0.213596,-0.449246,0.000470285,0.459692,-0.307406,0.397667,0.169171,0.220662,0.0894681,0.67399,0.169563,0.831532,0.0551668,0.336528,-0.383063,0.264389,0.105316,0.472245,0.215151,0.124932,-0.0233878,0.465653,-0.413592,0.0517804,-0.254457,-0.156489,0.257349,-0.0556702,-0.27909,-0.244878,-0.0333527,0.46439,-0.355618,-0.218666,-0.386005,-414.291
-417.136,0.99187,0.243423,4,15,0,433.172,-0.0604574,0.483303,-0.0230471,0.0699954,0.171857,0.268319,0.49115,-0.292978,-0.164336,0.0774667,-0.296537,0.369944,-0.261794,-0.559667,-0.204423,0.408496,-0.364954,-0.368711,0.583842,-0.329555,0.159195,-0.020119,-0.429176,-0.170466,0.367398,-0.22011,-0.48448,-0.174043,-0.462571,0.578866,0.302342,0.519594,0.176044,0.166803,-7.74549e-05,0.0933255,0.291629,0.10901,0.165334,-0.0604574,0.483303,-0.0230471,0.0699954,0.171857,0.268319,0.49115,-0.292978,-0.164336,0.0774667,-0.296537,0.369944,-0.261794,-0.559667,-0.204423,0.408496,-0.364954,-0.368711,0.583842,-0.327468,-415.122
