"variable","mean","median","sd","mad","q5","q95","q2.75","q97.5"
"lp__",-559.90064375,-552,29.8757553549587,30.1983381,-605.0827,-526.62665,-607.4013025,-525.4349
"skill[1]",0.54703325885,0.4805625,0.28942520930794,0.2514623034,0.2317261,1.04281,0.177480605,1.0469415
"skill[2]",0.231550060250001,0.5713835,0.777147832782903,0.4328050398,-1.0708705,0.902098,-1.073110275,1.03758825
"skill[3]",-0.85116359325,-0.8213,0.208452755489679,0.1584929052,-1.16287,-0.50286,-1.167443025,-0.451459075
"skill[4]",-0.153340684569575,-0.0757649,0.276256981491762,0.24311719278,-0.7166678,0.1204563,-0.7759130525,0.156985125
"skill[5]",0.52155384381925,0.3653195,0.387145162378398,0.2110970358,0.086816985,1.2037815,0.0518014045,1.2542115
"skill[6]",-0.972561209999999,-0.9684495,0.321015186276841,0.3882825618,-1.46967,-0.5637489,-1.471500825,-0.52832465
"skill[7]",-0.41539128722823,-0.3595088,0.577418869408563,0.67160994222,-1.164133,0.3950246,-1.169060825,0.453872425
"skill[8]",-0.0449450970500005,0.0340762,0.539799638840973,0.40367535978,-0.86013985,0.84889215,-0.8668931175,0.92027745
"skill[9]",0.36272763125,0.157453,0.74605995410875,0.799106574,-0.39048135,1.458177,-0.3933930825,1.47747475
"skill[10]",-0.289769354351175,-0.193405,0.368300322266391,0.30866019597,-0.89545015,0.1594589,-0.89900565,0.208048175
"skill[11]",0.4073794127875,0.531373,0.491765102879426,0.5735912532,-0.37831425,0.95408485,-0.381510055,0.967956025
"skill[12]",0.4472117385,0.385586,0.773455708081457,0.8167962159,-0.6045577,1.617774,-0.617581155,1.62060025
"skill[13]",-0.37448176125,-0.2912975,0.41554497675291,0.51559764921,-1.0407035,0.1397204,-1.05386935,0.146526675
"skill[14]",0.0225251872270001,0.05286565,0.616520767854359,0.86603906991,-0.9582273,0.70188425,-0.963276375,0.720612475
"skill[15]",-0.4866344619,-0.4179235,0.711823155648527,0.8551444062,-1.562752,0.4783578,-1.569230275,0.50659475
"skill[16]",0.6100113983975,0.6894425,0.242767180860831,0.1425786768,0.0876754200000001,0.8516291,-0.10891973,0.878239975
"skill[17]",0.12261258211225,0.1329059,0.500211361164293,0.68933175654,-0.51404025,0.8238611,-0.576687465,0.827277175
"skill[18]",0.22975346570712,0.02436285,0.672105770109419,0.46638719001,-0.50504525,1.424247,-0.5389058875,1.45088125
"skill[19]",-0.667634093933725,-0.44177,0.74112455687147,0.6013136493,-1.8637605,0.12386685,-1.877751375,0.160329625
"skill[20]",0.7535634758,0.620959,0.542036535953402,0.526893801,0.079793525,1.6000305,0.0349872175,1.604882
