"variable","mean","median","sd","mad","q5","q95","q2.75","q97.5"
"lp__",-563.0656575,-556.103,18.8994052635532,13.6013724,-599.6662,-536.91585,-601.56022,-535.9108
"skill[1]",0.880472913047501,0.813203,0.60492351593477,0.6054300882,0.0884855,1.839323,0.04933341675,1.84445225
"skill[2]",0.1953695572811,0.299874,0.844991053276344,0.9880876656,-1.1082815,1.2959535,-1.114881375,1.3078735
"skill[3]",0.3831998160145,0.361484,0.652225741783999,0.9568982094,-0.3906579,1.460155,-0.4189198325,1.479994
"skill[4]",-0.0204117217664998,-0.157852,0.462817063069859,0.4854795939,-0.5998995,0.71085795,-0.614870605,0.7206504
"skill[5]",0.127316002115575,0.03075395,0.317273206558033,0.35642586147,-0.26691895,0.5990142,-0.2798373575,0.60886565
"skill[6]",0.252548453375,0.1430923,0.61836004218371,0.87805027968,-0.49745855,1.253386,-0.5017362475,1.285341
"skill[7]",1.292008723,1.308275,0.177140153583451,0.148964235,1.015019,1.62421,0.9349409775,1.74909025
"skill[8]",-0.2707970056185,-0.0493407,0.620485527490864,0.36067462242,-1.419614,0.22812985,-1.44529605,0.2395936
"skill[9]",-0.50360231256875,-0.4634085,0.476549108807994,0.4993945362,-1.291313,0.1055895,-1.3093211,0.23859815
"skill[10]",-0.674228322944,-0.6483835,0.596865101141685,0.8238911982,-1.6155305,0.01935118,-1.624013575,0.05782783
"skill[11]",-0.1267075362483,0.0114408,0.373127034001378,0.30744779982,-0.70063605,0.3558402,-0.702808385,0.410713575
"skill[12]",-0.594720824875,-0.591038,0.215514745518872,0.178749669,-0.9071193,-0.1493991,-1.0119144,-0.121537825
"skill[13]",-0.588562650597,-0.730708,0.771014893594869,1.0607365482,-1.656402,0.52566905,-1.672757775,0.534317325
"skill[14]",0.87536199527025,1.00267,0.357854823225752,0.3652592664,0.041493165,1.2708505,-0.0458521225,1.28692525
"skill[15]",0.27530904093125,0.160812,0.64498656926636,0.7083521802,-0.43114125,1.306872,-0.4436885225,1.31264225
"skill[16]",0.31624887931175,0.2980525,0.154205017058639,0.1643647425,0.06379147,0.58471555,0.048302941,0.655757925
"skill[17]",-1.30659792,-1.30525,0.307968215323918,0.355468176,-1.784245,-0.837376,-1.8784998,-0.76953875
"skill[18]",0.20040594424775,0.0855093,0.54963315459907,0.5273934372,-0.7180045,1.0500815,-0.7454256225,1.0694905
"skill[19]",-0.476423071000001,-0.7906125,0.861624893854202,0.524529054,-1.3360545,1.0120515,-1.3476965,1.0375155
"skill[20]",-0.23618895370985,-0.11493,0.458797486544378,0.3991329699,-1.0541275,0.2956001,-1.069705225,0.316358075
