variable,mean,median,sd,mad,q5,q95,q2.75,q97.5
lp__,-3681.9377175,-3681.535,3.66828276442857,3.4841100000002,-3688.8605,-3676.67,-3690.14055,-3675.84
skills[1],0.99999892175,0.999998,9.72401436564699e-05,9.19212000003388e-05,0.99983995,1.00016,0.9998149725,1.00019
skills[2],0.972065731,0.969856,0.0702542881797443,0.0705384015000001,0.8619736,1.0911325,0.84480969,1.11426425
skills[3],1.168935026,1.16428,0.0857275522136084,0.0840263549999999,1.0328545,1.314018,1.0151591,1.3480105
skills[4],0.63148632875,0.628863,0.060088292810009,0.0593862843,0.53807515,0.73698085,0.5218319975,0.757736225
skills[5],0.94209952725,0.939596,0.0724821066845683,0.0741552041999998,0.82839985,1.066075,0.8127668075,1.09251375
skills[6],0.64017758525,0.635823,0.0763665084936592,0.0752908757999999,0.5252176,0.7771752,0.511862295,0.80729685
skills[7],1.32057900775,1.317205,0.0963890294835564,0.0947159010000001,1.1697595,1.4815195,1.149018625,1.5156325
skills[8],0.9644081375,0.962837,0.0719810377973858,0.0702433641000001,0.85325025,1.0855325,0.8362353325,1.11785075
skills[9],1.05272891725,1.05204,0.0752438870763068,0.076153749,0.93478165,1.1788795,0.915748735,1.20859475
skills[10],0.896808384,0.893322,0.0684815717461549,0.068029101,0.79035075,1.01661,0.7752127025,1.0439115
skills[11],1.345896915,1.340625,0.096730262274754,0.0982519019999999,1.195901,1.508975,1.17257645,1.54513675
skills[12],0.87907485325,0.872511,0.0830284198229575,0.0836794266,0.7516587,1.0238655,0.73034368,1.05399825
skills[13],1.0464782055,1.044335,0.0765045337926518,0.0747452790000001,0.92463265,1.1755925,0.9050917825,1.2013605
skills[14],0.783435462,0.78222,0.0596349732624369,0.0608347845,0.68839565,0.8821037,0.6729503425,0.9041466
skills[15],0.67250396125,0.668657,0.064964647530949,0.0643730094,0.572514,0.7845526,0.5568719,0.810759475
skills[16],1.12085295525,1.11711,0.0817323147744504,0.0805125930000004,0.99292005,1.2646925,0.975256575,1.2964845
skills[17],0.90982070725,0.907882,0.070234797673298,0.0708742104000001,0.80069035,1.027604,0.78533915,1.0562615
skills[18],1.01538289625,1.01243,0.072972492270893,0.0723367953000001,0.9012877,1.1375795,0.882962635,1.16539075
skills[19],1.03051265825,1.028815,0.0755304899667222,0.0758201640000003,0.9135035,1.158582,0.8925187025,1.18911
skills[20],0.84303343875,0.840695,0.0716889354163496,0.0705547101,0.73425925,0.96717445,0.716221395,0.99569815
skills[21],1.04770670075,1.044105,0.0802411553992474,0.080090052,0.92326695,1.1812025,0.903283015,1.21588675
skills[22],0.878040512,0.8749625,0.073668115272038,0.0742589862,0.76450945,1.005043,0.7459610575,1.03167075
skills[23],0.81136529775,0.809696,0.0757756163813536,0.0772167731999999,0.69049665,0.94048725,0.6722260025,0.964594275
skills[24],0.7189278535,0.715815,0.0587522433670383,0.0566716436999998,0.628055,0.8215163,0.612945845,0.842465275
skills[25],0.84528194675,0.8422825,0.0706042752667315,0.0689045762999998,0.73441295,0.9648993,0.7165023775,0.986825225
skills[26],0.9246324745,0.9203075,0.0758979884877489,0.0755191962,0.8083832,1.0535685,0.7936457625,1.087826
skills[27],0.72829200125,0.7258365,0.06967458049937,0.0687674357999999,0.6190562,0.8488073,0.6044706325,0.8696313
