"variable","mean","median","sd","mad","q5","q95","q2.75","q97.5"
"lp__",-554.08460825,-549.082,23.5998118866349,29.4259035,-590.03005,-520.97575,-592.272165,-519.141
"home_advantage",0.4976522145,0.5082775,0.0826537508149474,0.0726429522,0.36555525,0.6633855,0.3524013,0.68221685
"skill[1]",0.389793608484425,0.414202,0.517476825537357,0.56206262973,-0.5492721,1.1905,-0.659764035,1.347163
"skill[2]",0.13122438525,-0.0311085,0.591674148128452,0.8447817735,-0.66263635,0.88921115,-0.6756756675,0.892419575
"skill[3]",-0.47524261575,-0.83185,0.824763877478667,0.399538461,-1.2654665,1.0663905,-1.3067466,1.082131
"skill[4]",-0.881572224764,-0.9434245,0.565422289046955,0.7754450193,-1.596052,0.01780291,-1.606321375,0.04046689
"skill[5]",-0.2957326714589,-0.138393,0.427110686798408,0.24195772545,-1.010443,0.22674695,-1.0171111,0.254224175
"skill[6]",-0.11875925223525,0.009977905,0.236109433787828,0.226932827247,-0.49002985,0.16383835,-0.504733285,0.175022175
"skill[7]",0.0423932929312501,-0.03938575,0.306305991315998,0.37901742375,-0.35987855,0.56455095,-0.36754166,0.595723275
"skill[8]",0.0622004880474999,-0.295493,0.723879246582598,0.6275638236,-0.7161664,1.142582,-0.7225777425,1.14858025
"skill[9]",-0.38519128873395,-0.1701175,0.568702551313787,0.35147486703,-1.4897605,0.15821645,-1.501323575,0.18828935
"skill[10]",-0.101626089525,0.05881305,0.458306542977071,0.51810650493,-0.78042185,0.4556374,-0.7967855375,0.4650155
"skill[11]",0.0963316405653498,0.09773265,0.590824346523864,0.59340746241,-0.78653935,1.089381,-0.8012447875,1.107421
"skill[12]",0.731752266749999,0.525928,0.623610644828061,0.5625303159,0.1182683,1.8147235,0.11652312,1.829996
"skill[13]",-0.0704395762724998,0.3040555,0.73634277807062,0.7021526883,-1.1536085,0.7985008,-1.17997385,0.82227965
"skill[14]",0.49330899214275,0.5634015,0.483143491171481,0.4939192944,-0.3820661,1.2074315,-0.4465586525,1.31160225
"skill[15]",-0.82530494075,-0.720617,0.343623527811864,0.2533711509,-1.4722165,-0.43711605,-1.48528825,-0.415331025
"skill[16]",1.02923737325,1.23022,0.39042414680849,0.125976522,0.3014312,1.355687,0.2783489025,1.37038525
"skill[17]",-0.27173887733725,-0.408184,0.660213123320269,0.7829721795,-1.105048,0.99355135,-1.12335055,1.130361
"skill[18]",0.36067692875,0.640271,0.855020159410185,0.6319834542,-1.1381675,1.204792,-1.1838099,1.20985025
"skill[19]",-0.64974200325,-0.62075,0.279836432316573,0.4026704535,-1.062848,-0.24516685,-1.083479525,-0.216961825
"skill[20]",0.73843099715,0.802855,0.392330913069652,0.3622251255,-0.02820511,1.168532,-0.1667091325,1.17866475
