"variable","mean","median","sd","mad","q5","q95","q2.75","q97.5"
"lp__",-705.03780625,-704.686,4.6336253659763,4.5226713,-713.3812,-698.0695,-714.93177,-697.059675
"mu",0.045356265149,0.0527249,0.639405510712978,0.638103627,-1.011985,1.0793685,-1.19016135,1.2996415
"h[1]",0.216222246689637,0.196667,0.59117894572717,0.5796699132,-0.73945205,1.2378855,-0.9002665075,1.39920875
"h[2]",-0.06707793390505,-0.08718935,0.592887259256606,0.58564797879,-1.033645,0.94671335,-1.1715195,1.10494175
"a[1]",0.18922153111375,0.1867395,0.249575905690184,0.24980386704,-0.2059741,0.598429749999999,-0.2692212925,0.69970745
"a[2]",-0.092657565148825,-0.0945225,0.265139876722516,0.2685381489,-0.527559,0.34365875,-0.5889199675,0.416979975
"a[3]",0.217511488075,0.210033,0.251061342569853,0.25757202387,-0.1748247,0.629049,-0.2448481425,0.7120423
"a[4]",-0.145064149844375,-0.1433395,0.26307824337364,0.26083396626,-0.5769163,0.293470199999999,-0.6401808425,0.371525375
"a[5]",0.31066623593625,0.306405,0.247940963425379,0.2436519666,-0.096421165,0.71777365,-0.15247818,0.799708675
"a[6]",-0.14650103972655,-0.153973,0.267704523336695,0.26404157136,-0.58834085,0.30427605,-0.651409175,0.3804672
"a[7]",0.018529285308075,0.01897915,0.261314786823853,0.2553882282,-0.42753855,0.4475611,-0.488294025,0.5196845
"a[8]",-0.288327581798925,-0.2869825,0.274331280162541,0.2696708553,-0.74064105,0.15822625,-0.818517545,0.24659875
"a[9]",0.04681317614,0.0453838,0.256846876992567,0.25652642022,-0.3700222,0.48161245,-0.4346004125,0.556599775
"a[10]",0.08682871384275,0.08101895,0.260200977740083,0.26106221253,-0.3369403,0.5151332,-0.418612025,0.60528315
"a[11]",0.104112188905825,0.0993108,0.255594848147281,0.25015427955,-0.3196573,0.5255688,-0.3789204725,0.622369325
"a[12]",-0.11167344676075,-0.118861,0.263644128531056,0.2666582121,-0.53766955,0.33513785,-0.6171242475,0.40783615
"a[13]",0.320177645917,0.322243,0.250503730294501,0.2493503397,-0.093556515,0.737944899999999,-0.1680602175,0.82220405
"a[14]",-0.14817567977895,-0.148671,0.269882928941685,0.2695122171,-0.58766485,0.3050652,-0.672476905,0.37890425
"a[15]",0.09614194667665,0.09433575,0.256534073991038,0.25979807364,-0.3247711,0.5153031,-0.3924693175,0.6039501
"a[16]",-0.242906746705975,-0.246443,0.271782811032011,0.2760816177,-0.6755747,0.20722355,-0.739199045,0.282448375
"a[17]",-0.0266507400432,-0.0332459,0.260286980321894,0.2530494267,-0.44746165,0.41349365,-0.5204321975,0.489540425
"a[18]",-0.00431768141369,-0.009817915,0.259000510852858,0.256376255079,-0.42621805,0.42191295,-0.5000949425,0.50837395
"a[19]",-0.0535861587225,-0.0590382,0.264856898324183,0.26590460652,-0.46977035,0.38360765,-0.5513338475,0.47531515
"a[20]",0.10051197117505,0.09725795,0.256962415681855,0.25681730634,-0.32354905,0.521136,-0.3970920525,0.601960675
"d[1]",-0.06851352552325,-0.0762768,0.262320911326751,0.26089697676,-0.4940181,0.36850255,-0.5617124125,0.45435295
"d[2]",0.468936688679,0.458809,0.243384901371141,0.2372167413,0.07416692,0.8931468,0.0079810587,0.97314315
"d[3]",-0.18849388681175,-0.1942125,0.263882389078653,0.26242561149,-0.62304285,0.242355549999999,-0.6921290425,0.33311905
"d[4]",-0.18265443156915,-0.18887,0.268904962490013,0.26423734869,-0.62050235,0.275141099999999,-0.6808847075,0.36119605
"d[5]",-0.2958021567227,-0.2983145,0.271730429144798,0.2649013311,-0.7405366,0.1525894,-0.81356481,0.2579789
"d[6]",-0.152211475773525,-0.156092,0.267210115049577,0.26477442054,-0.5827484,0.29670345,-0.65138751,0.3901626
"d[7]",0.0559888162351,0.0550706,0.258579572835951,0.2536217103,-0.3681711,0.484151,-0.43385847,0.5748086
"d[8]",-0.354663306378225,-0.359772,0.27218014359133,0.2752736007,-0.7912903,0.10886935,-0.8633954725,0.182082075
"d[9]",-0.2523268753459,-0.2572615,0.265658961783754,0.2627115309,-0.68178535,0.1880467,-0.752538675,0.2886074
"d[10]",0.15917374450915,0.1567945,0.25885378908654,0.246815301264,-0.27496975,0.5948305,-0.345721085,0.672789525
"d[11]",-0.338252559174,-0.3444845,0.272980844546183,0.2602118673,-0.77912875,0.1210452,-0.8660052225,0.20847865
"d[12]",0.1092175365707,0.103635,0.259147868200227,0.25739655816,-0.3027847,0.54586155,-0.36864439,0.632598975
"d[13]",0.226622233711318,0.2209665,0.248061861810145,0.2398802322,-0.1791898,0.646660299999999,-0.25365733,0.737586825
"d[14]",0.332623566945475,0.33119,0.246649593582555,0.242323557,-0.069046325,0.74064975,-0.1343434925,0.82196885
"d[15]",-0.0462779275365,-0.05426395,0.261582131194998,0.2556773352,-0.4745667,0.3862003,-0.5356567275,0.48535085
"d[16]",0.144064289645975,0.1364685,0.252291189302439,0.24455776107,-0.26968365,0.572301,-0.32547238,0.6525055
"d[17]",-0.034300644347,-0.04403735,0.260976339734816,0.25797514281,-0.45009815,0.40742825,-0.520769205,0.49249535
"d[18]",-0.010810760293325,-0.0124951,0.256456915194892,0.2431137828,-0.431919,0.42042095,-0.5145898625,0.504839275
"d[19]",0.574265720175,0.563033,0.242548770205411,0.2387705061,0.1831809,0.9883926,0.1211121775,1.075091
"d[20]",0.0364465307169672,0.0337868,0.263686065502141,0.2594661195,-0.3829129,0.47949315,-0.457519095,0.563124575
