"variable","mean","median","sd","mad","q5","q95","q2.75","q97.5"
"lp__",-543.195037,-554.1345,29.4449127601355,31.6416492,-578.19455,-495.00465,-581.49064,-494.27485
"skill[1]",0.585730805585688,0.659812,0.471062019735097,0.5914195182,-0.052864325,1.3371485,-0.06153470375,1.37411225
"skill[2]",0.3674151235,0.503701,0.734104618996961,0.5371874928,-0.85367135,1.252773,-0.86183464,1.28319075
"skill[3]",-0.0278819446224999,-0.212701,0.430062512047099,0.1942569237,-0.42391735,1.0102615,-0.48089114,1.11276525
"skill[4]",-1.29300530225,-1.392905,0.263086925244572,0.262153332,-1.624833,-0.84963705,-1.651902825,-0.812958225
"skill[5]",-0.40492834825,-0.386946,0.244052213570631,0.217438116,-0.87862495,-0.12018825,-1.0003894,-0.11812845
"skill[6]",-0.1586944772725,-0.6492765,0.987700018660371,0.4097254056,-1.097064,1.5221975,-1.174576875,1.52567125
"skill[7]",0.42882067135,0.375594,0.241194003290586,0.2852767029,0.07829019,0.8448405,0.06890337825,0.86975165
"skill[8]",-0.0702597261629249,0.0799792,0.319774529217766,0.15712861668,-0.62233855,0.2677838,-0.6570541525,0.2875056
"skill[9]",0.521006739009,0.525089,0.426010962825527,0.66725814057,-0.1150717,1.0764,-0.1755685075,1.0818235
"skill[10]",-0.6436723230165,-0.784595,0.505600002492781,0.582157716,-1.172642,0.1575029,-1.179051925,0.224402625
"skill[11]",0.97751620575,0.9204385,0.483111637801694,0.5104065477,0.2500837,1.8051295,0.220666395,1.886599
"skill[12]",-0.71393436965,-0.65326,0.387663414657375,0.574974519,-1.2162985,-0.1233684,-1.271457875,-0.11327445
"skill[13]",-0.652933957625,-0.698485,0.601050327743465,0.6283829601,-1.4990035,0.28996475,-1.502770275,0.320375275
"skill[14]",0.613189699137163,0.715639,0.549636678384816,0.8648020626,-0.1135456,1.3538805,-0.15779339,1.37072475
"skill[15]",-0.8000708135375,-0.9307435,0.363255276113379,0.3312521289,-1.154084,-0.10636925,-1.158100825,0.147006425
"skill[16]",0.505729158107749,0.516013,0.760326340349661,1.0771437411,-0.39438855,1.577561,-0.420428,1.5848605
"skill[17]",-0.226689360708925,-0.137852,0.330752260198893,0.2050094802,-0.79782165,0.18021535,-0.8047158225,0.202464475
"skill[18]",0.7629685065,0.6273015,0.499887566551192,0.4654926633,0.24558815,1.5778215,0.2368693075,1.58205025
"skill[19]",0.20357458325,0.00817900000000001,0.643735906134712,0.9346176966,-0.6421215,0.97862905,-0.660508055,1.059921
"skill[20]",0.0261202674550007,0.117554955,0.957474615484547,1.1495761641,-1.364054,1.3421295,-1.37539045,1.34977175
