variable,mean,median,sd,mad,q5,q95,q2.75,q97.5
lp__,-7241.7658675,-7241.43,4.21086793305503,4.04749799999935,-7249.401,-7235.549,-7250.931375,-7234.72975
skills[1],1.00000020425,1,9.87402929067323e-05,9.93342000000582e-05,0.999837,1.00016,0.9998059725,1.0002
skills[2],0.69363959825,0.6917515,0.042103343107425,0.0431777598,0.62691675,0.76448055,0.618549965,0.77825505
skills[3],0.853037743,0.8519415,0.046006059315452,0.0457915836,0.7781487,0.93055445,0.7676983425,0.946518075
skills[4],0.67278306375,0.6704295,0.0527219218773064,0.0535945074000001,0.59114985,0.7613504,0.578922525,0.78120605
skills[5],0.91779344225,0.9182235,0.0485175008739313,0.0484647114,0.83866565,0.9986117,0.8264353875,1.0124605
skills[6],0.77673913525,0.776423,0.0438343554403013,0.0429798327,0.70532155,0.8528153,0.69407059,0.867029425
skills[7],0.89631023675,0.8944655,0.0463459293503651,0.0457686032999999,0.8222684,0.97413625,0.8120366425,0.99353705
skills[8],0.72353645925,0.722708,0.0436119850570402,0.0439828116000001,0.65536465,0.79610285,0.6437566625,0.81281505
skills[9],0.87421807175,0.8727315,0.0464367759053611,0.0474276326999999,0.7997736,0.9526793,0.7886192975,0.967395725
skills[10],0.968596691,0.966175,0.0527505247202536,0.0534640386000001,0.88561445,1.0593975,0.87375972,1.07619025
skills[11],0.990777247,0.9891705,0.0511995880423117,0.0515336933999999,0.9079605,1.0767205,0.8971492125,1.09435225
skills[12],0.94917086025,0.9491805,0.0492430741789885,0.0492971913,0.8689575,1.0298795,0.857804085,1.04710175
skills[13],0.78220182225,0.7805275,0.0458179652944954,0.0461496315,0.70932765,0.86068325,0.697545225,0.8760212
skills[14],0.87723609325,0.8753085,0.0521516864894557,0.0531467622,0.7953179,0.9658955,0.781619635,0.9844528
skills[15],0.9409342035,0.940341,0.0511833574048528,0.0521141313,0.85918425,1.0271225,0.8464247525,1.042104
skills[16],0.695567356,0.693491,0.0510734952732003,0.0507338306999999,0.61523105,0.782357,0.60439415,0.80246545
skills[17],0.57610552,0.569087,0.0756284873508346,0.0747904983,0.4629778,0.7086538,0.446561715,0.7388045
skills[18],1.0717835455,1.071345,0.0550037690471597,0.0548117219999999,0.98461885,1.1638085,0.97216809,1.1844695
skills[19],0.687044446,0.6864605,0.0401838638246132,0.0407892912,0.62203445,0.75364925,0.61222379,0.768810175
skills[20],0.682555098,0.6813605,0.0401033837975102,0.0398152229999999,0.6179783,0.7502056,0.608448175,0.7650699
skills[21],0.61311768225,0.6084765,0.0770616000787421,0.0747571398,0.4946991,0.7458072,0.476023045,0.780511375
skills[22],0.71261243575,0.710503,0.045350797381415,0.0459568935,0.64103315,0.79055365,0.630885255,0.805739375
skills[23],0.750279047,0.748038,0.0590534142918863,0.0598429251,0.65783485,0.8495145,0.6429568725,0.872921475
skills[24],0.5740288695,0.5728145,0.0425874284261149,0.0429635240999999,0.50832205,0.64522335,0.497582215,0.660557875
skills[25],0.60589793675,0.6009395,0.0775586914321336,0.0765948224999999,0.48675935,0.74082965,0.47312468,0.77214405
skills[26],0.66614423725,0.6653925,0.0432409606900832,0.045159996,0.59641115,0.7395216,0.5873954175,0.752391375
skills[27],0.72937239425,0.7269175,0.0529534258466583,0.0526130262000001,0.64621295,0.818893,0.6348630925,0.8415058
skills[28],0.51210528375,0.508432,0.0641489729144881,0.0633996825,0.41422165,0.6256188,0.40212569,0.651429525
skills[29],0.81303009275,0.811729,0.0532412910329742,0.0523491234,0.72842335,0.9043133,0.7146118725,0.92253065
skills[30],0.54546698975,0.540144,0.0708539895014546,0.0679497819,0.43561735,0.66939985,0.418893955,0.69682645
skills[31],0.83630056725,0.83531,0.0544336134737943,0.0544573805999999,0.7491112,0.9265435,0.73480978,0.9477265
skills[32],0.91222498075,0.909825,0.0642031680585668,0.0640031007,0.81110985,1.0219395,0.7964769925,1.045141
skills[33],0.810655449,0.808476,0.0641326870681561,0.0637866411,0.7119445,0.9225043,0.695090445,0.9466152
skills[34],0.61220142175,0.6084175,0.0581015141210336,0.0566012202,0.5240868,0.7153226,0.510943165,0.7363079
home_force,0.198990173,0.1987495,0.0134068409193937,0.0136087854,0.1772245,0.22151785,0.17356956,0.225748425
