"variable","mean","median","sd","mad","q5","q95","q2.75","q97.5"
"lp__",-7180.020195,-7179.69,10.1160158464747,10.0594409999998,-7197.07,-7164.119,-7200.070275,-7161.32975
"mu",0.02679023416675,0.02692245,0.610578864342981,0.60110986593,-0.96731485,1.0272685,-1.113608025,1.26281
"h[1]",0.23699207364275,0.2421825,0.610064102183184,0.6272280147,-0.76356005,1.227847,-0.9127577275,1.4051215
"h[2]",-0.178348011339725,-0.1814035,0.625006157171586,0.6136221945,-1.219068,0.86851515,-1.39791955,1.0383955
"a[1]",0.2707757799615,0.2728305,0.608621155270941,0.6201018978,-0.7295071,1.243905,-0.88108847,1.412664
"a[2]",0.027678317255,0.02442365,0.589343873899583,0.6008043762,-0.92985945,1.0006815,-1.096780175,1.20552675
"a[3]",0.127381803609025,0.128707,0.579501415517134,0.563135958,-0.8421657,1.0910225,-0.98561016,1.27268775
"a[4]",-0.104489585871175,-0.1080765,0.606244661411118,0.6045323739,-1.0718835,0.90495295,-1.2832218,1.08288025
"a[5]",0.12282453058875,0.1243545,0.581545561132916,0.5761843206,-0.8337619,1.1071665,-0.97742202,1.2767645
"a[6]",0.0102567165465,0.009409705,0.598314688179122,0.591758596233,-0.9802852,0.9873924,-1.184987325,1.1823175
"a[7]",0.11736923987725,0.12178,0.594028020813059,0.5910570225,-0.86344605,1.0812025,-1.0449703,1.2689925
"a[8]",-0.00170366516012499,-0.00022480475,0.588507755982964,0.5783140755,-0.97592605,0.973905,-1.136790475,1.175318
"a[9]",0.0629720156915,0.06252245,0.586426396292004,0.5924017407,-0.895061,1.024849,-1.048818975,1.20255875
"a[10]",0.1614274797964,0.163968,0.612143184102178,0.5966827482,-0.85688915,1.1829565,-1.00501015,1.37830925
"a[11]",0.231657541906,0.2334015,0.588627861025198,0.6027250845,-0.737042,1.1976565,-0.9144133125,1.38340625
"a[12]",0.11659769817,0.108364,0.60289028919379,0.5975293128,-0.87680935,1.098756,-1.00624445,1.30208175
