variable,mean,median,sd,mad,q5,q95,q2.75,q97.5
lp__,-632.90390325,-632.554,3.25207222910797,3.03339959999999,-638.89355,-628.25795,-639.99877,-627.527475
skills[1],0.99999827175,1,0.000100616078738798,0.000103782000000021,0.999831,1.00017,0.999809,1.00019
skills[2],0.7117311795,0.7008795,0.117112817431451,0.1142283996,0.53647285,0.9206762,0.511862935,0.9769443
skills[3],1.498437531,1.482215,0.238297621514728,0.236852763,1.1372375,1.91357,1.083478925,2.0177515
skills[4],1.0704883695,1.058975,0.176060847552265,0.1709949297,0.79914145,1.384111,0.7687647475,1.45103825
skills[5],1.51449618525,1.496595,0.229085710461606,0.220951878,1.1653165,1.909838,1.106678125,1.99759375
skills[6],1.10348116275,1.086065,0.186007895973388,0.1767496416,0.8284491,1.434018,0.7990469025,1.518895
skills[7],1.06878738075,1.060035,0.177292214990996,0.1756717914,0.7991815,1.3811195,0.75921941,1.45211
skills[8],1.144373197,1.128885,0.185710640243037,0.188697915,0.8621974,1.466859,0.826833765,1.5335925
skills[9],1.36852224375,1.36015,0.223223319458285,0.22194522,1.0207465,1.753446,0.97693243,1.85319425
skills[10],0.95858348425,0.94715,0.152878150568548,0.1502259276,0.7284251,1.2264105,0.7009915,1.2918705
skills[11],1.365767317,1.350615,0.220910111867831,0.218001504,1.029889,1.7551215,0.985811365,1.840881
skills[12],0.95817132475,0.9465375,0.160798227840886,0.159394326,0.71248845,1.24176,0.6826745125,1.30322375
skills[13],1.19886929375,1.184705,0.193402751373243,0.189854343,0.91135755,1.542611,0.873871275,1.6236455
skills[14],0.81333181725,0.800324,0.136839465296032,0.129920238,0.6137667,1.060899,0.5860768125,1.118398
skills[15],1.21471005125,1.19838,0.198771372187438,0.195688374,0.914337,1.5636915,0.875342945,1.63068225
skills[16],0.888950782,0.877178,0.14639976299769,0.145183605,0.67041205,1.1449755,0.6448125175,1.21449825
skills[17],1.05210675575,1.03834,0.171594670304507,0.17079552,0.7976397,1.355035,0.76152891,1.42279025
skills[18],1.01557581725,1.00396,0.168089680689042,0.16849749,0.7630766,1.306878,0.721196125,1.37132475
skills[19],0.7073125165,0.6951795,0.120852694772285,0.1161416949,0.5277678,0.9197111,0.505653185,0.979174725
skills[20],1.09763201825,1.08417,0.184450218384469,0.1765153908,0.8126801,1.4193235,0.7769825625,1.495116
home_force,0.205022687,0.2030265,0.0525209658932465,0.0525618765,0.1237312,0.2962661,0.1132267625,0.31640115
